0,Doc,02_25_06_2021_02_07,50,200,13
1.0095,-0.208,-0.12,0.896,0.20875,-0.3545
1.008,-0.20525,-0.1335,0.9267501,0.19075,-0.388
1.013,-0.1915,-0.14225,0.9267501,0.19075,-0.388
1.00475,-0.20825,-0.15325,0.927,0.18825,-0.38675
1.0055,-0.20725,-0.16775,0.9085,0.177,-0.34375
1.0025,-0.216,-0.163,0.92075,0.20625,-0.34775
0.9955,-0.2295,-0.1655,0.9245,0.2435,-0.37375
0.9892501,-0.23975,-0.17075,0.9162501,0.195,-0.39075
0.988,-0.24975,-0.16575,0.9227501,0.20325,-0.379
0.9825001,-0.262,-0.16925,0.9195001,0.20925,-0.37425
0.992,-0.2485,-0.16225,0.91725,0.23275,-0.3685
1.00075,-0.23025,-0.123,0.9215,0.23825,-0.36625
1.00625,-0.222,-0.12575,0.923,0.24425,-0.363
1.007,-0.22375,-0.121,0.9277501,0.26025,-0.348
1.00475,-0.2225,-0.11775,0.93625,0.2585,-0.35375
1.00375,-0.22675,-0.12525,0.9407501,0.251,-0.3455
1.00175,-0.22825,-0.128,0.9307501,0.24575,-0.30725
0.9990001,-0.23425,-0.12325,0.92625,0.21375,-0.298
0.99375,-0.23675,-0.15875,0.9175,0.18275,-0.3305
0.9895,-0.24525,-0.16825,0.9062501,0.1435,-0.37575
0.98875,-0.2465,-0.15275,0.9155,0.138,-0.40075
0.9855,-0.25,-0.15225,0.9155,0.138,-0.40075
0.987,-0.245,-0.159,0.9245,0.1325,-0.405
0.99725,-0.22675,-0.13925,0.918,0.11575,-0.37325
0.9990001,-0.19675,-0.13175,0.91975,0.1225,-0.35475
1.0095,-0.1955,-0.13925,0.92725,0.1435,-0.36825
1.01025,-0.174,-0.161,0.9455,0.177,-0.39825
1.01575,-0.1525,-0.1705,0.95275,0.20725,-0.404
1.018,-0.1375,-0.184,0.94925,0.21425,-0.36625
1.0135,-0.152,-0.21175,0.936,0.211,-0.33025
1.00925,-0.17225,-0.209,0.92375,0.18025,-0.30525
1.0005,-0.19325,-0.19975,0.9175,0.1625,-0.30775
0.99875,-0.204,-0.17625,0.9315,0.14275,-0.33
1.0025,-0.2,-0.16475,0.9265,0.13125,-0.3635
1.00075,-0.2,-0.15875,0.92725,0.13375,-0.387
0.9990001,-0.2085,-0.15925,0.92475,0.12725,-0.3655
0.9990001,-0.2075,-0.15925,0.9300001,0.1245,-0.3475
1.00425,-0.1995,-0.16275,0.9310001,0.14175,-0.3385
1.00475,-0.1905,-0.18175,0.9310001,0.14175,-0.3385
1.0005,-0.20225,-0.183,0.9335001,0.1545,-0.34575
1.00675,-0.187,-0.17675,0.933,0.16925,-0.348
1.00625,-0.1985,-0.129,0.93025,0.17775,-0.34975
1.00875,-0.19075,-0.1355,0.9350001,0.1895,-0.354
1.00575,-0.1965,-0.14175,0.93525,0.20125,-0.359
1.00175,-0.18775,-0.1915,0.9307501,0.20675,-0.3525
1.00025,-0.19125,-0.208,0.93375,0.23625,-0.33975
1,-0.195,-0.2095,0.9490001,0.2375,-0.375
1.00125,-0.19375,-0.19125,0.9055001,0.18475,-0.34025
1.00325,-0.19,-0.18025,0.8980001,0.12875,-0.33675
1.00675,-0.18525,-0.17725,0.91075,0.08025,-0.342
1.002,-0.19025,-0.18075,0.938,0.006,-0.3495
1.00225,-0.18875,-0.18375,0.9405,-0.0205,-0.351
1.0025,-0.18625,-0.195,0.933,-0.07275,-0.3625
1.0005,-0.18975,-0.19675,0.9160001,-0.07600001,-0.38325
1.0015,-0.192,-0.1865,0.9160001,-0.06125,-0.41425
0.9990001,-0.1995,-0.1855,0.9135001,-0.033,-0.43375
1.00325,-0.18925,-0.186,0.891,0.02425,-0.433
1.00925,-0.18075,-0.169,0.8915001,0.0485,-0.42375
1.00575,-0.18725,-0.157,0.92225,0.09025001,-0.401
0.9992501,-0.2,-0.17,0.94125,0.11575,-0.38975
1.00275,-0.19225,-0.17175,0.9565001,0.1315,-0.38275
1.01025,-0.17825,-0.1705,0.9425001,0.1385,-0.34925
1.017,-0.181,-0.15525,0.9385,0.12975,-0.35025
1.004,-0.17875,-0.152,0.9325001,0.11525,-0.365
1.005,-0.19025,-0.162,0.92975,0.09775001,-0.39625
1.00575,-0.18825,-0.1645,0.9277501,0.10325,-0.3975
1.00575,-0.18575,-0.173,0.9252501,0.1075,-0.39725
1.006,-0.17875,-0.19125,0.92,0.10175,-0.38475
1.006,-0.17775,-0.1895,0.9242501,0.10525,-0.38225
1.00575,-0.1815,-0.18275,0.9307501,0.11425,-0.37725
1.0045,-0.18825,-0.173,0.9335001,0.12025,-0.38125
1.0025,-0.191,-0.1735,0.9315,0.11925,-0.389
1.0025,-0.19225,-0.17675,0.9260001,0.1165,-0.39825
1.0065,-0.19425,-0.16525,0.91875,0.10775,-0.405
1.004,-0.18175,-0.19475,0.91175,0.09575,-0.4025
1.002,-0.198,-0.18525,0.9165,0.09575,-0.4035
0.99875,-0.20075,-0.1745,0.92475,0.09675001,-0.402
1.0025,-0.2,-0.16275,0.91725,0.1025,-0.39125
1.0035,-0.207,-0.14925,0.9220001,0.10575,-0.39825
1.00175,-0.20925,-0.14575,0.9252501,0.1085,-0.39425
1.00075,-0.2055,-0.15775,0.932,0.124,-0.39675
1.00075,-0.202,-0.17225,0.9300001,0.1295,-0.397
1.00025,-0.19825,-0.18275,0.932,0.116,-0.41075
0.99775,-0.198,-0.208,0.9292501,0.10825,-0.401
0.998,-0.19575,-0.212,0.92225,0.10525,-0.38275
0.9982501,-0.1955,-0.20725,0.9177501,0.1175,-0.3415
0.9982501,-0.19825,-0.2,0.91975,0.1245,-0.33675
0.9995,-0.199,-0.19625,0.93025,0.1305,-0.33975
0.9942501,-0.2075,-0.19175,0.94175,0.1305,-0.369
1.0025,-0.1875,-0.196,0.9400001,0.125,-0.38425
1.00275,-0.184,-0.201,0.92875,0.11525,-0.39725
1.00425,-0.18025,-0.20725,0.90275,0.0965,-0.406
1.00175,-0.19075,-0.202,0.9025,0.09325001,-0.4135
0.99725,-0.20175,-0.19225,0.91075,0.09550001,-0.41875
0.99625,-0.20875,-0.1845,0.9125,0.09875,-0.4285
0.99975,-0.20425,-0.17725,0.92225,0.10125,-0.41875
1.00225,-0.2,-0.1615,0.9242501,0.09850001,-0.41375
0.99975,-0.203,-0.16525,0.9202501,0.09550001,-0.4025
1.00025,-0.19325,-0.19175,0.9225,0.1015,-0.3895
1.00375,-0.1855,-0.2015,0.92225,0.11125,-0.3885
1.0045,-0.18525,-0.20025,0.9317501,0.1195,-0.3865
1.003,-0.18775,-0.18575,0.9332501,0.1275,-0.376
1.002,-0.188,-0.18125,0.92725,0.131,-0.37075
1.00275,-0.1905,-0.176,0.9152501,0.124,-0.376
1.003,-0.19325,-0.17325,0.9170001,0.11875,-0.3885
1.00225,-0.19075,-0.18075,0.9235001,0.11875,-0.405
1.0075,-0.177,-0.19075,0.92325,0.10975,-0.4175
1.0105,-0.17425,-0.18775,0.9120001,0.104,-0.4105
1.00975,-0.17975,-0.17775,0.9075,0.10275,-0.3925
1.00525,-0.195,-0.162,0.9177501,0.11,-0.39275
0.9945,-0.213,-0.166,0.928,0.14125,-0.39425
0.992,-0.221,-0.176,0.9295,0.1465,-0.38925
0.9907501,-0.22375,-0.1875,0.92325,0.14175,-0.38875
0.99225,-0.21075,-0.19775,0.91975,0.129,-0.38825
0.99725,-0.2005,-0.19825,0.91725,0.12075,-0.393
1.00425,-0.19075,-0.19375,0.91825,0.1205,-0.39725
1.0025,-0.1925,-0.188,0.92225,0.112,-0.4035
1.00225,-0.19425,-0.1855,0.92225,0.10575,-0.4005
0.99975,-0.198,-0.18775,0.9210001,0.10125,-0.399
1,-0.19825,-0.18325,0.91875,0.1055,-0.3915
0.99875,-0.20225,-0.18125,0.92225,0.12325,-0.37875
1.00125,-0.19625,-0.187,0.924,0.13675,-0.38075
0.9992501,-0.19775,-0.19525,0.92475,0.14225,-0.38475
0.99875,-0.20025,-0.1955,0.9235001,0.143,-0.39375
0.9960001,-0.2035,-0.192,0.9170001,0.14,-0.3985
1.009,-0.1835,-0.1645,0.91575,0.1305,-0.403
1.00825,-0.18625,-0.1555,0.91475,0.1275,-0.3995
0.9942501,-0.20575,-0.19225,0.919,0.1305,-0.401
0.99475,-0.2015,-0.20475,0.92625,0.128,-0.40275
0.9992501,-0.19475,-0.2085,0.929,0.12475,-0.39775
1.00025,-0.1925,-0.20675,0.92575,0.1265,-0.38425
1.00375,-0.188,-0.182,0.9255,0.126,-0.3715
1.0045,-0.188,-0.1775,0.91875,0.1245,-0.367
1.004,-0.18925,-0.17375,0.91975,0.12675,-0.3855
1.00375,-0.193,-0.1715,0.9225,0.1355,-0.391
0.9990001,-0.19525,-0.18225,0.924,0.13775,-0.403
1.00075,-0.1935,-0.19125,0.92125,0.13075,-0.4045
1.0055,-0.1895,-0.18525,0.9170001,0.116,-0.402
1.00425,-0.1895,-0.1815,0.915,0.11775,-0.39875
1.00475,-0.19125,-0.177,0.9195001,0.11925,-0.39225
1.0035,-0.1945,-0.1795,0.92375,0.12525,-0.39225
1.00325,-0.19275,-0.17875,0.9235001,0.12925,-0.3955
1.00275,-0.1915,-0.17625,0.91575,0.12825,-0.3955
1.00225,-0.188,-0.174,0.91575,0.12825,-0.3955
1.006,-0.1875,-0.172,0.91575,0.13475,-0.387
1.002,-0.18825,-0.17375,0.9215,0.14175,-0.38725
1.0045,-0.19,-0.17625,0.9300001,0.1425,-0.38675
1.005,-0.19075,-0.171,0.924,0.13575,-0.38325
1.0045,-0.193,-0.17175,0.915,0.129,-0.38075
1.00125,-0.1945,-0.179,0.9137501,0.13025,-0.38325
1.00125,-0.19325,-0.188,0.9185001,0.13225,-0.38975
0.99975,-0.19275,-0.1985,0.92375,0.13425,-0.3925
0.9985,-0.1955,-0.2045,0.9235001,0.131,-0.40425
0.9975001,-0.2,-0.20375,0.91825,0.13225,-0.39925
0.99875,-0.198,-0.189,0.91475,0.1305,-0.395
0.99875,-0.19875,-0.1835,0.91425,0.13225,-0.39125
1.00125,-0.1985,-0.179,0.91975,0.13575,-0.39025
1.00125,-0.19825,-0.175,0.9220001,0.1315,-0.391
1.0025,-0.19625,-0.178,0.923,0.12475,-0.38825
1.00175,-0.193,-0.17525,0.92125,0.1215,-0.39375
0.9985,-0.20475,-0.179,0.9177501,0.119,-0.39525
0.91575,-0.24225,-0.17775,0.92,0.124,-0.4005
1.01575,-0.26825,-0.17075,0.9215,0.12825,-0.40325
1.3335,-1.04925,-0.4525,0.9162501,0.129,-0.39925
1.705,-2.005,-1.238,0.91875,0.1315,-0.3935
1.7745,-2.56325,-1.54875,0.91875,0.1315,-0.3935
0.67875,-1.33825,-0.8555,0.918,0.14275,-0.388
0.34975,-0.46225,-0.5642501,0.9202501,0.14625,-0.387
-0.01125,0.43375,-0.43475,0.9202501,0.14425,-0.38475
-0.344,0.83025,-0.63425,0.9260001,0.1505,-0.3915
-1.34575,1.169,-0.9547501,0.9245,0.15675,-0.3945
-1.575,1.66675,-0.39975,0.9202501,0.15625,-0.401
-1.475,2.193,0.17975,0.92125,0.13725,-0.42075
-1.35975,2.1365,0.2345,0.90475,0.11675,-0.41
-1.03825,1.21375,-0.20575,0.8945,0.1205,-0.39275
-0.7090001,1.3275,0.21725,0.9300001,0.08825,-0.39875
-0.59125,1.36425,0.2945,0.9432501,0.06125,-0.39475
-0.387,1.35375,0.31325,0.94425,0.06025,-0.355
-0.225,1.35275,0.15725,0.934,0.0775,-0.3085
-0.00675,1.448,-0.09425,0.9305,0.1055,-0.2955
0.0185,1.445,-0.158,0.9447501,0.128,-0.3105
0.19375,1.14325,-0.07725,0.94625,0.1345,-0.419
0.32325,0.91825,-0.17175,0.914,0.11875,-0.4275
0.4185,0.73575,-0.31725,0.88275,0.10925,-0.441
0.42475,0.56575,-0.43325,0.869,0.103,-0.465
0.55625,-0.009500001,-0.50825,0.8575,0.1025,-0.479
0.5915,-0.1455,-0.32225,0.8575,0.1025,-0.479
0.6727501,-0.1875,-0.026,0.8857501,0.12375,-0.45875
0.62575,-0.229,0.10425,0.8857501,0.12375,-0.45875
0.5505,-0.3505,0.15675,0.9125,0.13775,-0.44225
0.523,-0.5435,0.14275,0.9275001,0.14325,-0.4175
0.65475,-0.8800001,-0.083,0.9325001,0.13425,-0.38325
0.67475,-1.0675,-0.0025,0.9345,0.13,-0.367
0.63275,-1.2285,0.18025,0.934,0.12125,-0.35175
0.5025,-1.28925,0.5085,0.9385,0.11925,-0.34475
2.2045,-1.7665,0.555,0.9245,0.10625,-0.3935
0.77575,-1.3035,0.31825,0.9125,0.104,-0.4295
0.32075,-1.327,-0.56475,0.896,0.12325,-0.45075
0.6575,-0.66,-0.1615,0.8890001,0.1265,-0.45625
0.8937501,-0.184,-0.21525,0.8880001,0.11425,-0.443
1.089,-0.10575,-0.3895,0.901,0.11125,-0.429
1.18275,-0.12175,-0.5645,0.9112501,0.1125,-0.415
1.00725,-0.148,-0.60575,0.918,0.11725,-0.39975
1.0235,0.08000001,-0.39175,0.9292501,0.124,-0.39275
1.0235,0.08000001,-0.39175,0.938,0.12925,-0.3975
0.9777501,0.19425,-0.22975,0.93025,0.1115,-0.3815
0.956,0.12725,-0.18925,0.91675,0.10025,-0.39325
0.98075,0.11925,-0.21225,0.92125,0.10625,-0.402
0.9917501,0.08775,-0.23,0.9137501,0.111,-0.4065
1.001,0.003,-0.24275,0.909,0.10925,-0.4205
0.9925001,-0.02625,-0.23925,0.90575,0.1105,-0.41325
0.9817501,-0.1095,-0.2435,0.90825,0.11,-0.4105
0.975,-0.123,-0.24375,0.91425,0.11025,-0.413
0.9687501,-0.129,-0.23325,0.91875,0.1095,-0.4115
0.9727501,-0.16075,-0.21675,0.91675,0.11075,-0.40275
0.9160001,-0.40925,-0.376,0.91675,0.11075,-0.40275
0.8745,-0.462,-0.2275,0.91725,0.11075,-0.40575
0.8975,-0.44325,-0.168,0.9162501,0.11275,-0.40725
0.9045001,-0.4455,-0.197,0.9125,0.11275,-0.408
0.9137501,-0.4145,-0.2085,0.9137501,0.116,-0.4055
0.936,-0.3575,-0.21275,0.9165,0.12025,-0.401
0.9942501,-0.22975,-0.2215,0.9215,0.14125,-0.39075
1.0135,-0.19325,-0.2175,0.92075,0.14675,-0.387
1.003,-0.19775,-0.24925,0.91675,0.1405,-0.39125
0.9960001,-0.2195,-0.24525,0.9170001,0.1335,-0.3955
0.9850001,-0.2435,-0.2345,0.91575,0.12475,-0.40475
0.95,-0.278,-0.20925,0.9115,0.11675,-0.41425
0.95675,-0.307,-0.21775,0.90925,0.117,-0.4085
0.94275,-0.32775,-0.15225,0.9105,0.12075,-0.40525
0.9507501,-0.322,-0.09450001,0.915,0.1245,-0.40725
0.96425,-0.2005,-0.13725,0.9162501,0.127,-0.4015
1.02575,-0.14975,-0.123,0.915,0.12925,-0.399
1.5075,-0.12075,-1.20675,0.9215,0.12125,-0.40125
2.406,-0.286,-2.1975,0.9202501,0.11825,-0.40025
3.046,-0.95025,-2.937,0.9185001,0.1175,-0.40375
3.046,-0.95025,-2.937,0.9185001,0.1175,-0.40375
2.33475,-1.6405,-2.259,0.9185001,0.1175,-0.40375
1.35775,-1.2045,-1.9005,0.914,0.11825,-0.4065
0.397,-0.7320001,-1.49325,0.909,0.109,-0.40975
-1.23925,0.345,-0.8962501,0.9170001,0.113,-0.42675
-1.63275,0.89575,-0.724,0.9225,0.117,-0.4305
-1.74725,1.173,0.0355,0.919,0.10775,-0.4435
-1.9985,0.9662501,0.576,0.9105,0.096,-0.45
-1.897,0.715,1.1545,0.8905001,0.13175,-0.36425
-1.47425,0.71775,1.37375,0.924,0.1485,-0.38725
-1.00475,0.4545,1.05825,0.93025,0.13875,-0.41775
-0.71525,0.26525,0.99725,0.909,0.1375,-0.424
-0.5085,0.09775001,0.938,0.8850001,0.168,-0.37525
-0.08175001,-0.06625,0.8595001,0.8937501,0.18475,-0.35925
0.05175,-0.206,0.646,0.919,0.18875,-0.36975
0.16775,-0.32775,0.45175,0.947,0.13625,-0.413
0.39175,-0.41375,0.3605,0.92975,0.11225,-0.41075
0.46075,-0.53525,-0.00075,0.9055001,0.107,-0.411
0.9695001,-0.7812501,-0.48225,0.86575,0.117,-0.4185
1.093,-0.7295001,-0.4075,0.87275,0.1155,-0.44125
1.01875,-0.581,-0.307,0.886,0.11775,-0.45275
1.37175,-0.41875,-0.69875,0.91575,0.13825,-0.4655
1.76025,-0.18575,-0.7657501,0.9112501,0.15625,-0.45925
2.0715,0.15525,-0.94925,0.9012501,0.16925,-0.4415
2.40175,0.53325,-1.014,0.9105,0.1875,-0.40625
1.66575,0.07600001,-1.13425,0.91475,0.179,-0.39925
1.52425,0.162,-0.5872501,0.91475,0.179,-0.39925
1.1685,0.12225,-0.26275,0.9170001,0.1645,-0.37925
0.59925,0.12275,-0.00925,0.9210001,0.1595,-0.37125
0.37975,0.01575,0.146,0.91325,0.1595,-0.36725
0.22975,-0.049,0.0745,0.9105,0.147,-0.37225
0.645,0.05575,0.14975,0.9105,0.147,-0.37225
2.14275,0.11375,-0.386,0.9085,0.12725,-0.383
0.9845001,-0.476,-0.80325,0.906,0.112,-0.3905
1.11,-0.4565,-0.483,0.9175,0.09675001,-0.3895
0.9855,-0.26775,-0.30575,0.9250001,0.08825,-0.3885
1.161,-0.254,-0.1225,0.88625,0.1295,-0.406
0.9630001,-0.29825,-0.1765,0.8945,0.13925,-0.4225
0.9160001,-0.37025,-0.2385,0.915,0.16525,-0.445
0.90975,-0.386,-0.26475,0.8890001,0.19075,-0.49
0.929,-0.3575,-0.27025,0.8575,0.19675,-0.4605
0.929,-0.3575,-0.27025,0.8575,0.19675,-0.4605
0.929,-0.3575,-0.27025,0.88025,0.20475,-0.4485
0.9777501,-0.218,-0.2945,0.8930001,0.22475,-0.426
0.9942501,-0.17875,-0.28875,0.897,0.227,-0.423
1.0015,-0.155,-0.274,0.897,0.227,-0.423
1,-0.161,-0.2555,0.901,0.198,-0.418
0.98825,-0.18875,-0.25725,0.8935,0.1825,-0.41025
0.9777501,-0.21625,-0.2675,0.88875,0.1775,-0.404
0.9612501,-0.258,-0.28825,0.8975,0.1755,-0.4295
0.95675,-0.2605,-0.2925,0.8975,0.1755,-0.4295
0.95825,-0.26125,-0.29575,0.8895,0.18225,-0.43475
0.96,-0.2525,-0.2885,0.882,0.1865,-0.4365
0.9662501,-0.23725,-0.29725,0.8832501,0.1845,-0.43875
0.97575,-0.21975,-0.30575,0.892,0.1865,-0.45225
0.96675,-0.23075,-0.29975,0.8875,0.1845,-0.45175
0.9652501,-0.24775,-0.28025,0.87975,0.17925,-0.44525
0.9605001,-0.262,-0.2635,0.8767501,0.17025,-0.44875
0.95525,-0.275,-0.276,0.895,0.178,-0.4715
0.95525,-0.275,-0.276,0.88425,0.175,-0.45275
0.9480001,-0.279,-0.31625,0.8897501,0.18225,-0.4475
0.9385,-0.291,-0.33675,0.8897501,0.18225,-0.4475
0.9390001,-0.2915,-0.33975,0.8925,0.18425,-0.43825
0.9450001,-0.28375,-0.33575,0.8925,0.18425,-0.43825
0.9530001,-0.26625,-0.31375,0.89,0.1905,-0.4135
0.95525,-0.25975,-0.30575,0.8880001,0.189,-0.415
0.9630001,-0.2575,-0.29175,0.88875,0.1865,-0.4545
0.9595001,-0.262,-0.2865,0.8815001,0.18375,-0.46575
0.9585,-0.26925,-0.2885,0.87275,0.18275,-0.46875
0.95525,-0.2745,-0.28875,0.8832501,0.1735,-0.46125
0.95425,-0.27575,-0.292,0.883,0.1565,-0.43975
0.9540001,-0.27725,-0.29225,0.8847501,0.158,-0.4345
0.9522501,-0.27775,-0.29275,0.8880001,0.17425,-0.4445
0.9507501,-0.27775,-0.294,0.8882501,0.1845,-0.448
0.95425,-0.2745,-0.2985,0.8847501,0.189,-0.4455
0.95575,-0.27125,-0.297,0.8785,0.18875,-0.44675
0.9537501,-0.273,-0.2965,0.87725,0.18775,-0.44675
0.9522501,-0.2775,-0.29825,0.88125,0.18875,-0.4435
0.9532501,-0.273,-0.30725,0.88275,0.1915,-0.43925
0.9522501,-0.2735,-0.31375,0.88925,0.18975,-0.42925
0.94925,-0.27825,-0.31325,0.8855,0.18925,-0.423
0.947,-0.27975,-0.315,0.8857501,0.18625,-0.4325
0.95,-0.27625,-0.3085,0.895,0.189,-0.44525
0.95175,-0.27625,-0.3075,0.88375,0.1955,-0.4285
0.94925,-0.27425,-0.31575,0.8845,0.19725,-0.45375
0.95125,-0.271,-0.31575,0.8800001,0.194,-0.456
0.95,-0.27325,-0.3195,0.87775,0.194,-0.45975
0.9472501,-0.279,-0.31575,0.87875,0.191,-0.45325
0.9495,-0.2765,-0.3155,0.881,0.18875,-0.45075
0.946,-0.27875,-0.312,0.881,0.18875,-0.45075
0.956,-0.266,-0.3065,0.881,0.1825,-0.4445
0.961,-0.26175,-0.2885,0.8795,0.184,-0.4455
0.9565001,-0.27425,-0.277,0.8825001,0.186,-0.44375
0.9507501,-0.283,-0.28125,0.88375,0.1895,-0.44225
0.94675,-0.28,-0.309,0.8835,0.1925,-0.43875
0.9507501,-0.273,-0.3195,0.88175,0.19175,-0.43525
0.95,-0.26925,-0.33175,0.88525,0.20925,-0.43275
0.94775,-0.271,-0.32975,0.87875,0.214,-0.4375
0.9455,-0.27325,-0.32525,0.882,0.22,-0.44125
0.9475001,-0.275,-0.317,0.8840001,0.2235,-0.4405
0.9515001,-0.272,-0.30525,0.87775,0.219,-0.44325
0.9515001,-0.272,-0.30525,0.877,0.20625,-0.448
0.9547501,-0.26725,-0.305,0.87975,0.196,-0.44975
0.952,-0.266,-0.31075,0.88025,0.1915,-0.44725
0.95175,-0.266,-0.3185,0.87975,0.189,-0.43975
0.94775,-0.26625,-0.3185,0.883,0.19125,-0.4425
0.94775,-0.26625,-0.3185,0.88125,0.1995,-0.4435
0.9515001,-0.27,-0.31575,0.88125,0.2055,-0.443
0.951,-0.27325,-0.316,0.8800001,0.2125,-0.442
0.9545,-0.2785,-0.2835,0.8800001,0.2125,-0.442
0.957,-0.2785,-0.27625,0.8795,0.21675,-0.44675
0.9540001,-0.27625,-0.2795,0.8800001,0.2225,-0.442
0.9505001,-0.27575,-0.2925,0.8822501,0.22425,-0.435
0.94675,-0.27475,-0.31225,0.8845,0.22225,-0.42675
0.9435,-0.276,-0.3465,0.8890001,0.211,-0.42525
0.9425001,-0.2735,-0.35175,0.88625,0.2055,-0.429
0.943,-0.27225,-0.349,0.8835,0.20275,-0.43575
0.9445,-0.2695,-0.3265,0.8735,0.21025,-0.45425
0.94875,-0.269,-0.31275,0.8795,0.218,-0.45175
0.9530001,-0.2655,-0.30525,0.88025,0.2195,-0.442
0.95425,-0.26575,-0.29925,0.88125,0.22,-0.4345
0.96,-0.2565,-0.298,0.88375,0.2115,-0.428
0.96,-0.2565,-0.298,0.88375,0.2115,-0.428
0.95175,-0.2645,-0.30025,0.88625,0.2075,-0.42675
0.94775,-0.272,-0.3295,0.88425,0.20475,-0.43375
0.9450001,-0.271,-0.33975,0.8800001,0.207,-0.441
0.94675,-0.26775,-0.334,0.8745,0.2065,-0.44525
0.94625,-0.27125,-0.317,0.8742501,0.20925,-0.4465
0.94525,-0.273,-0.31775,0.878,0.2215,-0.4455
0.9457501,-0.27275,-0.31825,0.8782501,0.2315,-0.44625
0.95,-0.27025,-0.3225,0.8800001,0.243,-0.42325
0.9480001,-0.271,-0.32325,0.8845,0.2425,-0.41925
0.94775,-0.269,-0.32325,0.88625,0.2315,-0.4135
0.94775,-0.266,-0.32825,0.8850001,0.2245,-0.42125
0.9475001,-0.265,-0.327,0.88375,0.2175,-0.4305
0.9480001,-0.267,-0.329,0.88025,0.21425,-0.4375
0.9465001,-0.2655,-0.32875,0.8745,0.2135,-0.4475
0.94875,-0.26525,-0.33025,0.87375,0.217,-0.44775
0.9485,-0.2655,-0.32925,0.876,0.21875,-0.4485
0.947,-0.2675,-0.31875,0.8785,0.2215,-0.44275
0.9490001,-0.27075,-0.31475,0.87775,0.22125,-0.439
0.9482501,-0.2705,-0.31575,0.87725,0.22275,-0.4365
0.952,-0.2655,-0.31375,0.87975,0.226,-0.4375
0.951,-0.2655,-0.3135,0.8815001,0.22775,-0.435
0.94925,-0.26625,-0.31225,0.878,0.22975,-0.43025
0.9485,-0.26275,-0.32675,0.88025,0.23025,-0.43475
0.946,-0.264,-0.3345,0.8795,0.231,-0.435
0.94275,-0.26925,-0.34225,0.8767501,0.2325,-0.43625
0.9400001,-0.26925,-0.34975,0.87775,0.2375,-0.436
0.9400001,-0.26925,-0.34975,0.87775,0.2375,-0.436
0.9440001,-0.26625,-0.352,0.87875,0.238,-0.435
0.94775,-0.2615,-0.3255,0.87925,0.234,-0.433
0.9485,-0.26375,-0.322,0.881,0.2305,-0.4335
0.9472501,-0.26425,-0.31825,0.8795,0.21925,-0.437
0.9482501,-0.263,-0.31825,0.8775001,0.21175,-0.438
0.9530001,-0.26075,-0.31575,0.87725,0.20775,-0.43875
0.95,-0.26775,-0.30725,0.8795,0.209,-0.444
0.9415001,-0.27875,-0.3305,0.8765001,0.21725,-0.44925
0.94375,-0.26775,-0.3395,0.8765001,0.219,-0.449
0.9455,-0.26,-0.34275,0.8765001,0.2245,-0.43925
0.9490001,-0.25975,-0.33675,0.882,0.227,-0.43325
0.94875,-0.25925,-0.32825,0.88175,0.23175,-0.42575
0.9475001,-0.26525,-0.32025,0.87925,0.237,-0.4335
0.9457501,-0.27275,-0.318,0.8815001,0.2375,-0.437
0.9447501,-0.27125,-0.3195,0.8767501,0.23,-0.4375
0.9455,-0.26675,-0.32625,0.87275,0.21975,-0.43725
0.94625,-0.262,-0.336,0.88125,0.21175,-0.442
0.9445,-0.26375,-0.33525,0.8825001,0.216,-0.439
0.9445,-0.26375,-0.33525,0.8790001,0.22175,-0.43225
0.9445,-0.265,-0.3335,0.8782501,0.226,-0.438
0.9465001,-0.26525,-0.331,0.8782501,0.23025,-0.44075
0.9472501,-0.2655,-0.33,0.877,0.234,-0.4395
0.94625,-0.26425,-0.3245,0.8795,0.23325,-0.43475
0.946,-0.264,-0.328,0.87975,0.2285,-0.432
0.9440001,-0.26775,-0.334,0.8822501,0.22325,-0.43125
0.9440001,-0.267,-0.336,0.8815001,0.21875,-0.43075
0.9447501,-0.2665,-0.339,0.882,0.2165,-0.43225
0.9435,-0.2665,-0.335,0.8785,0.21825,-0.43925
0.94525,-0.26625,-0.33175,0.87775,0.21925,-0.4435
0.9445,-0.269,-0.332,0.8750001,0.22225,-0.4445
0.9445,-0.266,-0.3325,0.878,0.226,-0.44275
0.947,-0.2655,-0.331,0.87975,0.22575,-0.435
0.94675,-0.26425,-0.33175,0.88025,0.22975,-0.42775
0.947,-0.26125,-0.33225,0.8825001,0.23025,-0.4255
0.9425001,-0.26675,-0.33475,0.8825001,0.22675,-0.4335
0.9445,-0.27,-0.33,0.87775,0.2235,-0.436
0.9457501,-0.26975,-0.323,0.87875,0.2185,-0.441
0.93875,-0.28925,-0.29775,0.87625,0.2165,-0.444
0.9155,-0.34325,-0.29725,0.8782501,0.22025,-0.443
0.9615,-0.63025,-0.22225,0.87925,0.22875,-0.43525
1.14225,-0.9022501,-0.20675,0.8795,0.22975,-0.43275
1.0585,-1.0885,-0.2215,0.88025,0.2305,-0.4305
1.3035,-0.9982501,-0.1105,0.88125,0.23925,-0.42625
1.81525,-0.4005,-0.7912501,0.8795,0.23975,-0.42875
2.24375,-0.20575,-1.2265,0.87875,0.23725,-0.42375
2.53625,0.008,-1.83325,0.88275,0.2375,-0.4305
2.32125,0.37575,-2.02425,0.8872501,0.2285,-0.4335
2.06775,0.7467501,-1.94775,0.8872501,0.2285,-0.4335
1.39525,1.284,-1.837,0.88275,0.219,-0.4505
