2,Tony,01_11_09_2021_02_07,50,300,12
0.34225,-0.53475,-0.82925,-0.0035,0.633,-1.60475
0.3235,-0.44475,-0.777,-0.0505,0.5955001,-1.535
0.41275,-0.49125,-0.81475,-0.1595,0.44225,-1.28175
0.5315,-0.608,-0.8835,-0.1385,0.4795,-1.02175
0.62725,-0.6662501,-0.8605,0.09075,0.411,-0.8577501
0.6275001,-0.6525,-1.0055,0.13675,0.234,-0.71525
0.5885,-0.5395,-1.08225,0.11075,0.189,-0.6735001
0.5565,-0.4535,-1.11775,0.11325,0.23475,-0.6817501
0.4975,-0.37175,-1.0925,0.5545,0.702,-0.8285
0.5295,-0.36425,-1.09125,0.56325,0.95575,-0.739
0.49325,-0.301,-0.9687501,0.45125,0.94925,-0.802
0.41025,-0.23825,-0.83175,0.40675,0.786,-0.8782501
0.371,-0.2115,-0.7320001,0.25325,0.4625,-1.2
0.40725,-0.19575,-0.6950001,0.336,0.36675,-1.45325
0.511,-0.12675,-0.6805,0.36475,0.258,-1.5035
0.514,-0.09075,-0.6305,0.318,0.24025,-1.45425
0.46875,0.01875,-0.57675,0.3525,0.308,-1.34375
0.47675,0.21075,-0.26525,0.179,0.39225,-1.22025
0.5782501,0.14025,-0.23,0.2555,0.1695,-1.20625
0.677,-0.00375,-0.284,0.2015,0.05825,-1.20475
0.765,-0.1955,-0.36925,0.271,-0.01375,-1.121
0.767,-0.2375,-0.3745,0.34175,-0.02625,-1.093
0.837,0.09150001,-0.04775,0.2805,-0.0195,-0.52275
0.92625,0.03475,-0.15025,0.2395,-0.15375,-0.3985
0.95425,-0.06575,-0.209,0.1805,-0.5035,0.2335
0.95175,-0.1545,-0.15825,0.2265,-0.3595,-0.30025
0.89175,-0.127,-0.03475,0.53375,0.5185,-0.392
0.9535,-0.1065,-0.05075,0.589,0.59825,-0.69975
0.994,-0.09450001,-0.0605,0.589,0.59825,-0.69975
0.9375001,-0.06525,-0.175,0.574,0.4235,-0.249
0.92875,-0.07675,-0.205,0.37875,0.51675,-0.20575
1.017,-0.07625,-0.14,0.37875,0.51675,-0.20575
1.915,0.09025001,0.3575,0.37875,0.51675,-0.20575
2.66075,0.26675,0.5615,0.37875,0.51675,-0.20575
3.42575,0.305,0.40425,0.49725,0.306,-0.42675
4.2365,-0.66875,-0.6755,0.63075,0.311,-0.447
4.2755,-0.808,-0.6195,0.55525,0.32975,-0.35775
3.89175,-0.62375,-0.59475,0.57025,0.48025,-0.14825
2.65375,-0.37,-0.7952501,0.63275,0.43075,-0.0065
1.729,-0.31225,-0.85225,0.57625,0.1055,-0.1815
-0.163,0.10775,-0.9235001,2.486,0.18225,0.32475
-0.877,0.4,-1.31175,4.8565,0.11975,-0.719
-1.613,0.7147501,-1.66025,4.1725,0.95525,-1.01125
-2.23925,0.92225,-1.58075,3.4765,0.9507501,-1.08925
-2.54675,0.582,-0.946,1.62075,0.54,-1.1445
-2.08775,0.603,-0.8847501,0.4995,0.18475,-1.2425
