2,Yufei,21_20_05_2021_02_18,50,300,7
1.03375,-0.284,-0.25725,0.55525,1.058,-0.03625
0.93875,-0.46375,-0.16675,0.43075,0.52425,-0.08375
0.8975,-0.44375,-0.13575,0.516,0.43625,-0.132
0.8602501,-0.398,-0.134,0.65075,0.492,-0.11725
0.7645,-0.283,-0.14325,0.6985,0.49475,-0.05325
0.6835001,-0.19675,-0.0885,0.77675,0.42775,-0.07775
0.6835001,-0.19675,-0.0885,0.8485,0.27825,-0.129
0.6755,-0.17725,-0.0575,0.99225,0.01575,-0.14475
0.69275,-0.19075,-0.07300001,1.05025,0.03175,-0.14075
0.71125,-0.185,-0.07475001,1.0955,0.10875,-0.087
0.7855,-0.14125,-0.046,1.14925,0.1795,-0.051
0.8185,-0.1395,-0.0505,1.16025,0.03725,-0.07275
0.91875,-0.151,-0.10175,1.161,-0.03,-0.3045
0.9612501,-0.1485,-0.12375,1.159,0.119,-0.33775
0.997,-0.12925,-0.128,1.101,0.19425,-0.09450001
1.0735,-0.1005,-0.18575,1.0815,0.274,0.008
1.10575,-0.097,-0.23325,1.166,0.303,-0.04725
1.10575,-0.097,-0.23325,1.166,0.303,-0.04725
1.12775,-0.05775,-0.29175,1.639,0.3815,0.0345
1.1175,0.0055,-0.26775,2.57725,0.4475,-0.1705
1.11125,0.01325,-0.27375,3.20875,0.5205,-0.45325
1.11,0.02125,-0.285,3.72725,0.66875,-0.61725
1.12225,0.018,-0.31125,3.90875,1.021,-1.194
1.13975,0.021,-0.3175,3.61975,0.99975,-1.289
1.16325,-0.00825,-0.32425,2.48825,0.72675,-0.8805
1.16525,-0.03425,-0.328,1.87525,0.5157501,-0.58825
1.13825,-0.038,-0.31275,1.29025,0.3135,-0.3445
1.05625,-0.04625,-0.3015,0.74725,0.1495,-0.1525
1.03275,-0.05725,-0.32375,-0.33375,-0.22275,-0.15925
1.00575,-0.041,-0.32225,-0.66425,-0.52225,-0.2325
0.9787501,0.00475,-0.29425,-1.146,-0.483,-0.432
0.97825,-0.00525,-0.32,-1.16475,-0.446,-0.4425
0.9915,-0.0895,-0.389,-1.17575,-0.47825,-0.446
1.0015,-0.15475,-0.4025,-0.9087501,-0.7212501,-0.5425
1.00275,-0.1935,-0.3725,-0.75525,-0.8565,-0.594
0.9835001,-0.20125,-0.3085,-0.63775,-0.9185001,-0.5502501
0.9345,-0.192,-0.2435,-0.63375,-0.6925001,-0.3155
0.9055001,-0.17575,-0.2285,-0.61175,-0.50925,-0.10825
0.8865001,-0.15525,-0.22225,-0.619,-0.32875,0.13025
0.8980001,-0.134,-0.26725,-0.5470001,0.02975,0.15975
0.91725,-0.13625,-0.29275,-0.46125,0.14875,0.09875
0.955,-0.1445,-0.27175,-0.3235,0.19325,0.16575
0.9695001,-0.134,-0.26175,-0.07375,0.20225,0.28075
0.98475,-0.11575,-0.2765,-0.14625,0.2935,0.1495
1.016,-0.10975,-0.32375,-0.14475,0.388,0.1175
1.01975,-0.12875,-0.3205,0.44125,0.539,0.432
1.0195,-0.155,-0.3145,0.48425,0.69125,0.423
1.0195,-0.155,-0.3145,0.46725,0.85725,0.37925
0.9900001,-0.18425,-0.25,0.6555001,0.96975,-0.05
0.97475,-0.18425,-0.211,0.915,0.57875,-0.19875
0.9760001,-0.18675,-0.2185,1.1375,0.24075,-0.522
0.987,-0.13575,-0.23225,1.3345,0.47875,-1.06925
0.994,-0.09150001,-0.20225,1.8385,0.60325,-1.48975
1.01275,-0.06875,-0.20525,2.54175,0.56275,-1.90575
1.14775,-0.1555,-0.316,3.2345,0.8247501,-1.48975
1.17425,-0.156,-0.318,3.18225,0.88425,-1.15225
1.16925,-0.14875,-0.3325,3.06275,0.58025,-0.9892501
1.1165,-0.129,-0.3765,2.58575,0.2845,-0.43425
1.08025,-0.1125,-0.37675,2.222,0.45325,-0.18775
1.02275,-0.0715,-0.34825,1.92525,0.6472501,-0.044
0.9152501,0.0335,-0.25825,1.48775,0.89675,0.05
0.88025,0.08225001,-0.2065,1.38525,0.7375,-0.0685
0.87225,0.11475,-0.187,1.25075,0.4985,-0.11725
0.9215,0.1745,-0.2035,1.12125,0.17,-0.188
0.97975,0.1875,-0.21625,0.96975,-0.33025,-0.21825
1.02275,0.20075,-0.19875,0.9295,-0.41725,-0.2425
1.09525,0.252,-0.24875,0.8415,-0.3755,-0.2105
1.113,0.287,-0.3015,0.8150001,-0.3055,-0.2355
1.10425,0.31975,-0.33925,0.8175001,-0.247,-0.302
1.07225,0.31375,-0.39125,0.7377501,-0.2005,-0.275
1.0765,0.26925,-0.4185,0.69425,-0.18975,-0.24125
1.069,0.2135,-0.45325,0.6385,-0.18375,-0.19225
1.0515,0.12925,-0.46975,0.55075,-0.13375,-0.06975
1.00925,0.10325,-0.43825,0.52775,-0.09200001,-0.0345
0.9265,0.043,-0.375,0.55125,-0.0405,-0.03825
0.9265,0.043,-0.375,0.56125,0.01175,0.00025
0.8845,-0.05425,-0.3365,0.62375,0.11075,0.03975
0.88925,-0.09825,-0.34375,0.68025,0.16975,0.02725
0.8800001,-0.12575,-0.332,0.7270001,0.2265,0.00375
0.85175,-0.12975,-0.27625,0.9515001,0.305,-0.16225
0.82125,-0.13575,-0.20425,1.036,0.32075,-0.22075
0.7565001,-0.1485,-0.06775001,1.1335,0.396,-0.24625
0.74625,-0.149,-0.02975,1.136,0.404,-0.20225
0.83275,-0.19475,-0.11675,1.1415,0.32475,-0.17125
0.8765001,-0.19725,-0.15725,1.129,0.27225,-0.17725
0.9202501,-0.12375,-0.17025,1.12275,0.223,-0.20075
0.9350001,-0.08800001,-0.2095,1.1235,0.19775,-0.24425
0.961,-0.064,-0.24625,1.12175,0.1865,-0.2155
0.9770001,-0.098,-0.242,1.099,0.15625,-0.15975
0.9820001,-0.144,-0.2315,1.096,0.12375,-0.164
1.01775,-0.17075,-0.19375,1.096,0.12375,-0.164
1.0345,-0.19375,-0.17375,1.10025,0.03825,-0.246
1.086,-0.18475,-0.18625,1.0945,0.02425,-0.2465
1.07675,-0.165,-0.18475,1.064,-0.00125,-0.1575
1.0915,-0.116,-0.1245,1.0485,-0.015,-0.1435
1.0915,-0.116,-0.1245,1.04425,-0.0365,-0.1475
1.103,-0.075,-0.06500001,1.05275,-0.04475,-0.1865
1.10875,-0.043,-0.06900001,1.09625,-0.009500001,-0.32075
1.14575,0.079,-0.186,1.0925,0.01825,-0.3005
1.138,0.00975,-0.2905,1.05625,0.04,-0.239
1.1765,0.05475,-0.33525,0.9845001,0.0405,-0.17875
1.1795,0.08975001,-0.3615,0.9485,0.02325,-0.162
1.18875,0.09900001,-0.415,0.9185001,0.015,-0.1525
1.05275,0.005,-0.4195,0.92475,0.0205,-0.18225
0.98825,0.02825,-0.33175,0.93875,0.043,-0.21375
0.94425,0.04825,-0.26225,0.9530001,0.074,-0.231
0.9250001,0.0065,-0.2815,0.9737501,0.12075,-0.23
0.9355,-0.0375,-0.30675,0.9770001,0.122,-0.237
0.9375001,-0.04675,-0.24475,0.975,0.11675,-0.24125
0.9367501,-0.04,-0.226,0.9572501,0.1245,-0.2185
0.9375001,-0.02375,-0.2295,0.94625,0.142,-0.19325
0.964,0.00725,-0.2535,0.93875,0.17725,-0.15925
0.9815,-0.009500001,-0.30175,0.9392501,0.192,-0.1455
1.04675,-0.08925001,-0.39525,0.9455,0.189,-0.14925
1.059,-0.1145,-0.38625,0.95925,0.15025,-0.155
1.05125,-0.098,-0.32575,0.95925,0.15025,-0.155
1.02475,-0.09275001,-0.259,0.9662501,0.10025,-0.143
1.00025,-0.08450001,-0.209,0.97475,0.07975,-0.15125
0.983,-0.07175,-0.199,0.9992501,0.04675,-0.19675
0.9762501,-0.0685,-0.1945,1.0165,0.03875,-0.2075
0.95025,-0.06125,-0.15975,1.0255,0.026,-0.198
0.9480001,-0.0565,-0.15475,1.03875,0.00675,-0.19975
0.97825,-0.05025,-0.1925,1.04,0.0145,-0.1985
1.00725,-0.0515,-0.22475,1.03725,0.03425,-0.19425
1.027,-0.05575,-0.2515,1.017,0.07875001,-0.19425
1.044,-0.06,-0.27525,1.01625,0.09375001,-0.2
1.05525,-0.06075,-0.29325,1.017,0.09375001,-0.20125
1.04825,-0.05925,-0.27925,1.024,0.086,-0.24825
1.039,-0.06525,-0.264,1.0195,0.08400001,-0.26275
1.01525,-0.057,-0.249,0.9950001,0.09625001,-0.24975
0.9995,-0.041,-0.252,0.9867501,0.10325,-0.24775
0.9850001,-0.03,-0.2575,0.98875,0.10825,-0.25425
0.96075,-0.0075,-0.23375,0.9935001,0.12475,-0.286
0.9622501,-0.01325,-0.21425,0.9925001,0.13525,-0.2965
0.96975,-0.02625,-0.212,0.98825,0.144,-0.30425
0.993,-0.03225,-0.2655,0.952,0.1625,-0.26075
0.9975001,-0.02375,-0.28,0.9395,0.1795,-0.2435
1.0015,-0.01675,-0.292,0.9305,0.1905,-0.2195
1.00125,-0.00175,-0.30725,0.9305,0.1985,-0.19825
1.00125,0.004,-0.306,0.93775,0.19625,-0.18725
1.01675,-0.0115,-0.30575,0.93775,0.19625,-0.18725
1.0285,-0.03175,-0.29875,0.9547501,0.19175,-0.1985
1.0355,-0.0535,-0.296,0.9905,0.114,-0.19975
1.04275,-0.06825,-0.28725,0.9825001,0.0975,-0.19025
1.04325,-0.07475001,-0.282,0.97225,0.08675,-0.169
1.046,-0.06975,-0.2825,0.957,0.08400001,-0.1355
1.042,-0.06825,-0.279,0.9580001,0.08825,-0.12675
1.02325,-0.0855,-0.2625,0.98125,0.09375001,-0.14775
1.01675,-0.09500001,-0.2575,0.9815,0.08175001,-0.144
1.01425,-0.09625001,-0.24975,0.9792501,0.06275,-0.1495
1.0115,-0.08975001,-0.23825,0.989,0.0215,-0.13325
1.00525,-0.08425,-0.2255,1.008,0.009000001,-0.14075
0.9995,-0.096,-0.25075,1.03475,0.008,-0.1655
1.00375,-0.10225,-0.259,1.0605,0.066,-0.21275
1.00025,-0.10075,-0.266,1.05375,0.09500001,-0.22125
0.9960001,-0.105,-0.27525,1.035,0.109,-0.21425
0.9515001,-0.09,-0.2305,1.0035,0.0675,-0.1995
0.9275001,-0.08050001,-0.20625,0.9777501,0.0295,-0.156
0.914,-0.0785,-0.19825,0.9595001,0.01,-0.12775
0.91975,-0.0755,-0.23475,0.973,0.045,-0.1415
0.9250001,-0.06775001,-0.24225,0.9907501,0.08975001,-0.19025
0.919,-0.0475,-0.2195,1.01125,0.12425,-0.2235
0.919,-0.0475,-0.2195,1.0095,0.1355,-0.223
0.9295,-0.03425,-0.21025,1.00525,0.0785,-0.2365
1.00425,-0.04875,-0.29375,1.006,0.04,-0.247
1.031,-0.053,-0.32575,0.98575,0.02025,-0.2075
1.042,-0.0435,-0.345,0.9762501,0.04075,-0.1995
1.02775,0.00275,-0.3065,0.9652501,0.07300001,-0.184
1.00425,-0.0555,-0.3595,0.9827501,0.109,-0.19525
0.9935001,-0.14825,-0.404,0.9885001,0.096,-0.21225
0.9935001,-0.14825,-0.404,0.9885001,0.096,-0.21225
0.9935001,-0.14825,-0.404,1.018,0.0425,-0.23575
0.9845001,-0.08000001,-0.39775,1.01775,0.06075,-0.2295
0.98125,-0.06425,-0.36425,1.017,0.0825,-0.22075
1.054,-0.07275,-0.26475,1.02075,0.09875,-0.21725
1.042,-0.134,-0.27525,1.016,0.10525,-0.2455
1.04525,-0.1625,-0.254,1.02675,0.097,-0.28575
1.04525,-0.1625,-0.254,1.0225,0.096,-0.2705
1.0345,-0.1705,-0.24825,1.01375,0.0965,-0.258
1.02025,-0.157,-0.2625,0.96825,0.08375,-0.21575
1.02175,-0.0665,-0.2715,0.9267501,0.061,-0.17475
1.032,-0.068,-0.279,0.9245,0.03775,-0.19925
1.019,-0.06275,-0.2905,0.95125,0.0165,-0.203
1.004,-0.03725,-0.309,0.98825,0.052,-0.25175
1.004,-0.03725,-0.309,1.01225,0.1055,-0.2645
1.004,-0.03725,-0.309,1.02475,0.1625,-0.256
1.0105,-0.005,-0.3065,1.0475,0.20575,-0.301
0.99375,0.02125,-0.28375,1.045,0.235,-0.29
0.9915,0.02025,-0.273,1.02125,0.22375,-0.245
1.00875,0.02825,-0.294,1.0055,0.1655,-0.2555
1.029,0.03,-0.31025,0.9915,0.147,-0.256
1.029,0.03,-0.31025,0.9787501,0.13725,-0.269
1.029,0.03,-0.31025,0.9605001,0.13175,-0.2305
1.03475,0.015,-0.328,0.97725,0.1305,-0.22925
1.0375,-0.00675,-0.33325,0.9440001,0.11175,-0.23225
0.96725,0.013,-0.2135,0.947,0.09450001,-0.2295
0.9712501,0.022,-0.21975,0.9647501,0.09,-0.2495
0.9805,0.017,-0.242,0.97575,0.089,-0.267
1.009,-0.01275,-0.2835,1.002,0.081,-0.28475
1.01725,-0.01925,-0.285,1.0055,0.08575001,-0.26475
1.009,-0.006,-0.273,0.9900001,0.08475,-0.24575
1.009,-0.006,-0.273,0.95925,0.0785,-0.201
1.009,-0.006,-0.273,0.94125,0.0965,-0.2075
1.00975,-0.00975,-0.2715,0.92825,0.10075,-0.19
1.0155,-0.016,-0.2655,0.92825,0.104,-0.2055
1.0075,-0.02125,-0.268,0.96175,0.11725,-0.21925
1.00575,-0.024,-0.2645,0.9825001,0.145,-0.22275
0.9752501,0.007,-0.2405,0.98975,0.166,-0.228
0.9662501,0.0285,-0.2335,1.0015,0.18425,-0.23675
0.9382501,0.0705,-0.22625,0.9895,0.18325,-0.22375
0.97425,0.06,-0.2645,0.9637501,0.16225,-0.21875
0.97425,0.06,-0.2645,0.95175,0.14325,-0.22425
0.99375,0.05,-0.27175,0.9565001,0.131,-0.25175
1.007,0.04825,-0.29425,0.9605001,0.107,-0.26725
1.023,0.05925,-0.32325,0.95,0.09675001,-0.24325
1.0215,0.06875,-0.31325,0.9375001,0.08475,-0.2125
1.023,0.06475,-0.309,0.94025,0.07825001,-0.16425
1.02225,0.036,-0.3265,0.965,0.0775,-0.16825
0.9982501,0.0145,-0.3135,1.006,0.0795,-0.195
0.9982501,0.0145,-0.3135,1.0395,0.08675,-0.2325
0.9982501,0.0145,-0.3135,1.0585,0.134,-0.22075
0.9982501,0.0145,-0.3135,1.05025,0.15275,-0.196
0.9767501,0.02,-0.3105,1.03725,0.15175,-0.18075
0.973,0.026,-0.3425,1.0215,0.12025,-0.19975
0.9702501,0.03525,-0.32775,1.03175,0.11825,-0.25625
1.03975,0.06975,-0.332,1.01975,0.1255,-0.29675
1.05225,0.02225,-0.3455,0.9985,0.13175,-0.27775
1.07025,0.019,-0.38425,0.9647501,0.1275,-0.24225
1.06325,-0.01775,-0.3895,0.9220001,0.09500001,-0.211
1.026,-0.0465,-0.3525,0.91975,0.074,-0.2365
0.88925,-0.02875,-0.2385,0.94275,0.05325,-0.2815
0.9260001,0.09100001,-0.364,0.95575,0.034,-0.30475
0.9260001,0.09100001,-0.364,0.97425,0.0145,-0.33475
0.9705001,0.07675,-0.38025,0.97425,0.0145,-0.33475
0.9787501,0.0045,-0.37925,0.94175,0.01675,-0.267
0.9875001,-0.008,-0.371,0.94175,0.03475,-0.2655
1.0155,-0.0555,-0.38475,0.9515001,0.05025,-0.278
1.01925,-0.043,-0.38325,0.9745001,0.046,-0.3005
1.01425,-0.017,-0.4005,0.969,0.0265,-0.28
1.0215,0.02,-0.41925,0.9605001,0.00525,-0.25175
0.9792501,0.01175,-0.38725,0.9505001,-0.008,-0.23625
0.9702501,0.009500001,-0.35125,0.96325,0.00875,-0.26575
0.946,0.0035,-0.2945,0.98225,0.0475,-0.31075
0.946,0.0035,-0.2945,1.011,0.10575,-0.31675
0.9325001,0.00825,-0.267,1.00675,0.09775001,-0.29375
0.9145001,0.0025,-0.31425,1.01075,0.07425001,-0.29075
0.92325,-0.00125,-0.32675,0.9792501,0.06025,-0.2475
0.92325,-0.00125,-0.32675,0.9675,0.07,-0.21525
0.92325,-0.00125,-0.32675,0.96825,0.08400001,-0.1875
0.937,0.007,-0.3,0.9820001,0.097,-0.17325
0.9435,0.022,-0.29275,1.037,0.1,-0.19475
0.9635,0.0545,-0.3065,1.0615,0.085,-0.208
0.9957501,0.0575,-0.283,1.101,0.0475,-0.279
0.9990001,0.05325,-0.28675,1.09,0.0385,-0.279
1.031,0.03525,-0.364,1.069,0.044,-0.27675
1.03475,0.03675,-0.356,1.03775,0.0575,-0.2595
1.05975,0.04425,-0.332,0.9720001,0.07725,-0.20325
1.08325,0.02575,-0.338,0.9432501,0.08325,-0.1685
1.08325,0.02575,-0.338,0.93475,0.08925001,-0.1535
1.02175,0.01525,-0.26925,0.9562501,0.1015,-0.15325
1.00825,0.02625,-0.25375,0.9575,0.1075,-0.15225
1.013,0.026,-0.288,0.9495,0.09525,-0.136
1.013,0.026,-0.288,0.94125,0.07725,-0.12825
1.0335,-0.02125,-0.2705,0.94375,0.0585,-0.13225
1.0405,-0.04825,-0.27575,0.95,0.042,-0.13925
1.033,-0.0565,-0.2915,0.9615,0.0485,-0.16125
1.01925,-0.0475,-0.29075,0.9515001,0.07625,-0.20225
1.00575,-0.0285,-0.3055,0.9760001,0.205,-0.23275
1.0035,-0.03175,-0.28925,1.02925,0.22675,-0.322
0.99225,-0.058,-0.2455,1.038,0.209,-0.38375
0.9720001,-0.488,-0.36675,0.9755,0.119,-0.374
0.9425001,-0.8375,-0.36425,0.93275,0.09925,-0.328
0.9435,-1.3575,-0.756,0.905,0.125,-0.2625
0.478,-3.51675,-0.8937501,0.8850001,0.21325,-0.157
0.42575,-4.31975,-0.7025,0.89675,0.2335,-0.1415
0.64575,-3.40925,-1.36675,0.93625,0.1545,-0.107
0.68125,-2.256,-1.88425,0.93625,0.1545,-0.107
0.7130001,-0.9910001,-2.24425,1.01475,0.003,-0.16025
0.76675,0.8145,-2.49575,1.08575,-0.039,-0.279
0.7105001,1.336,-2.3335,1.143,-0.0015,-0.35875
0.69175,1.41,-2.0635,1.0985,0.02075,-0.28875
0.799,1.2415,-1.844,1.056,0.01575,-0.2415
0.86825,1.37,-1.88125,1.0115,-0.0675,-0.19725
0.82775,1.73975,-1.79075,1.02525,-0.11625,-0.24225
0.68275,2.10125,-1.10725,1.052,-0.13225,-0.30825
0.4765,2.10375,-0.7352501,1.0745,-0.12525,-0.34675
0.38425,1.92575,-0.17775,1.0385,-0.06425,-0.35725
0.3535,1.6545,-0.08575001,1.00575,-0.0315,-0.34475
0.3665,1.57625,-0.0555,0.9295,0.03575,-0.3185
0.4165,1.51325,-0.0855,0.90975,0.1,-0.3315
0.4615,1.344,-0.15325,0.9160001,0.17275,-0.378
0.62025,0.9305,-0.385,0.9317501,0.279,-0.316
0.7402501,0.77675,-0.438,0.9562501,0.29925,-0.3185
0.8295,0.6085,-0.463,0.97575,0.31075,-0.357
0.87725,0.2575,-0.49875,0.9655001,0.32075,-0.3645
0.918,0.2045,-0.50825,0.9052501,0.29525,-0.32225
1.118,0.3395,-0.5840001,0.89275,0.248,-0.30225
1.118,0.3395,-0.5840001,0.891,0.2115,-0.2945
1.21075,0.029,-0.65075,0.9205,0.22975,-0.32825
1.23025,-0.081,-0.7607501,0.9357501,0.27325,-0.33
1.3265,0.029,-0.9385,0.93725,0.30525,-0.3275
1.394,0.14275,-0.98875,0.9225,0.28475,-0.321
1.3965,0.10825,-0.9875001,0.905,0.2615,-0.3095
1.32775,-0.0075,-0.9662501,0.89275,0.22775,-0.2925
1.24775,-0.05175,-0.9242501,0.92625,0.21675,-0.352
1.24775,-0.05175,-0.9242501,0.9655001,0.21725,-0.377
1.43275,-0.0395,-1.0395,0.9785001,0.287,-0.3605
1.424,-0.26,-0.994,0.951,0.32375,-0.33025
1.33175,-0.453,-0.8225001,0.9120001,0.333,-0.27975
1.0595,-0.4975,-0.58175,0.8537501,0.2615,-0.22175
0.94175,-0.2305,-0.598,0.84225,0.20925,-0.19625
0.86,-0.20675,-0.53675,0.858,0.16425,-0.19325
0.774,-0.26675,-0.35725,0.91675,0.08275001,-0.18825
0.7870001,-0.2895,-0.34225,0.9385,0.03675,-0.1855
0.78725,-0.29275,-0.2975,0.957,0.01725,-0.2045
0.7787501,-0.26775,-0.25775,0.9957501,0.02825,-0.23025
0.8240001,-0.23325,-0.3025,1.01275,0.0205,-0.2115
0.9022501,-0.17,-0.32275,1.00525,-0.01175,-0.1855
1.04675,-0.22225,-0.331,1.0265,-0.09375001,-0.2175
1.0745,-0.262,-0.266,1.03575,-0.13875,-0.23725
1.07225,-0.285,-0.2435,1.0525,-0.11875,-0.21775
1.0815,-0.2725,-0.27875,1.0535,-0.06500001,-0.2235
1.09425,-0.22675,-0.328,1.0475,-0.02225,-0.22275
1.06975,-0.14375,-0.3515,1.037,-0.00625,-0.22025
1.04875,0.05175,-0.4265,1.03475,-0.0415,-0.24725
1.04875,0.05175,-0.4265,1.03475,-0.0415,-0.24725
0.96825,0.1205,-0.32975,1.04175,0.0015,-0.27825
0.9545,0.08350001,-0.32325,1.0535,0.107,-0.30575
0.9580001,0.11275,-0.3295,1.0385,0.1295,-0.30425
0.973,0.16375,-0.337,1.0185,0.11775,-0.296
0.98125,0.162,-0.34375,0.9575,0.0465,-0.2465
0.9955,0.144,-0.36,0.93625,0.0355,-0.233
1.0235,0.03575,-0.36625,0.9250001,0.0565,-0.22975
1.0195,0.02925,-0.3565,0.9375001,0.10625,-0.272
1.009,0.048,-0.354,0.9525,0.10875,-0.2915
1.0055,0.0585,-0.373,0.9585,0.09775001,-0.276
1.013,0.0395,-0.407,0.9765,0.07475001,-0.2895
1.0075,-0.00725,-0.39825,0.9865,0.0755,-0.29875
1.0045,-0.04875,-0.38275,0.987,0.09625001,-0.30325
0.9975001,-0.06725001,-0.3605,0.98575,0.123,-0.29275
0.9835001,-0.02925,-0.4105,0.97,0.1345,-0.25625
0.9710001,0.027,-0.43625,0.9737501,0.12225,-0.26425
0.95125,0.021,-0.4415,0.9950001,0.05,-0.322
0.95525,-0.03525,-0.4145,0.98625,0.02225,-0.295
0.98575,-0.0625,-0.3685,0.9575,0.01275,-0.2335
1.33475,0.03275,-0.15075,0.92,-0.0115,-0.207
1.33475,0.03275,-0.15075,0.9535,-0.02,-0.22875
2.09125,-0.105,-0.325,0.9765,-0.03475,-0.25125
2.3835,-0.2695,-0.6020001,0.98625,-0.08575001,-0.23925
2.7685,-0.5325,-0.5757501,0.9957501,-0.07700001,-0.2385
3.2125,-0.878,-0.31275,1.022,-0.02025,-0.26475
3.65425,-1.12325,-0.341,1.0505,0.0865,-0.327
3.607,-1.49575,-0.93525,1.05075,0.27125,-0.36975
3.268,-1.607,-1.00075,1.0085,0.29725,-0.32275
1.50275,-0.90275,-0.9037501,0.9447501,0.207,-0.25725
0.63975,-0.3685,-0.8505,0.9687501,0.15775,-0.309
-0.05175,0.3755,-1.182,0.9687501,0.15775,-0.309
-0.6037501,1.05975,-1.532,1.0145,0.144,-0.3605
-1.0135,1.135,-1.501,1.05725,0.1695,-0.376
-1.2185,0.45125,-1.20925,1.08675,0.15975,-0.401
-1.1165,-0.109,-0.87725,1.11825,-0.01675,-0.441
-1.06525,0.04,-0.924,1.106,-0.098,-0.5135
-1.06525,0.04,-0.924,1.12525,-0.01825,-0.488
-1.2725,0.5965,-1.2855,1.15225,0.166,-0.406
-1.4455,1.09025,-1.395,1.2505,0.873,-0.3305
-1.319,1.4465,-1.26525,1.301,1.2515,-0.3555
-0.9422501,0.33875,-0.41575,1.22,1.40325,-0.14575
-0.7885,0.052,-0.15475,1.1785,1.2765,-0.18725
-0.5897501,0.01075,0.0595,1.1305,1.1975,-0.25575
-0.335,0.046,0.24575,1.06475,1.179,-0.248
0.313,-0.1275,0.40525,0.869,1.37175,-0.23575
0.63025,-0.247,0.54325,0.69525,1.4605,-0.164
1.0535,-0.51025,0.50675,0.4535,1.745,-0.00175
1.0955,-0.75775,0.40475,0.32075,2.14175,-0.02775
1.15675,-0.8962501,0.48475,0.168,2.62275,-0.116
1.276,-0.88625,0.5470001,0.01475,2.74875,-0.4295
1.33275,-0.6985,0.3055,-0.37,1.58425,-1.47575
1.242,-0.6095001,0.159,-0.76675,0.53325,-1.781
1.473,-0.28,-0.39425,-0.83775,-0.5125,-2.191
1.378,-0.33825,-0.18625,-0.8150001,-2.21925,-2.83875
1.25625,-0.4555,-0.0515,0.6055,-3.346,-3.18425
1.60525,-0.484,-0.5915,1.46125,-4.0405,-2.56025
1.7715,-0.43825,-0.68575,1.7105,-3.3965,-1.01125
1.7285,-0.43225,-0.38425,1.11625,-2.34675,-0.26475
1.56925,-0.57475,0.10375,0.55825,-0.9637501,0.058
1.50275,-0.5872501,0.07475001,0.49475,-0.59,-0.0665
1.47375,-0.472,-0.03625,0.51675,-0.41825,-0.20225
1.47375,-0.472,-0.03625,0.44125,-0.36725,-0.305
1.43125,-0.33175,-0.12825,0.5195,-0.35125,-0.30125
1.36025,-0.2305,-0.15525,0.634,-0.208,-0.237
1.27425,-0.17725,-0.08050001,0.7787501,-0.0345,-0.1935
1.1755,-0.1255,0.0635,0.8330001,0.162,-0.1975
1.15825,-0.13475,0.075,0.8135,0.337,-0.3305
1.148,-0.07250001,-0.026,0.99875,0.575,-0.2185
1.0415,0.35675,-0.294,1.03025,0.696,-0.15325
1.00625,0.467,-0.35075,1.03525,0.78675,-0.20975
0.9382501,0.4875,-0.318,1.111,0.8050001,-0.1905
0.941,0.42975,-0.274,1.17525,0.749,0.04325
0.957,0.34875,-0.28,1.1055,0.7885,0.1465
1.0245,0.18475,-0.3405,1.112,0.85875,0.17975
1.0305,0.09950001,-0.304,1.1635,0.8915001,0.2735
1.02875,0.004,-0.27825,1.22025,0.942,0.429
1.06675,-0.12,-0.3635,1.217,0.9575,0.53425
1.0935,-0.11625,-0.3865,1.13325,0.65825,0.392
1.095,-0.09725001,-0.30225,1.04175,0.545,0.22675
1.09575,-0.11225,-0.2545,1.057,0.60025,0.1665
1.097,-0.13,-0.24,1.12775,0.57625,0.0065
1.09725,-0.12775,-0.24025,1.14525,0.465,-0.1315
1.08475,-0.1145,-0.23175,1.13475,0.273,-0.191
1.08475,-0.12425,-0.23625,1.00275,-0.16975,-0.122
1.05325,-0.1435,-0.22575,0.8987501,-0.2915,-0.0635
1.01525,-0.1615,-0.1955,0.7345001,-0.1565,-0.03825
0.9680001,-0.161,-0.144,0.7345001,-0.1565,-0.03825
0.9680001,-0.161,-0.144,0.7772501,-0.0125,0.0105
0.88875,-0.101,-0.0415,0.79725,0.093,-0.036
0.8570001,-0.0505,-0.0055,0.887,0.00125,-0.17425
0.81775,-0.00125,0.0265,0.9137501,0.12325,-0.08975001
0.71575,0.093,0.0905,1.0175,0.22575,-0.0555
0.81625,0.01875,-0.08400001,1.042,0.238,-0.08750001
0.89675,-0.052,-0.16375,1.08025,0.19975,-0.14425
1.0035,-0.0595,-0.19525,1.15075,0.1845,-0.1425
1.045,0.01225,-0.193,1.199,0.266,-0.13725
1.0755,0.05325,-0.2255,1.202,0.3215,-0.11475
1.1215,0.107,-0.32725,1.09725,0.16625,-0.1335
1.09425,0.0555,-0.412,1.09475,0.06675,-0.17075
1.09375,0.06,-0.38975,1.10725,0.00825,-0.2385
1.07075,0.08050001,-0.278,1.102,0.1035,-0.305
1.11725,0.1245,-0.19925,1.0945,0.13675,-0.2945
0.9687501,0.049,-0.299,1.061,0.1685,-0.245
0.9687501,0.049,-0.299,1.0415,0.1905,-0.22825
0.9652501,-0.037,-0.3695,0.989,0.17875,-0.20475
0.9612501,-0.0045,-0.3165,0.96975,0.13875,-0.20575
0.928,0.115,-0.172,0.9400001,0.09900001,-0.189
0.947,0.118,-0.181,0.92325,0.074,-0.182
0.9712501,0.1045,-0.20475,0.914,0.08000001,-0.13625
1.015,0.0465,-0.27475,0.9137501,0.09075,-0.09075
