2,Normalll,20_07_31_2021_02_19,50,300,8
0.91975,-0.03,-0.50025,0.9127501,0.12525,-0.3685
0.905,-0.04375,-0.447,0.9022501,0.12,-0.36
0.89125,-0.05925,-0.45375,0.9135001,0.11025,-0.364
0.87275,-0.11075,-0.55625,0.9965001,0.123,-0.4095
0.8832501,-0.10525,-0.60525,0.9982501,0.133,-0.39825
0.8925,-0.094,-0.6077501,1.0185,0.21,-0.31625
0.942,-0.05025,-0.5355,1.42975,0.50575,-0.0815
0.9675,-0.0295,-0.4725,1.42975,0.50575,-0.0815
0.9795001,-0.014,-0.40425,2.21925,0.7485,0.068
0.96825,-0.0055,-0.35725,5.75025,0.8055,-1.9135
0.9432501,-0.049,-0.38,6.387,0.17775,-3.24725
0.93525,-0.08750001,-0.43575,5.62725,-0.2045,-3.6615
0.9185001,-0.10175,-0.5105,2.40225,-0.5387501,-3.1415
0.909,-0.07325,-0.5215001,0.185,-0.8470001,-2.85525
0.9127501,-0.00875,-0.5190001,-1.9855,-1.21725,-2.1275
0.913,0.05225,-0.50675,-3.66925,-1.3135,0.36825
0.901,0.05175,-0.506,-3.20825,-0.7945001,0.7885
0.8825001,0.02125,-0.5185,-2.586,-0.4715,0.7195
0.905,-0.06425,-0.55625,-1.4155,-0.25725,0.40375
0.928,-0.0705,-0.5335,-0.82125,-0.09575,0.2425
0.9295,-0.05325,-0.47425,-0.3275,0.12125,0.08325
0.9307501,-0.0335,-0.41575,0.31275,0.29825,0.0075
0.946,-0.0115,-0.42175,0.40625,0.32,-0.0485
0.9432501,-0.01225,-0.41575,0.5387501,0.517,-0.20525
0.933,-0.05175,-0.4295,0.5735,1.194,-0.2065
0.93025,-0.072,-0.4595,0.577,1.61425,-0.118
0.9367501,-0.07525001,-0.485,0.51625,1.94725,-0.07175
0.938,-0.05825,-0.4905,0.3765,2.5515,-0.397
0.92875,0.00475,-0.46425,0.26525,2.76725,-0.48175
0.9317501,0.03,-0.44975,0.3385,2.86275,-0.659
0.9295,0.0275,-0.45175,0.2805,3.23775,-0.8115
0.9325001,0.0105,-0.46025,0.367,3.329,-1.17225
0.93475,-0.00825,-0.46575,0.66075,3.3745,-1.59975
0.91725,-0.05275,-0.4805,1.19725,2.64775,-2.49025
0.92225,-0.06525,-0.50125,1.3505,2.0945,-2.82425
0.9202501,-0.068,-0.50675,1.36575,1.41675,-3.2235
0.92125,-0.06375001,-0.50075,1.23825,0.7485,-3.5145
0.9285001,-0.03125,-0.487,0.7975,-0.68325,-4.03425
0.9335001,-0.012,-0.4705,0.548,-1.4345,-3.5195
0.9400001,0.0125,-0.444,0.6705,-2.1355,-2.097
0.9365001,0.018,-0.4395,0.6395,-2.15325,-1.51025
0.9400001,0.02275,-0.447,0.6755,-1.97175,-1.04975
0.92825,0.0165,-0.47175,0.7935001,-1.903,-0.48825
0.9242501,0.00025,-0.48375,0.79425,-1.9865,-0.41075
0.9457501,-0.018,-0.492,0.72925,-2.03,-0.25325
0.9152501,-0.079,-0.49025,0.72025,-1.8275,-0.134
0.89775,-0.10025,-0.486,0.749,-1.49175,-0.097
0.9077501,-0.11975,-0.48525,0.76025,-1.1445,-0.0485
0.91225,-0.1775,-0.515,0.81375,-0.6625,0.22775
0.92075,-0.1735,-0.50275,0.8665,-0.51025,0.30975
0.92325,-0.15425,-0.4835,0.93525,-0.3615,0.37025
0.9405,-0.098,-0.452,1.001,-0.09175,0.43725
0.941,-0.0705,-0.438,1.03175,0.01475,0.409
0.94675,-0.048,-0.43375,1.03675,0.10475,0.36925
0.96425,-0.016,-0.43925,1.04425,0.1295,0.2435
0.9260001,-0.0235,-0.45075,1.08125,-0.00925,0.2105
0.94375,-0.009500001,-0.44775,1.07875,-0.08750001,0.177
0.9325001,-0.01625,-0.4465,1.08075,-0.09850001,0.1005
0.92625,-0.022,-0.4635,1.09575,-0.0395,0.0415
0.9225,-0.026,-0.481,1.11825,0.042,0.0285
0.8945,-0.04725,-0.5155,1.12575,0.139,-0.0055
0.9137501,-0.057,-0.5265,1.127,0.14925,-0.03025
0.90825,-0.05925,-0.5132501,1.112,0.15625,-0.086
0.92875,-0.062,-0.47925,1.1185,0.151,-0.06075
0.9325001,-0.079,-0.4715,1.1185,0.151,-0.06075
0.9350001,-0.09550001,-0.46275,1.13625,0.1515,-0.09100001
0.933,-0.096,-0.44025,1.13375,0.13375,-0.057
0.9335001,-0.08825,-0.4475,1.098,0.166,-0.0605
0.9277501,-0.074,-0.45625,1.00375,0.2085,-0.0975
0.9307501,-0.04725,-0.49175,0.8042501,0.296,-0.0735
0.9292501,-0.038,-0.491,0.7657501,0.30375,-0.06900001
0.919,-0.0315,-0.484,0.818,0.3455,-0.0425
0.9065,-0.02525,-0.496,0.62875,0.57475,0.06625
0.9065,0.00425,-0.512,0.5387501,0.445,0.07575
0.90275,0.0175,-0.511,0.5387501,0.445,0.07575
0.8987501,-0.01125,-0.552,0.54225,0.2245,0.05675
0.92625,-0.02425,-0.529,0.588,0.307,0.0305
0.9310001,-0.0555,-0.4635,0.50475,0.4965,0.01675
0.92875,-0.11425,-0.424,0.34925,0.51925,0.06225
0.93125,-0.23575,-0.334,0.36125,0.41425,0.09675001
0.9317501,-0.30625,-0.2955,0.4455,0.37975,0.0215
0.9497501,-0.3805,-0.27625,0.46475,0.37725,-0.0255
0.946,-0.43225,-0.211,0.648,-0.00375,0.018
0.94175,-0.43025,-0.18825,0.9022501,-0.2275,-0.16975
0.9457501,-0.435,-0.184,1.10575,-0.3145,-0.42575
0.94125,-0.4415,-0.22,1.4335,-0.24875,-0.50675
0.9472501,-0.41275,-0.205,1.63625,-0.20025,-0.588
0.9440001,-0.377,-0.2855,1.70075,-0.2305,-0.775
0.9415001,-0.351,-0.297,1.7355,-0.24275,-0.83575
0.9415001,-0.3225,-0.31725,1.7485,-0.41175,-1.233
0.93725,-0.249,-0.33675,1.55875,0.237,-1.77725
0.93775,-0.22425,-0.35075,0.419,0.51775,-0.743
0.9395,-0.20925,-0.36975,1.1065,0.31325,0.36675
0.9365001,-0.193,-0.3785,0.665,-0.09850001,-0.19175
0.9400001,-0.196,-0.38525,0.57525,-0.321,-0.25775
0.9385,-0.2095,-0.378,0.5575,-0.43175,-0.35275
0.9382501,-0.2415,-0.35925,0.447,-0.4685,-0.2305
0.9382501,-0.2415,-0.35925,0.47575,-0.51375,-0.27325
0.9382501,-0.2415,-0.35925,0.46225,-0.4955,-0.3
0.95025,-0.24575,-0.336,0.31475,-0.35625,-0.04525
0.9572501,-0.28775,-0.30875,1.1365,-0.6957501,-0.322
0.95425,-0.29825,-0.311,2.7455,-1.0835,-1.1405
0.9472501,-0.307,-0.3445,0.5782501,-0.281,-0.64825
0.9422501,-0.2885,-0.3575,1.0315,-0.20675,-0.21325
0.9335001,-0.26325,-0.368,0.7855,-0.2595,-0.2735
0.9215,-0.2175,-0.42125,1.00725,-0.494,-0.51225
0.9145001,-0.19875,-0.4375,0.9595001,-0.42825,-0.4395
0.9012501,-0.18725,-0.4535,0.89425,-0.309,-0.3725
0.9065,-0.1585,-0.4975,0.887,-0.09925,-0.4765
0.9035,-0.14675,-0.5100001,0.9,-0.04325,-0.4555
0.9005001,-0.123,-0.511,0.91325,-0.03075,-0.4475
0.9087501,-0.0905,-0.50675,0.8675001,0.0325,-0.34125
0.90925,-0.08800001,-0.50575,0.8715,0.097,-0.238
0.9077501,-0.08275001,-0.5025,0.873,0.10575,-0.197
0.9137501,-0.08875,-0.49125,0.95825,0.134,-0.2815
0.91725,-0.1035,-0.48725,1.0155,0.1715,-0.33075
0.9215,-0.1185,-0.48775,1.02825,0.21375,-0.38525
0.918,-0.14225,-0.46275,0.9662501,0.259,-0.3385
0.9215,-0.149,-0.458,0.9310001,0.22975,-0.31625
0.9170001,-0.15425,-0.462,0.92325,0.1815,-0.31325
0.918,-0.157,-0.4635,0.9935001,0.129,-0.42925
0.91675,-0.1485,-0.47125,1.0055,0.136,-0.4255
0.92075,-0.1385,-0.4675,0.9535,0.1465,-0.36
0.91975,-0.13275,-0.4635,0.9325001,0.138,-0.2965
0.9235001,-0.13025,-0.45825,0.93875,0.11925,-0.2215
0.92475,-0.13475,-0.45575,0.9482501,0.11375,-0.20075
0.92225,-0.14575,-0.464,1.0235,0.09675001,-0.27625
0.919,-0.15225,-0.46575,1.00025,0.12325,-0.3025
0.919,-0.15225,-0.46575,0.9580001,0.127,-0.30225
0.91225,-0.16975,-0.48025,0.9160001,0.10325,-0.27775
0.914,-0.17275,-0.4795,0.928,0.09550001,-0.262
0.9170001,-0.1745,-0.47225,0.9555001,0.11875,-0.28625
0.9112501,-0.17925,-0.444,0.97575,0.17025,-0.3045
0.8937501,-0.16275,-0.4575,0.9817501,0.20825,-0.2655
0.90075,-0.143,-0.49,0.9605001,0.28125,-0.21975
0.9102501,-0.126,-0.5135,1.068,0.48875,-0.1875
0.91825,-0.06725001,-0.50375,1.246,0.71375,-0.04525
0.91875,-0.037,-0.48825,1.77975,0.83825,-0.063
0.91325,-0.01875,-0.48275,2.96275,0.7722501,-0.02675
0.90575,-0.04325,-0.48325,4.25925,0.2915,-1.76575
0.9062501,-0.09225,-0.4915,3.92825,-0.10825,-1.81625
0.91075,-0.139,-0.49725,2.5695,-0.57225,-1.65925
0.9215,-0.203,-0.48775,1.943,-0.62025,-1.362
0.9252501,-0.19825,-0.465,1.463,-0.60275,-1.27325
0.9275001,-0.177,-0.44425,0.5625,-0.5905001,-1.20525
0.942,-0.12075,-0.4335,0.1405,-0.573,-1.1355
0.94775,-0.09950001,-0.43475,-0.17825,-0.5025,-0.9472501
0.9495,-0.08725,-0.43775,-0.6255,-0.411,-0.4635
0.9400001,-0.08375,-0.45175,-0.7255,-0.3635,-0.2135
0.929,-0.08575001,-0.465,-0.8002501,-0.309,-0.0135
0.91675,-0.0925,-0.48225,-0.93525,-0.03525,0.31625
0.89425,-0.09,-0.516,-0.9192501,0.1165,0.44625
0.8885,-0.09100001,-0.524,-0.8975,0.2315,0.55475
0.88525,-0.09425,-0.5315,-0.69675,0.31975,0.77925
0.8875,-0.09825,-0.52975,-0.54425,0.2875,0.74725
0.88625,-0.09950001,-0.51125,-0.3905,0.24875,0.7045
0.9005001,-0.1085,-0.5005,-0.0825,0.3085,0.7185
0.9085,-0.1155,-0.497,0.143,0.2615,0.7655
0.91475,-0.10925,-0.487,0.3045,0.24375,0.76775
0.9145001,-0.152,-0.47675,0.3045,0.24375,0.76775
0.93875,-0.152,-0.46625,0.422,0.256,0.7165
0.9355,-0.1585,-0.45125,0.58375,0.2275,0.6665
0.9365001,-0.165,-0.42525,0.7730001,0.11825,0.6415001
0.9367501,-0.16725,-0.4185,0.784,0.107,0.6325001
0.93475,-0.17325,-0.42725,0.78225,0.17625,0.6145
0.9285001,-0.183,-0.4355,0.7665001,0.4435,0.706
0.928,-0.20125,-0.44075,0.839,0.48925,0.6955
0.924,-0.20925,-0.44525,0.81275,0.46925,0.597
0.9202501,-0.20275,-0.43775,0.80075,0.47025,0.557
0.9215,-0.193,-0.4375,0.76525,0.50475,0.5415
0.92075,-0.18,-0.441,0.7325,0.5272501,0.4935
0.919,-0.1555,-0.46225,0.64425,0.595,0.4565
0.9220001,-0.1425,-0.46825,0.56125,0.6555001,0.5135
0.924,-0.13625,-0.46625,0.48725,0.7055,0.5527501
0.928,-0.12425,-0.45525,0.3485,0.8225001,0.496
0.933,-0.122,-0.446,0.303,0.7855,0.48225
0.92575,-0.12875,-0.431,0.21075,0.73975,0.48325
0.9215,-0.14525,-0.4365,0.1135,0.714,0.4305
0.9255,-0.15625,-0.43825,0.07975,0.76425,0.35125
0.9235001,-0.16675,-0.44775,0.05,0.8340001,0.37175
0.9275001,-0.174,-0.45425,-0.1285,0.9087501,0.587
0.9227501,-0.184,-0.4535,-0.2165,0.98125,0.6720001
0.919,-0.18125,-0.449,-0.25125,1.01875,0.58575
0.9170001,-0.18475,-0.4465,-0.24475,0.97825,0.53675
0.924,-0.1915,-0.4455,-0.26975,0.9120001,0.5575
0.92875,-0.1915,-0.44,-0.26675,0.8850001,0.54075
0.9332501,-0.189,-0.43375,-0.27575,0.9435,0.5375
0.93475,-0.1795,-0.42825,-0.26425,1.066,0.5595
0.93225,-0.17625,-0.43,-0.24625,1.088,0.5585001
0.92475,-0.17425,-0.43275,-0.22125,1.0445,0.57975
0.92575,-0.17725,-0.457,-0.22125,1.0445,0.57975
0.9245,-0.18225,-0.46675,-0.22125,1.0445,0.57975
0.9310001,-0.17475,-0.444,-0.16625,0.95675,0.5535
0.9245,-0.16325,-0.423,-0.16925,0.94925,0.51525
0.9217501,-0.154,-0.4095,-0.1825,0.9705001,0.45775
0.93375,-0.14675,-0.41525,-0.155,1.03675,0.44175
0.9405,-0.1535,-0.424,-0.11175,1.045,0.489
0.9425001,-0.15175,-0.4215,-0.08575001,1.01625,0.52575
0.9395,-0.15325,-0.429,0.06725001,0.9135001,0.39
0.93025,-0.1505,-0.425,0.0755,0.8245,0.4285
0.9260001,-0.1495,-0.427,0.117,0.74575,0.4655
0.92825,-0.158,-0.4385,0.13875,0.74775,0.35525
0.93525,-0.168,-0.43525,0.149,0.84175,0.3435
0.9375001,-0.17625,-0.4235,0.18775,0.9367501,0.327
0.9357501,-0.19275,-0.418,0.391,0.8832501,0.32525
0.9325001,-0.2235,-0.4035,0.41775,0.8800001,0.42175
0.927,-0.2345,-0.397,0.43975,0.97975,0.38925
0.9317501,-0.24525,-0.3945,0.412,1.16325,0.339
0.94175,-0.26075,-0.3935,0.394,1.564,0.5765
0.9447501,-0.253,-0.387,0.43975,1.61225,0.52275
0.9465001,-0.235,-0.3765,0.46225,1.22325,0.2275
0.94525,-0.19,-0.366,0.5185,1.01975,0.1185
0.9445,-0.16925,-0.37325,0.596,0.9260001,0.13125
0.9440001,-0.1525,-0.3865,0.691,0.891,0.07375
0.9447501,-0.144,-0.41475,0.82275,0.583,-0.12025
0.942,-0.1475,-0.422,0.88375,0.22475,-0.12525
0.93375,-0.15925,-0.425,0.9735001,0.004,0.156
0.93025,-0.16525,-0.4255,1.01925,0.104,0.1065
0.9307501,-0.1735,-0.42825,1.07725,0.09875,-0.03575
0.93225,-0.19375,-0.42925,1.114,0.05825,-0.00175
0.9345,-0.20775,-0.4205,1.114,0.05825,-0.00175
0.934,-0.21875,-0.41025,1.114,0.05825,-0.00175
0.9307501,-0.2305,-0.39925,1.106,0.09275001,0.08050001
0.92325,-0.2435,-0.41025,1.084,0.08075,0.038
0.9185001,-0.2575,-0.4275,1.071,-0.0175,-0.00875
0.9202501,-0.262,-0.45025,1.0105,-0.2145,0.06875
0.92075,-0.2495,-0.4405,0.9655001,-0.17475,0.12
0.9225,-0.235,-0.415,0.9432501,-0.09200001,0.139
0.9440001,-0.21575,-0.3535,0.883,0.394,0.01425
0.9645001,-0.21425,-0.351,0.9850001,0.7270001,-0.08025
0.974,-0.202,-0.35875,1.096,0.8595001,-0.2235
0.9580001,-0.1495,-0.388,1.05575,1.75375,-0.4605
0.94675,-0.12675,-0.41425,0.7320001,2.372,-0.6025
0.92975,-0.11625,-0.433,0.36825,2.932,-0.8765001
0.9310001,-0.12625,-0.43725,0.1215,3.46725,-1.16075
0.9485,-0.1205,-0.42025,0.1215,3.46725,-1.16075
0.9715,-0.11,-0.409,0.25575,3.727,-1.43425
0.9612501,-0.0345,-0.3725,0.9435,3.42475,-3.135
0.9325001,-0.00575,-0.39225,1.0675,2.6295,-3.8755
0.9137501,0.0105,-0.44575,0.63625,1.35825,-4.52725
0.92,-0.00875,-0.53725,0.6900001,-4.18775,-4.63975
0.9400001,-0.0205,-0.54375,0.84725,-5.048,-3.6905
0.9435,-0.02225,-0.5015,0.63975,-4.483,-2.29875
0.933,-0.0305,-0.42325,0.7505,-2.5195,-0.40925
0.9145001,-0.05775,-0.42425,0.528,-2.19575,-0.08425
0.9215,-0.10325,-0.446,0.441,-1.6555,0.1885
0.946,-0.1885,-0.47475,0.574,-0.763,0.407
0.95175,-0.20575,-0.4595,0.63925,-0.51425,0.45925
0.92575,-0.198,-0.42375,0.64175,-0.4595,0.56125
0.89525,-0.2085,-0.3815,0.6085,-0.5455,0.5885
0.886,-0.231,-0.39675,0.62025,-0.55325,0.603
0.89525,-0.24175,-0.4195,0.62025,-0.55325,0.603
0.93875,-0.222,-0.473,0.638,-0.5100001,0.6165
0.9415001,-0.2025,-0.47525,0.69125,-0.49575,0.5795
0.9365001,-0.1745,-0.46975,0.7220001,-0.47225,0.51675
0.93375,-0.136,-0.466,0.7705001,-0.327,0.457
0.9490001,-0.11475,-0.444,0.7812501,-0.224,0.444
0.9615,-0.1015,-0.4295,0.8067501,-0.1255,0.4365
0.966,-0.09525,-0.418,0.79875,-0.07825001,0.50625
0.9615,-0.10575,-0.391,0.94925,-0.14125,0.466
0.9675,-0.1305,-0.373,1.03525,-0.11375,0.3615
0.96575,-0.14125,-0.35725,1.1115,0.1105,0.38875
0.96,-0.1445,-0.395,1.12025,0.1105,0.46375
0.9450001,-0.16675,-0.432,1.21275,0.067,0.44325
0.97175,-0.152,-0.4985,1.3475,0.0905,0.3585
0.98625,-0.14225,-0.50575,1.425,0.1955,0.30625
1.00425,-0.08875,-0.4485,1.47475,0.31,0.21275
1.03975,-0.01375,-0.39925,1.39025,0.27525,0.15725
1.136,-0.06,-0.512,1.3865,0.26,0.14
1.23975,-0.12625,-0.657,1.34125,0.32875,0.08800001
1.2695,-0.27375,-0.65125,1.152,0.549,0.07375
1.17475,-0.27975,-0.566,1.02675,0.6265,0.0785
1.0805,-0.2555,-0.436,0.86075,0.6505001,0.15775
0.928,-0.188,-0.3125,0.63275,0.49625,0.2115
0.9202501,-0.127,-0.26525,0.592,0.4325,0.19175
0.8615,-0.111,-0.2475,0.5505,0.44,0.1415
0.85425,-0.15375,-0.25325,0.4285,0.5185,0.18325
0.63625,-0.226,-0.2815,0.43025,0.46175,0.27
0.54625,-0.07525001,-0.329,0.45875,0.366,0.264
0.5605,0.32725,-0.16675,0.45325,0.251,0.18625
0.74275,0.4155,-0.14575,0.422,0.24725,0.201
0.7550001,0.33325,-0.4965,0.41525,0.26425,0.20225
0.882,0.237,-0.452,0.47175,0.28225,0.206
0.97325,0.003,-0.4355,0.595,0.41,0.14225
1.0145,-0.0245,-0.312,0.63025,0.4805,0.18225
1.01825,-0.0575,-0.28625,0.71375,0.37875,0.33675
1.07725,-0.02925,-0.37425,0.77025,0.29875,0.2895
1.0545,0.0515,-0.3925,0.8617501,0.23375,0.17075
1.05225,0.12225,-0.24125,1.15825,0.286,-0.0465
1.0265,0.122,-0.21925,1.2985,0.2405,-0.127
1.0035,0.14375,-0.21275,1.39,0.166,-0.1685
0.9155,0.0745,-0.25625,1.48175,0.06775001,-0.18925
0.86625,0.08625001,-0.288,1.4555,0.165,-0.218
0.837,0.121,-0.27375,1.412,0.2895,-0.183
0.814,0.187,-0.251,1.36225,0.31625,-0.19575
0.87275,0.17025,-0.27875,1.383,0.2055,-0.27825
0.9275001,0.17875,-0.31425,1.33525,0.13175,-0.27
1.33225,0.1675,-0.24275,1.1325,0.2075,-0.233
1.816,0.058,-0.15275,1.03225,0.25575,-0.2315
2.4715,-0.0605,-0.1,0.9635,0.2305,-0.20575
3.65075,-0.38775,-1.03675,1.0045,-0.06125,-0.1615
3.99225,-0.454,-1.20675,1.05425,-0.1105,-0.133
4.07075,-0.645,-1.17475,1.156,-0.02125,-0.14
3.58375,-1.05375,-1.736,1.7445,0.17925,-0.13375
3.213,-0.92875,-2.50675,2.30925,0.13675,-0.14
2.62025,-0.366,-3.4975,3.03425,0.1335,-0.2465
0.756,0.95925,-3.7315,4.2495,0.97175,-1.381
-0.24725,0.8297501,-3.4145,4.342,1.25225,-1.66775
-1.12075,0.47125,-2.85675,4.159,0.9070001,-1.799
-1.75475,0.19975,-2.1085,3.8385,0.30975,-1.95175
-2.357,0.083,-0.5625,2.78325,-0.11075,-2.7765
-2.514,0.12025,0.06,2.01475,-0.12275,-2.90525
-2.61975,0.20275,0.5435,1.13425,-0.2005,-3.0085
-2.44125,0.4595,1.254,-0.64875,-0.682,-2.801
-2.18925,0.363,1.31275,-1.263,-0.89325,-2.337
-1.89775,0.31425,1.39275,-1.9555,-0.8050001,-1.0095
-1.6255,0.34,1.268,-2.1925,-0.67175,-0.414
-1.28825,0.346,1.075,-2.36475,-0.54875,0.0625
-0.511,0.00825,0.66075,-2.28775,-0.39,0.51125
-0.3685,-0.0595,0.5325,-2.19425,-0.3405,0.70625
-0.18775,-0.0405,0.47925,-1.99975,-0.21675,0.9202501
-0.02225,0.0305,0.40525,-1.52075,0.1405,0.9432501
0.07300001,0.08450001,0.28425,-1.30875,0.26425,0.78575
0.2705,0.11825,0.13675,-1.08275,0.35325,0.6385
0.38925,-0.15,-0.0045,-0.61325,0.417,0.60425
0.35525,-0.242,-0.0405,-0.44175,0.41975,0.58125
0.4105,-0.1745,-0.0585,-0.28575,0.39925,0.54725
0.57225,0.048,-0.2065,-0.0825,0.3275,0.34925
0.528,0.00875,-0.37275,-0.0125,0.284,0.23525
0.516,-0.08925001,-0.42275,0.071,0.24,0.187
0.64825,-0.1715,-0.4385,0.19125,0.154,0.12
1.1205,-0.13475,-0.523,0.28725,0.151,0.045
1.214,-0.139,-0.52125,0.39275,0.18675,0.03575
1.18825,-0.199,-0.538,0.475,0.26925,0.044
1.686,-0.26675,-0.90575,0.53775,0.24375,0.03475
1.8235,-0.273,-0.9907501,0.6405,0.11325,-0.1085
1.7175,-0.2595,-0.89775,0.7725,0.0555,-0.2535
1.806,-0.4245,-0.8155,1.0475,0.274,-0.377
1.9675,-0.61775,-0.9127501,1.22425,0.35225,-0.35
2.058,-0.40925,-0.60575,1.61625,0.171,-0.431
1.84175,-0.2445,-0.49775,1.59775,0.187,-0.47375
1.53375,-0.12575,-0.4745,1.59,0.264,-0.47625
1.11725,0.118,-0.27975,1.818,0.0495,-0.44875
0.9472501,0.0175,-0.2845,1.86775,-0.09925,-0.5725001
0.81225,-0.114,-0.20375,1.9115,-0.1485,-0.76775
0.7360001,-0.29525,-0.273,1.9005,0.08975001,-0.97975
2.33825,-0.369,-0.5477501,1.83925,0.21475,-0.78175
1.59475,-0.9555001,-1.135,1.7085,0.2475,-0.5477501
0.9945,-0.288,0.08675,1.40575,0.1455,-0.35675
0.82275,0.006,-0.38025,1.267,0.09,-0.3585
0.91675,-0.07925,-0.49175,1.164,0.06375001,-0.3575
0.9612501,-0.15675,-0.66575,0.9055001,0.19225,-0.41575
0.9705001,-0.2705,-0.4935,0.83275,0.305,-0.3685
0.9385,-0.34925,-0.5502501,0.68825,0.39725,-0.19225
0.92225,-0.1695,-0.4705,0.5665,0.306,-0.4805
0.9022501,-0.041,-0.431,1.70525,0.49425,-1.14725
1.006,-0.007,-0.34625,1.0165,0.10325,-1.06075
0.8652501,0.1105,-0.4535,0.79475,0.41125,-0.37725
0.85225,0.21,-0.3245,0.835,0.30975,-0.323
0.9077501,0.19375,-0.433,0.84525,0.184,-0.51975
0.9012501,0.0975,-0.499,0.8615,0.026,-0.8707501
0.8527501,0.00625,-0.4245,0.8125001,0.2355,-0.8935
0.79975,-0.03975,-0.39775,0.72,0.66225,-0.3855
1.01675,-0.1505,-0.4495,0.617,1.2495,0.1845
0.9457501,-0.118,-0.4095,0.68875,1.02325,-0.181
0.96175,-0.0495,-0.36325,0.7442501,0.71125,-0.56975
0.97,-0.074,-0.43075,0.8182501,0.2495,-0.6267501
0.96275,-0.03225,-0.52175,0.7977501,0.26025,-0.37075
0.937,0.03225,-0.4845,0.8165001,0.24225,-0.243
0.91475,-0.00825,-0.448,0.8235,0.20925,-0.4555
0.9265,-0.11375,-0.436,0.87475,0.20325,-0.6105
0.91875,-0.1635,-0.47875,0.867,0.27675,-0.6332501
0.93025,0.11175,-0.455,0.74825,0.5365,-0.37925
0.9490001,0.2145,-0.38525,0.75675,0.562,-0.38375
0.94125,0.24125,-0.4525,0.77275,0.498,-0.4645
0.93775,-0.075,-0.447,0.8185,0.30775,-0.552
0.946,-0.23925,-0.4375,0.82675,0.29475,-0.45775
0.94875,-0.20475,-0.4735,0.8945,0.3215,-0.2845
0.94525,-0.0885,-0.48475,0.83525,0.31325,-0.35875
0.9440001,0.0145,-0.436,0.719,0.308,-0.75025
0.95025,0.013,-0.36775,0.8117501,0.2775,-0.9065
0.9110001,-0.2745,-0.5325,0.657,0.54325,-0.406
0.9210001,-0.27175,-0.44725,0.70775,0.582,0.0335
0.9332501,-0.21425,-0.4045,1.0865,0.67825,0.128
0.9497501,-0.251,-0.56625,0.802,0.6077501,-0.5165
0.9127501,-0.25075,-0.5505,0.793,0.5285,-0.65675
0.8832501,-0.2065,-0.47325,0.79075,0.512,-0.42125
0.9080001,-0.33825,-0.36275,0.86575,0.588,0.179
0.9315,-0.39825,-0.33225,0.88125,0.629,0.29425
0.9587501,-0.40375,-0.31025,0.88625,0.608,0.118
0.96825,-0.3715,-0.367,0.978,0.398,-0.3675
0.91325,-0.1035,-0.391,0.8257501,0.25075,-0.43175
0.89925,-0.03525,-0.31175,0.7690001,0.166,-0.34125
0.92475,-0.06325001,-0.29625,0.7975,0.19,-0.20875
1.073,-0.25975,-0.5765,0.9612501,0.5100001,-0.5165
1.05875,-0.09550001,-0.48425,0.7730001,0.59475,-0.623
0.90975,0.1925,-0.18975,0.8290001,0.64175,-0.23
0.8437501,0.19725,0.0245,0.7402501,0.6085,-0.1475
0.9485,-0.01975,-0.026,0.7635,0.53275,-0.148
1.42,-0.60625,-0.67425,0.81625,0.407,-0.27475
2.49725,-0.545,-1.0095,0.8115,0.33725,-0.5365
2.6855,-0.042,-1.1835,0.8092501,0.41075,-0.63925
3.92125,0.2455,-1.727,0.8577501,0.44725,-0.5897501
4.35525,0.15575,-3.09625,0.85975,0.47,-0.2275
3.72025,0.16025,-2.527,0.85075,0.40625,-0.21025
2.9465,-0.1595,-2.16275,0.76875,0.38275,-0.32775
1.68525,-0.4595,-2.4095,0.8107501,0.46325,-0.4955
0.8157501,-0.124,-2.692,0.80525,0.521,-0.569
-2.1905,0.2525,-2.108,0.8785,0.32625,-0.51625
-2.97375,0.406,-1.0975,0.8485,0.27625,-0.32425
-3.34825,0.225,-0.3595,0.8055,0.2665,-0.24025
-3.43675,-0.16925,1.15225,0.8700001,0.286,-0.4785
-3.1105,-0.421,1.47125,0.8135,0.30325,-0.587
-2.724,-0.4155,1.48825,0.7730001,0.31175,-0.5732501
-1.505,-0.27325,1.1285,0.73,0.35275,-0.522
-0.89,-0.315,0.6612501,0.7855,0.34475,-0.53675
-0.28375,-0.1945,0.29025,0.811,0.3345,-0.61325
0.51875,0.2215,-0.01175,0.88775,0.386,-0.419
0.753,0.3015,-0.00875,0.8885,0.317,-0.3745
0.94025,0.331,-0.0325,0.8785,0.31475,-0.3945
1.1545,0.264,-0.186,0.8365,0.24775,-0.46325
1.1735,0.2005,-0.19575,0.8667501,0.18675,-0.36575
1.27775,0.14975,-0.09725001,0.87775,0.21525,-0.29875
1.2995,0.05325,0.04875,0.87975,0.31525,-0.449
1.172,-0.1745,0.1255,0.88625,0.3465,-0.4925
1.15975,-0.151,0.07675,0.83575,0.37325,-0.515
1.20775,-0.06575,-0.12275,0.7965,0.39225,-0.53025
1.2775,-0.029,-0.302,0.8437501,0.46125,-0.3625
1.30775,0.01225,-0.224,0.8742501,0.4675,-0.35875
1.3525,-0.043,-0.2605,0.8715,0.4055,-0.464
1.2485,0.01425,-0.2465,0.8437501,0.37075,-0.47475
1.18475,-0.06,-0.36225,0.8222501,0.34325,-0.441
1.3275,-0.52625,-0.589,0.85825,0.25525,-0.37225
1.49625,-0.5435,-0.5225,0.854,0.2565,-0.38175
