0,QAQ,21_55_17_2021_02_18,50,200,13
1.04375,-0.02225,-0.27225,0.94675,0.03325,-0.21875
1.047,0.0015,-0.253,0.9810001,0.032,-0.28425
1.03425,0,-0.25075,1.01025,0.02175,-0.35075
1.0355,-0.00875,-0.2555,0.9945,-0.01025,-0.36425
1.036,-0.0305,-0.24325,0.952,-0.02625,-0.31325
1.00925,-0.0595,-0.23675,0.9022501,-0.04025,-0.264
0.9975001,-0.038,-0.2515,0.8692501,-0.05125,-0.2205
0.96425,0.01,-0.24475,0.9267501,-0.04975,-0.26325
0.94925,0.01875,-0.26875,1.02025,-0.0115,-0.29825
0.94925,0.01875,-0.26875,1.05975,0.0165,-0.2995
0.93275,0.02125,-0.24425,1.08525,0.0315,-0.30125
0.934,0.00725,-0.2275,1.09875,0.03125,-0.29575
0.9565001,-0.0135,-0.2465,1.10375,0.018,-0.296
1.01075,-0.03925,-0.30825,1.0875,-0.00725,-0.32175
1.06725,-0.075,-0.306,1.06375,-0.0115,-0.33175
1.08475,-0.1005,-0.29075,0.99225,-0.0385,-0.2975
1.0945,-0.12825,-0.277,0.95175,-0.05125,-0.26725
1.08625,-0.20675,-0.2365,0.896,-0.0445,-0.21675
1.088,-0.22175,-0.22925,0.88425,-0.02725,-0.20375
1.0685,-0.2195,-0.21525,0.8857501,-0.01225,-0.21
1.04725,-0.21875,-0.21425,0.8922501,-0.0075,-0.218
0.98575,-0.18075,-0.206,0.9192501,-0.03825,-0.217
0.95125,-0.15325,-0.2,0.952,-0.05725,-0.23
0.9160001,-0.126,-0.18975,0.9932501,-0.05975,-0.25575
0.8700001,-0.11,-0.1845,1.0735,-0.0295,-0.317
0.85825,-0.1155,-0.18725,1.099,-0.02675,-0.33475
0.8665,-0.11,-0.20275,1.11575,-0.06175,-0.35425
0.901,-0.1025,-0.23875,1.0955,-0.0815,-0.35225
0.9335001,-0.09375001,-0.25925,1.062,-0.09225,-0.33275
0.9712501,-0.0905,-0.2775,1.019,-0.09275001,-0.3075
1.05175,-0.124,-0.294,0.9317501,-0.08225001,-0.239
1.08625,-0.14975,-0.2955,0.90175,-0.07650001,-0.21075
1.1005,-0.1525,-0.27875,0.86575,-0.06425,-0.1705
1.093,-0.141,-0.25875,0.855,-0.055,-0.15725
1.08475,-0.119,-0.2445,0.8555,-0.0445,-0.1695
1.06325,-0.0895,-0.24825,0.8610001,-0.0285,-0.197
1.056,-0.07075001,-0.28925,0.89575,-0.00575,-0.25525
1.0545,-0.08050001,-0.2955,0.9220001,-0.0165,-0.2775
1.0445,-0.07975,-0.28,0.96275,-0.03175,-0.3135
1.0445,-0.07975,-0.28,1.03525,-0.016,-0.36875
1.0445,-0.07975,-0.28,1.065,0.00125,-0.37675
1.0255,-0.068,-0.259,1.089,0.021,-0.38725
0.97575,-0.06500001,-0.24325,1.10475,0.02975,-0.3975
0.9395,-0.07025,-0.2705,1.0725,-0.0045,-0.39525
0.9255,-0.047,-0.2755,1.04275,-0.06525,-0.3735
0.9195001,-0.01875,-0.29925,0.9842501,-0.12775,-0.29175
0.9037501,-0.0295,-0.29525,0.9622501,-0.1005,-0.26075
0.9715,-0.10675,-0.28675,0.9495,-0.07300001,-0.255
1.08625,-0.148,-0.245,0.9457501,-0.02625,-0.26
1.118,-0.14175,-0.21325,0.9345,-0.031,-0.246
1.1305,-0.1425,-0.2185,0.9405,-0.0505,-0.24125
1.137,-0.10175,-0.266,0.9185001,-0.04875,-0.23275
1.13,-0.06500001,-0.3025,0.9080001,-0.02175,-0.22
1.079,-0.0035,-0.281,0.91,0.005,-0.22175
1.0475,0.01025,-0.265,0.9215,0.019,-0.23575
1.01175,0.02175,-0.261,0.95125,0.027,-0.246
0.9792501,0.0235,-0.25275,0.973,0.0215,-0.2635
0.9260001,-0.00375,-0.243,1.02325,-0.053,-0.28375
0.90025,-0.013,-0.22525,1.03825,-0.08125,-0.4085
0.88025,-0.0145,-0.2045,1.051,-0.0935,-0.4155
0.8615,-0.0235,-0.1855,1.027,-0.1225,-0.3455
0.88375,-0.01925,-0.1915,1.0135,-0.09675001,-0.3285
0.96325,0.01425,-0.20675,0.9735001,-0.08050001,-0.33175
0.9895,0.011,-0.22675,0.8987501,-0.0435,-0.27925
1.03375,-0.00375,-0.248,0.873,-0.0185,-0.23725
1.085,-0.035,-0.274,0.8415,-0.01175,-0.1985
1.12975,-0.07,-0.27775,0.8330001,0.00075,-0.16375
1.12575,-0.07025,-0.27325,0.86225,0.02775,-0.16875
1.09275,-0.05475,-0.255,0.9242501,0.0595,-0.22625
1.01575,-0.03975,-0.204,1.1185,0.1275,-0.20875
0.9935001,-0.03225,-0.19525,1.3085,0.12125,-0.14725
0.9687501,-0.03125,-0.17975,1.75825,-0.03675,-0.25125
0.9505001,-0.0405,-0.175,2.11475,0.103,-0.31775
0.9505001,-0.0405,-0.175,2.4645,0.37925,-0.37675
0.9495,-0.055,-0.201,2.95225,0.57675,-0.2235
1.05275,-0.0235,-0.1655,3.21775,0.5615,-0.26075
1.19475,-0.029,-0.04375,4.0095,0.0855,-0.9285001
1.40575,-0.1065,-0.00875,3.73025,0.17675,-1.2235
2.1435,-0.53725,-0.14575,2.649,0.507,-1.17525
2.5815,-0.687,-0.0865,2.1835,0.48925,-1.01525
3.565,-0.8027501,-0.11225,1.645,0.269,-1.109
3.98975,-0.93225,-0.12675,0.28975,-0.03075,-1.016
4.111,-1.224,-0.31675,-0.2095,-0.13275,-0.71
3.5475,-1.41425,-0.50575,-0.83575,-0.186,-0.1695
3.057,-1.0775,-0.597,-0.933,-0.1795,-0.057
2.553,-0.6515,-0.79825,-0.9875001,-0.264,-0.1525
1.81225,-0.38825,-1.13975,-0.9875001,-0.264,-0.1525
0.1695,0.95925,-1.461,-1.1105,-0.5190001,-0.265
0.1695,0.95925,-1.461,-1.159,-0.5840001,-0.26775
-0.249,1.38125,-1.6525,-1.1285,-0.6265,-0.2565
-0.9062501,0.577,-1.46875,-1.0205,-0.65025,-0.23575
-1.113,0.12325,-0.909,-0.8272501,-0.5930001,-0.2225
-1.33275,-0.10925,-0.47425,-0.53975,-0.251,-0.0635
-1.3335,0.03875,-0.43975,-0.39325,0.04975,0.1955
-1.295,0.45725,-0.47775,-0.2525,0.101,0.2795
-1.309,0.8505,-0.41925,-0.1435,0.1895,0.2475
-1.39,0.6530001,0.0425,0.20425,0.5255,0.2665
-1.39,0.6530001,0.0425,0.3775,0.69925,0.45825
-1.22225,0.009500001,0.41075,0.6995,0.8502501,0.6192501
-0.77375,-0.22075,0.35175,0.703,0.92875,0.366
-0.61125,-0.177,0.28875,0.7130001,0.8487501,0.1445
-0.47775,-0.168,0.2005,0.9945,0.63475,-0.00875
0.056,-0.30325,0.14225,2.053,0.174,-0.44925
0.23825,-0.281,0.20625,2.14275,0.29875,-0.7467501
0.4075,-0.22775,0.2085,2.108,0.50025,-0.80525
0.7395,-0.25925,-0.47025,2.3025,0.4975,-0.634
1.614,-0.2895,-0.7275,2.883,0.30525,-0.6395
1.7455,-0.2935,-0.46025,2.59775,0.4305,-0.55475
1.713,-0.31275,-0.4955,2.3045,0.51175,-0.445
1.948,-0.15075,-0.84025,1.57175,0.5475,-0.17175
2.18275,-0.02925,-1.0725,1.301,0.491,-0.025
2.4335,0.078,-0.832,0.94425,0.20725,0.1185
2.6135,0.22,-0.7575001,0.8685001,0.044,0.17725
2.66325,0.41075,-0.8595001,0.6612501,-0.13875,0.22725
2.5055,0.45,-0.716,0.6612501,-0.13875,0.22725
2.251,0.441,-0.53275,0.5635,-0.222,0.19825
1.71275,0.4715,-0.209,0.5585001,-0.2065,0.237
1.279,0.49225,-0.021,0.6415001,-0.1505,0.284
1.13225,0.463,0.029,0.70625,-0.149,0.22925
0.88875,0.33125,0.10125,1.0215,-0.3075,0.04275
0.8190001,0.276,0.1455,1.0215,-0.3075,0.04275
0.77325,0.245,0.16275,1.32575,-0.18525,-0.2385
0.765,0.237,0.155,1.35825,-0.0495,-0.27875
0.8375,0.30075,-0.007,1.3445,0.015,-0.15925
0.9407501,0.3415,-0.16275,1.297,0.01025,-0.1065
1.0715,0.335,-0.409,1.17475,-0.0295,-0.05625
1.083,0.29575,-0.5125,1.14075,-0.02975,-0.13525
1.08625,0.26725,-0.57725,1.12,0.01925,-0.2035
1.09125,0.254,-0.60525,1.09125,0.1075,-0.245
1.09625,0.13375,-0.562,0.9795001,0.20575,-0.167
1.07725,0.0435,-0.48,0.92575,0.1795,-0.1165
1.05475,-0.0355,-0.3555,0.901,0.1365,-0.08475
0.8907501,-0.189,-0.19425,0.89125,0.0335,-0.12275
0.8915001,-0.18125,-0.08725,0.9250001,-0.11525,-0.284
0.868,-0.1025,-0.00075,0.9125,-0.01525,-0.3155
0.8395001,-0.04975,0.017,0.9250001,0.15575,-0.4715
0.8502501,-0.01825,0.0245,0.9612501,0.23275,-0.33275
0.8067501,0.0415,-0.02425,0.9575,0.2005,-0.203
0.8995001,-0.006,-0.12275,0.992,0.10375,-0.303
0.9345,-0.0795,-0.15725,1.002,0.052,-0.32375
0.9625,-0.174,-0.22,0.97575,0.06375001,-0.28925
1.006,-0.161,-0.20125,1.019,0.11825,-0.178
1.06375,-0.1695,-0.292,1.00725,0.122,-0.07725
1.191,-0.27875,-0.28925,0.9925001,0.0035,-0.18225
1.1065,-0.257,-0.42975,0.9925001,0.0035,-0.18225
1.09925,-0.2805,-0.4505,0.9992501,-0.10975,-0.2085
1.126,-0.238,-0.37425,1.011,-0.14975,-0.2895
1.05475,0.031,-0.067,0.9852501,-0.163,-0.13075
1.04275,-0.049,-0.1715,0.9612501,-0.12125,-0.11375
1.05325,-0.072,-0.19725,0.9905,-0.13325,-0.11575
1.06075,-0.00625,-0.1965,0.9885001,0.02675,-0.19775
1.0615,0.02,-0.207,1.053,-0.00075,-0.1505
1.06675,0.06725001,-0.23,1.12575,-0.00775,-0.0625
1.024,0.046,-0.34275,1.14075,-0.08450001,-0.184
0.9955,-0.024,-0.42675,1.16475,-0.11725,-0.2745
0.9605001,-0.03325,-0.37925,1.1545,-0.09825,-0.38275
0.9522501,-0.00825,-0.32625,1.11625,-0.06950001,-0.3475
0.9162501,0.018,-0.4065,1.06,-0.0555,-0.28775
1.0615,0.03525,-0.12825,1.02575,-0.07825001,-0.23925
1.02075,-0.013,-0.19625,0.91475,-0.04675,-0.199
1.0095,-0.03925,-0.1995,0.8667501,-0.03475,-0.18825
1.0095,-0.03925,-0.1995,0.8075001,-0.047,-0.16225
1.004,-0.0505,-0.17875,0.742,-0.05975,-0.15825
0.9315,-0.083,-0.1415,0.65075,-0.0555,-0.20975
0.9085,-0.0565,-0.117,0.72075,-0.01575,-0.27625
0.89825,-0.02475,-0.108,0.9025,0.151,-0.39625
0.8615,0.00475,-0.10375,0.9905,0.2655,-0.43975
0.86475,0.042,-0.1065,1.052,0.34325,-0.46
0.8605,0.045,-0.144,1.09975,0.384,-0.49375
0.9625,0.00275,-0.1575,1.135,0.33375,-0.44875
1.05025,-0.08475,-0.17225,1.1395,0.2785,-0.41875
1.05025,-0.08475,-0.17225,1.1395,0.2785,-0.41875
1.14925,-0.09575,-0.09825,1.103,0.18025,-0.36375
1.211,-0.10325,-0.1615,1.06625,0.1795,-0.318
1.228,-0.0755,-0.1605,1.06425,0.17225,-0.26975
1.22225,-0.06375001,-0.167,1.02475,0.16925,-0.2345
1.20525,-0.0515,-0.1515,0.99975,0.15525,-0.205
1.1635,-0.03975,-0.1125,0.9687501,0.13275,-0.17675
1.146,-0.0145,-0.09525,0.9162501,0.06575,-0.134
1.10325,0.04175,-0.06675,0.91325,0.03925,-0.13825
1.072,0.06875,-0.071,0.93225,0.0395,-0.20075
1.052,0.09025001,-0.08825,0.9415001,0.04325,-0.206
1.03225,0.053,-0.1415,0.98575,0.02975,-0.21475
1.0335,0.0365,-0.12475,1.011,0.01575,-0.22925
1.025,0.02375,-0.11475,1.02825,-0.00075,-0.23575
1.0225,0.02475,-0.10475,1.0475,-0.00125,-0.2585
0.9945,0.022,-0.117,1.05425,-0.00125,-0.23375
1.005,0.046,-0.11575,1.0415,-0.006,-0.222
1.031,0.0115,-0.085,1.0225,-0.01875,-0.20625
1.014,-0.0235,-0.05675,0.96825,-0.05025,-0.16925
1.01025,-0.044,-0.0395,0.9515001,-0.06775001,-0.161
1.01025,-0.044,-0.0395,0.9425001,-0.079,-0.1535
1.0145,-0.02275,-0.04325,0.9202501,-0.05825,-0.16425
1.00675,-0.01575,-0.04775,0.9035,-0.04725,-0.1445
1.01025,-0.009000001,-0.06975,0.8885,-0.0425,-0.1385
1.00925,-0.00075,-0.07525001,0.901,-0.02425,-0.15325
1.01825,-0.013,-0.06500001,0.9165,-0.00125,-0.1865
1.018,-0.0185,-0.059,0.95175,0.01675,-0.228
1.01075,-0.0185,-0.05575,1.006,0.06525,-0.24375
0.9867501,-0.0135,-0.05275,1.02575,0.0895,-0.246
0.9867501,-0.0135,-0.05275,1.05525,0.10975,-0.2545
0.9960001,-0.00325,-0.05,1.099,0.139,-0.2705
1.0085,0.00175,-0.05,1.103,0.13375,-0.25975
1.01275,-0.03325,-0.07625,1.10675,0.09475,-0.2555
1.0225,-0.048,-0.0715,1.10925,0.07625,-0.26425
1.09525,-0.07725,-0.05375,1.10025,0.05525,-0.2615
1.13025,-0.098,-0.02525,1.0875,0.04025,-0.2505
1.1725,-0.199,0.0055,1.03675,0.03575,-0.2575
1.154,-0.20275,0.02375,0.997,0.0355,-0.2275
1.137,-0.19,0.0355,0.9525,0.02625,-0.19625
1.09875,-0.148,0.032,0.8872501,0.0065,-0.16475
1.0825,-0.11675,0.018,0.854,-0.0055,-0.15025
1.0505,-0.07925,-0.00725,0.8100001,-0.01175,-0.13675
1.0395,-0.103,-0.052,0.79425,-0.0145,-0.136
1.0395,-0.103,-0.052,0.7915,-0.018,-0.11925
1.04175,-0.12325,-0.0745,0.79325,-0.0215,-0.106
1.01425,-0.08775,-0.02075,0.8610001,-0.0235,-0.1635
0.9982501,-0.06950001,-0.02025,0.90825,-0.0225,-0.19325
0.956,-0.0335,-0.03025,1.07125,-0.0405,-0.2235
0.9535,-0.05525,-0.07600001,1.19175,-0.023,-0.25925
0.9490001,-0.06900001,-0.09450001,1.346,0.003,-0.2995
0.9382501,-0.054,-0.06950001,1.489,0.07025,-0.3545
0.8905001,-0.027,-0.03475,1.6025,0.11,-0.42575
0.85875,-0.057,0.00225,1.57975,0.072,-0.41375
0.8650001,-0.05775,0.01675,1.4635,0.024,-0.359
0.88675,-0.04325,0.00225,1.17525,-0.02825,-0.21525
0.8985,-0.03225,-0.00125,1.0445,-0.02625,-0.1585
0.92975,-0.0275,-0.018,0.92325,-0.00225,-0.11
1.04,-0.0555,-0.1135,0.7595,0.04975,-0.031
1.0775,-0.0755,-0.149,0.7097501,0.0595,0.0045
1.055,-0.06425,-0.119,0.64575,0.064,0.04775
1.055,-0.06425,-0.119,0.6245,0.0635,0.07650001
1.01475,-0.0375,-0.08525001,0.6357501,0.06675,0.09200001
1.0035,-0.005,-0.09950001,0.69025,0.05925,0.07
1.013,-0.02075,-0.108,0.92825,0.043,-0.075
1.01525,-0.039,-0.09725001,1.076,0.06125,-0.188
1.00175,-0.05925,-0.08225001,1.215,0.09125,-0.2885
1.01,-0.06175,-0.10125,1.2825,0.1155,-0.32875
1.01425,-0.0495,-0.13425,1.29675,0.1335,-0.306
1.0565,-0.00825,-0.1665,1.2025,0.14875,-0.24775
1.158,0.0005,-0.18275,1.02175,0.12325,-0.14375
1.235,0.0005,-0.18225,0.9415001,0.111,-0.104
1.3595,-0.0265,-0.224,0.8757501,0.10425,-0.07650001
1.37025,-0.02975,-0.2325,0.7625,0.1075,0.0155
1.3355,-0.01525,-0.2065,0.73,0.098,0.038
1.275,0.0015,-0.169,0.7065001,0.089,0.037
1.14375,0.0135,-0.113,0.6587501,0.05625,0.07825001
1.08625,0.01725,-0.093,0.6475,0.05675,0.063
1.04375,0.01925,-0.08800001,0.67425,0.0555,0.04
0.961,0.035,-0.05525,0.8115,0.0665,-0.04925
0.92375,0.04075,-0.048,0.89775,0.07600001,-0.0885
0.90425,0.04375,-0.05575,0.993,0.09100001,-0.151
0.895,0.04175,-0.08125,1.12925,0.119,-0.2015
0.9155,0.02975,-0.1025,1.1995,0.115,-0.2035
1.01975,-0.01675,-0.14275,1.28575,0.0975,-0.24525
1.07175,-0.0435,-0.127,1.409,0.03675,-0.364
1.1335,-0.06375001,-0.126,1.41125,0.01275,-0.396
1.1335,-0.06375001,-0.126,1.33825,0.00825,-0.35475
1.30675,-0.13,-0.15075,1.07025,0.01475,-0.16675
1.3055,-0.14775,-0.11575,0.9525,0.01725,-0.07375
1.27425,-0.13375,-0.04775,0.86075,0.0195,-0.01575
1.17225,-0.08450001,0.039,0.7975,0.00475,0.0085
1.115,-0.07425001,0.01925,0.7970001,-0.00625,-0.00325
1.0255,-0.12675,-0.1015,0.836,-0.00975,-0.04975
0.887,-0.13175,-0.02325,0.8972501,-0.0075,-0.0935
0.7925,-0.07175,0.05775,0.9695001,-0.00225,-0.1465
0.66075,0.018,0.11925,1.09325,0.0135,-0.23525
0.63775,0.02725,0.114,1.14125,0.019,-0.24325
0.6225,0.01775,0.102,1.17875,0.0235,-0.26325
0.6225,0.01775,0.102,1.17875,0.0235,-0.26325
0.6225,0.01775,0.102,1.20775,0.0235,-0.277
0.6225,0.01775,0.102,1.1795,0.03175,-0.22975
0.64425,0.00975,0.086,1.14825,0.03925,-0.20525
0.6825,0.00225,0.0645,1.05975,0.0595,-0.154
0.7535,0.00325,0.01375,1.02625,0.05,-0.11125
0.84925,-0.0305,-0.06625,0.9995,0.0325,-0.10325
0.92875,-0.06575,-0.09275001,0.9735001,0.009000001,-0.165
1.0005,-0.10475,-0.0975,0.9605001,0.009000001,-0.201
1.04875,-0.12075,-0.085,0.9490001,0.008,-0.23375
0.9045001,-0.0685,0.03,0.8905001,-0.00925,-0.2195
0.8495001,-0.0235,0.0365,0.8575,-0.02425,-0.19875
1.08175,0.01525,-0.258,0.83275,-0.03825,-0.19125
1.128,0.0435,-0.32525,0.8,-0.0625,-0.18175
1.047,0.1,-0.2665,0.8115,-0.06950001,-0.164
1.004,0.1235,-0.21425,0.8115,-0.06950001,-0.164
0.9405,0.08000001,-0.23375,0.9767501,-0.048,-0.2155
0.872,0.06,-0.162,1.07475,-0.0525,-0.23125
0.957,-0.05825,-0.1195,1.208,-0.03125,-0.30425
1.064,-0.11975,-0.2495,1.25775,-0.04075,-0.326
1.15325,-0.1735,-0.411,1.26425,-0.0615,-0.34475
1.24075,-0.1465,-0.46475,1.238,-0.08075,-0.34325
1.3025,-0.05375,-0.49525,1.10475,-0.113,-0.27375
1.27975,-0.0135,-0.48075,1.03575,-0.12525,-0.219
1.1925,-0.028,-0.40925,0.9265,-0.12925,-0.139
1.17525,-0.07425001,-0.38825,0.895,-0.12175,-0.1295
1.16025,-0.10475,-0.38475,0.87875,-0.1115,-0.14075
1.125,-0.1155,-0.3725,0.876,-0.1035,-0.1695
1.0225,-0.10375,-0.34725,0.876,-0.096,-0.21925
0.9590001,-0.07975,-0.3065,0.8897501,-0.0815,-0.2425
0.9170001,-0.057,-0.26825,0.904,-0.06625,-0.254
0.9170001,-0.057,-0.26825,0.92075,-0.04725,-0.26
0.897,-0.04675,-0.2645,0.9455,-0.02925,-0.24875
0.90025,-0.0425,-0.27825,0.9625,-0.00575,-0.25825
0.8940001,-0.03375,-0.28925,1.05725,0.029,-0.2565
0.8742501,-0.013,-0.26875,1.116,0.00325,-0.30475
0.88675,0.01825,-0.26275,1.2135,-0.008,-0.38725
0.88675,0.01825,-0.26275,1.2135,-0.008,-0.38725
1.0155,-0.02225,-0.27725,1.14575,-0.0195,-0.33825
1.031,-0.017,-0.28225,1.0915,-0.03275,-0.29375
1.109,-0.01725,-0.33175,0.9915,-0.06025,-0.25375
1.13475,-0.013,-0.3455,0.9562501,-0.058,-0.26675
1.14775,0.0055,-0.3285,0.9382501,-0.045,-0.28625
1.09375,0.04675,-0.31,0.90475,-0.033,-0.2655
1.0505,0.06475,-0.29575,0.8732501,-0.0105,-0.242
1.00875,0.079,-0.27225,0.854,0.0135,-0.22225
0.9472501,0.071,-0.221,0.81975,0.0315,-0.19275
0.9357501,0.051,-0.21525,0.794,0.04475,-0.179
0.947,0.00175,-0.29225,0.8157501,0.06525,-0.15425
0.947,0.00175,-0.29225,0.84925,0.08350001,-0.15
0.9545,0.0275,-0.30875,0.918,0.09475,-0.16375
0.9395,0.0615,-0.32575,1.00175,0.108,-0.207
0.93225,0.09500001,-0.3455,1.18025,0.11125,-0.31625
0.9307501,0.08675,-0.35075,1.227,0.10275,-0.3595
0.9242501,0.071,-0.33725,1.24575,0.08675,-0.3915
0.90325,0.05125,-0.2745,1.176,0.0265,-0.33325
0.934,0.0485,-0.26725,1.1075,0.0065,-0.28025
1.036,0.0705,-0.29725,1.04125,0.0065,-0.24325
1.10925,0.05275,-0.37225,0.9162501,0.04625,-0.18825
1.13825,0.03725,-0.39275,0.8735,0.08225001,-0.14425
1.13675,0.04425,-0.36275,0.8487501,0.09525,-0.114
1.117,0.0575,-0.30825,0.832,0.09225,-0.082
1.117,0.0575,-0.30825,0.81925,0.0825,-0.09325001
1.1035,0.055,-0.293,0.8200001,0.06725001,-0.07125001
1.08075,0.02525,-0.28675,0.84825,0.0395,-0.09625001
1.05075,0.03125,-0.26225,0.9185001,0.04125,-0.15425
1.01525,0.04225,-0.24325,1.00375,0.051,-0.25725
0.9562501,0.054,-0.20675,1.11725,0.054,-0.337
0.9562501,0.054,-0.20675,1.10225,0.05875,-0.323
0.9562501,0.054,-0.20675,1.05525,0.06275,-0.23125
0.9435,0.05125,-0.2,1.06075,0.05825,-0.19425
0.9252501,0.0465,-0.20525,1.0495,0.05225,-0.225
0.9177501,0.0525,-0.21275,1.06475,0.043,-0.24125
0.933,0.0685,-0.2495,1.02175,0.03475,-0.2325
0.9620001,0.0665,-0.267,0.9867501,0.028,-0.2125
1.01225,0.061,-0.278,0.92875,0.02175,-0.1715
1.0825,0.019,-0.31,0.9145001,0.0205,-0.1725
1.0755,0.02875,-0.2875,0.9127501,0.02675,-0.184
1.06325,0.0295,-0.2805,0.90925,0.0455,-0.1965
1.0265,0.02275,-0.24875,0.86225,0.07075001,-0.1655
1.0265,0.02275,-0.24875,0.8420001,0.05625,-0.124
1.00425,0.016,-0.215,0.8610001,0.00675,-0.08975001
0.9975001,0.01125,-0.20525,0.9127501,-0.01975,-0.11875
0.9965001,0.00875,-0.20325,0.98875,-0.041,-0.1845
0.99875,0.009500001,-0.2085,1.073,-0.05325,-0.254
1.01175,0.015,-0.25675,1.187,-0.05375,-0.31225
1.0235,-0.0005,-0.28425,1.19625,-0.05175,-0.304
0.9825001,-0.043,-0.239,1.18625,-0.05675,-0.3015
0.9547501,-0.02775,-0.183,1.14025,-0.05525,-0.301
0.9547501,-0.02775,-0.183,1.10475,-0.035,-0.28675
0.951,-0.028,-0.15,1.05425,-0.01325,-0.25725
0.9932501,-0.04725,-0.144,0.9547501,0.00275,-0.201
1.0195,-0.05875,-0.15475,0.9547501,0.00275,-0.201
1.07725,-0.0675,-0.18575,0.9547501,0.00275,-0.201
1.07725,-0.0675,-0.18575,0.9547501,0.00275,-0.201
1.119,-0.0415,-0.263,0.9,-0.02025,-0.1345
1.11625,-0.02425,-0.28875,0.91975,-0.036,-0.1435
0.9945,0.02225,-0.231,0.99125,-0.06225,-0.20425
0.9525,0.0085,-0.18425,1.03625,-0.07775,-0.253
0.9355,-0.01875,-0.151,1.07075,-0.08400001,-0.291
0.9310001,-0.056,-0.1295,1.09575,-0.11475,-0.33575
0.93125,-0.063,-0.1275,1.067,-0.122,-0.316
0.965,-0.05575,-0.15225,1.02025,-0.124,-0.2525
0.9975001,-0.0495,-0.197,0.94875,-0.11775,-0.1605
1.02575,-0.0405,-0.23625,0.9382501,-0.11175,-0.1455
1.04425,-0.042,-0.26475,0.94675,-0.10925,-0.14825
1.04225,-0.074,-0.26275,0.99725,-0.1005,-0.19325
1.01675,-0.08425,-0.22975,1.01925,-0.09725001,-0.212
0.9902501,-0.08750001,-0.19125,1.02925,-0.09325001,-0.2205
0.9615,-0.08725,-0.1455,1.025,-0.07925,-0.22875
0.9815,-0.08875,-0.1565,1.021,-0.06900001,-0.23225
1.00675,-0.08350001,-0.18075,1.01925,-0.06175,-0.234
1.03725,-0.09950001,-0.22625,1.013,-0.0645,-0.2535
1.04875,-0.08775,-0.23075,1.004,-0.07175,-0.2535
1.0465,-0.0745,-0.24425,0.9835001,-0.082,-0.2395
1.0275,-0.049,-0.25375,0.9400001,-0.0965,-0.224
1.016,-0.03275,-0.254,0.93475,-0.09200001,-0.22075
1.009,-0.02,-0.24875,0.947,-0.07375,-0.2485
0.9827501,-0.00375,-0.2675,0.95675,-0.045,-0.262
0.9727501,0.0055,-0.26775,0.95125,-0.04475,-0.24225
0.9635,0.02775,-0.266,0.947,-0.04175,-0.23325
0.97825,0.0185,-0.3025,0.97475,-0.05525,-0.25
0.9925001,0.0195,-0.3265,0.98625,-0.06375001,-0.28075
0.9925001,0.0195,-0.3265,0.98625,-0.06375001,-0.28075
0.9925001,0.0195,-0.3265,1.02075,-0.09475,-0.31575
0.9945,0.025,-0.32875,1.01925,-0.09275001,-0.31
0.98725,0.02975,-0.32575,1.014,-0.0925,-0.312
0.9615,0.022,-0.27575,0.979,-0.09150001,-0.289
0.94925,0.02875,-0.2565,0.9655001,-0.09,-0.27725
0.964,0.05625,-0.2605,0.95825,-0.08375,-0.26275
0.9915,0.06875,-0.28625,0.9612501,-0.07375,-0.25175
1.03725,0.068,-0.3155,0.96425,-0.066,-0.25375
1.0455,0.058,-0.32575,0.9792501,-0.06825,-0.2665
1.042,0.047,-0.302,1.00125,-0.06525,-0.30275
1.02825,0.03725,-0.28325,1.00775,-0.0565,-0.31725
1.0125,0.0315,-0.26125,1.00425,-0.051,-0.31125
1.0105,0.033,-0.26075,0.987,-0.05125,-0.296
1.01675,0.0295,-0.2765,0.9767501,-0.0495,-0.2775
1.02575,0.03875,-0.3055,0.97975,-0.04275,-0.267
1.01775,0.0565,-0.318,0.98325,-0.046,-0.26925
0.9975001,0.0815,-0.31225,0.98725,-0.04375,-0.27675
0.99125,0.082,-0.3015,0.992,-0.04675,-0.28625
0.979,0.05725,-0.27775,0.9755,-0.051,-0.2735
0.98375,0.05425,-0.26,0.9587501,-0.04975,-0.24925
1.00125,0.048,-0.271,0.9355,-0.04375,-0.228
1.01875,0.04775,-0.30125,0.9435,-0.03575,-0.25
1.034,0.04825,-0.326,0.961,-0.035,-0.2675
1.03425,0.0535,-0.3185,1.0055,-0.05375,-0.28425
1.03425,0.0535,-0.3185,1.0055,-0.05375,-0.28425
0.9955,0.04925,-0.26375,0.99875,-0.05675,-0.25475
0.9795001,0.0305,-0.24925,0.9875001,-0.048,-0.2235
0.9985,0.00975,-0.28525,0.98825,-0.03,-0.2035
1.01025,-0.008,-0.291,1.04575,-0.00525,-0.275
1.01025,-0.02225,-0.27625,1.077,-0.004,-0.30175
0.998,-0.02375,-0.24225,1.07025,-0.0085,-0.30175
1.00875,-0.028,-0.238,1.03825,-0.012,-0.285
1.01525,-0.025,-0.22325,1.00175,-0.017,-0.25725
1.08075,-0.04125,-0.222,0.9485,-0.0195,-0.22725
1.11625,-0.07925,-0.246,0.93225,-0.016,-0.21075
1.144,-0.11525,-0.276,0.92225,-0.01325,-0.19525
1.1425,-0.10575,-0.26475,0.90925,-0.0065,-0.19025
1.1155,-0.08725,-0.2485,0.91225,-0.00425,-0.185
1.0645,-0.06775001,-0.23,0.92375,-0.002,-0.19875
