2,DieDi,23_35_06_2021_02_19,50,300,9
0.9820001,-0.118,-0.361,0.6405,0.31775,-0.664
1.009,-0.16225,-0.34525,0.6435,0.3575,-0.687
0.979,-0.16175,-0.2955,0.70125,0.33575,-0.7047501
0.9827501,-0.18025,-0.2855,0.68475,0.361,-0.71375
0.96425,-0.2105,-0.34375,0.67,0.3805,-0.66425
0.9497501,-0.222,-0.33,0.67,0.3805,-0.66425
0.93775,-0.1945,-0.33625,0.66875,0.4,-0.64425
0.9647501,-0.1535,-0.293,0.675,0.401,-0.6175
1.00225,-0.144,-0.2965,0.675,0.401,-0.6175
1.01975,-0.14075,-0.31325,0.69125,0.38075,-0.65025
0.9915,-0.1445,-0.3,0.69125,0.38075,-0.65025
0.9810001,-0.143,-0.25775,0.69125,0.38075,-0.65025
0.97,-0.12575,-0.249,0.69125,0.38075,-0.65025
1.0005,-0.1165,-0.33625,0.68625,0.38825,-0.6407501
1.00875,-0.07125001,-0.3575,0.7145,0.36025,-0.59575
0.9625,-0.18225,-0.25975,0.7145,0.36025,-0.59575
0.99725,-0.115,-0.2995,0.72975,0.343,-0.57425
0.9777501,-0.15325,-0.197,0.7212501,0.33075,-0.59125
0.947,-0.18575,-0.2435,0.7212501,0.33075,-0.59125
0.96275,-0.2275,-0.33925,0.7355,0.34325,-0.5847501
1.05675,-0.14475,-0.26675,0.71325,0.39225,-0.6037501
1.0095,-0.127,-0.29775,0.71325,0.39225,-0.6037501
0.9670001,-0.12375,-0.264,0.7185,0.35725,-0.64625
0.9612501,-0.124,-0.2645,0.7352501,0.356,-0.58925
0.9662501,-0.14225,-0.281,0.7352501,0.356,-0.58925
1.00125,-0.1325,-0.32375,0.7352501,0.356,-0.58925
1.00075,-0.13225,-0.34375,0.7352501,0.356,-0.58925
0.9770001,-0.13175,-0.288,0.72825,0.34375,-0.5765
0.96,-0.121,-0.2665,0.7295001,0.313,-0.6535
0.97475,-0.11375,-0.29975,0.74375,0.3195,-0.6045001
0.9885001,-0.1135,-0.312,0.73425,0.3495,-0.5905001
0.99525,-0.12175,-0.3305,0.7377501,0.366,-0.55325
0.9792501,-0.13575,-0.33025,0.70425,0.3265,-0.59425
0.9612501,-0.1265,-0.31175,0.7065001,0.33025,-0.6765
0.9645001,-0.121,-0.29675,0.69675,0.41325,-0.671
0.993,-0.12525,-0.33925,0.6907501,0.35875,-0.6447501
1.00075,-0.1375,-0.33975,0.68875,0.32275,-0.64425
0.9817501,-0.14375,-0.3295,0.67725,0.3245,-0.629
0.9580001,-0.15525,-0.3145,0.6867501,0.36,-0.6185001
0.95825,-0.1525,-0.2965,0.6805,0.36,-0.62475
0.9792501,-0.14,-0.3245,0.69875,0.365,-0.6035
0.98625,-0.13425,-0.312,0.6925001,0.3645,-0.615
0.9905,-0.12525,-0.31075,0.67425,0.353,-0.6382501
0.97425,-0.125,-0.3235,0.63725,0.3875,-0.688
0.96425,-0.11275,-0.3405,0.6580001,0.3965,-0.6720001
0.975,-0.09550001,-0.33325,0.6612501,0.407,-0.661
0.9885001,-0.09275001,-0.3265,0.6655,0.403,-0.66175
0.98575,-0.10825,-0.32,0.67075,0.37225,-0.66075
0.983,-0.11975,-0.322,0.6775,0.36525,-0.6425
0.97575,-0.13775,-0.321,0.6635,0.393,-0.629
0.973,-0.154,-0.32625,0.67075,0.41675,-0.6215
0.979,-0.17225,-0.342,0.66225,0.4375,-0.6385
0.97575,-0.18075,-0.32775,0.64125,0.43775,-0.673
0.9787501,-0.17625,-0.32225,0.6435,0.42325,-0.65575
0.9760001,-0.16075,-0.31275,0.656,0.4015,-0.64025
0.9760001,-0.141,-0.31075,0.6612501,0.388,-0.6425
0.9820001,-0.10725,-0.3235,0.6867501,0.38175,-0.64275
0.9792501,-0.09775001,-0.327,0.68975,0.37825,-0.637
0.979,-0.09625001,-0.323,0.6755,0.3625,-0.61625
0.9810001,-0.10075,-0.319,0.67425,0.37,-0.617
0.9802501,-0.1045,-0.319,0.67175,0.37125,-0.6445
0.9815,-0.1105,-0.3175,0.6685,0.38125,-0.66575
0.98125,-0.12175,-0.32275,0.66175,0.37675,-0.675
0.9735001,-0.1215,-0.3115,0.65275,0.373,-0.677
0.97975,-0.11675,-0.31925,0.654,0.37325,-0.67425
0.9762501,-0.11675,-0.316,0.65025,0.3665,-0.6805
0.9802501,-0.11825,-0.31675,0.66725,0.3715,-0.67175
0.9810001,-0.11725,-0.31725,0.66925,0.364,-0.664
0.9702501,-0.115,-0.309,0.6745,0.365,-0.65375
0.97475,-0.114,-0.31675,0.682,0.35875,-0.6465001
0.99475,-0.11475,-0.33975,0.6845,0.36825,-0.6350001
0.9902501,-0.1175,-0.33075,0.6777501,0.36425,-0.632
0.9845001,-0.12625,-0.3175,0.6792501,0.357,-0.6407501
0.97425,-0.1365,-0.31225,0.678,0.36625,-0.642
0.973,-0.14425,-0.3335,0.67,0.371,-0.656
0.984,-0.13325,-0.33125,0.666,0.3785,-0.64825
0.9842501,-0.1295,-0.32225,0.68475,0.395,-0.63875
0.984,-0.10975,-0.3165,0.6760001,0.384,-0.6535
0.9835001,-0.09950001,-0.31625,0.6785001,0.37325,-0.65125
0.9725,-0.07825001,-0.30725,0.677,0.368,-0.65025
0.979,-0.0735,-0.32825,0.68975,0.353,-0.64775
0.9815,-0.06575,-0.33975,0.68975,0.3495,-0.64275
0.97725,-0.06375001,-0.3375,0.684,0.3395,-0.6395
0.98,-0.067,-0.33125,0.6795,0.35175,-0.6425
0.9795001,-0.072,-0.32575,0.6792501,0.3665,-0.64575
0.9762501,-0.08675,-0.321,0.69725,0.32575,-0.7035
0.9762501,-0.0965,-0.32425,0.68475,0.325,-0.6795
0.9835001,-0.09900001,-0.3395,0.68525,0.32625,-0.6745
0.97975,-0.09675001,-0.347,0.65675,0.31825,-0.61675
0.978,-0.10675,-0.3345,0.6695001,0.34525,-0.6225
0.9767501,-0.11425,-0.32125,0.69375,0.3675,-0.6382501
0.9850001,-0.111,-0.3265,0.69725,0.37425,-0.659
0.9852501,-0.11175,-0.332,0.6975001,0.37175,-0.63775
0.98125,-0.10725,-0.32425,0.69775,0.36525,-0.6350001
0.97475,-0.09775001,-0.3175,0.6900001,0.349,-0.63725
0.9762501,-0.09450001,-0.317,0.69275,0.3445,-0.6325001
0.9765,-0.09825,-0.31725,0.692,0.34625,-0.631
0.9767501,-0.1145,-0.31825,0.69625,0.34675,-0.6447501
0.9817501,-0.12775,-0.321,0.64625,0.3715,-0.6760001
0.9902501,-0.13475,-0.34725,0.67325,0.36875,-0.655
0.98075,-0.1285,-0.34125,0.7075,0.3305,-0.6525
0.9695001,-0.11225,-0.3135,0.70225,0.33225,-0.6315
0.978,-0.09775001,-0.30775,0.7115,0.33375,-0.636
0.99525,-0.06500001,-0.28725,0.72425,0.3545,-0.62075
1.0005,-0.0385,-0.30525,0.71025,0.3665,-0.6035
0.9917501,-0.02925,-0.348,0.71675,0.3505,-0.60525
0.9572501,-0.041,-0.3455,0.7220001,0.3385,-0.62375
0.9382501,-0.05475,-0.32225,0.721,0.3345,-0.6160001
0.957,-0.071,-0.32625,0.7225,0.3325,-0.62775
0.9820001,-0.08525001,-0.30925,0.724,0.3665,-0.5965
0.98825,-0.09125,-0.32575,0.724,0.3665,-0.5965
1,-0.10725,-0.35975,0.72175,0.35425,-0.61225
0.993,-0.11825,-0.36625,0.72175,0.35425,-0.61225
0.952,-0.155,-0.33525,0.72,0.33925,-0.62375
0.9605001,-0.154,-0.34425,0.7122501,0.3235,-0.6225
0.979,-0.127,-0.35875,0.71025,0.31825,-0.6192501
0.9752501,-0.1155,-0.3565,0.71025,0.31825,-0.6192501
0.9735001,-0.112,-0.361,0.71075,0.31,-0.6225
0.9785001,-0.11025,-0.35,0.7065001,0.30425,-0.6395
0.97575,-0.10675,-0.3445,0.7065001,0.30425,-0.6395
0.9702501,-0.1125,-0.338,0.70025,0.2945,-0.6562501
0.9720001,-0.12425,-0.32925,0.7040001,0.276,-0.645
0.9712501,-0.1425,-0.3345,0.7040001,0.276,-0.645
0.9705001,-0.13625,-0.3435,0.6925001,0.25625,-0.67425
0.98075,-0.12975,-0.36825,0.6925001,0.25625,-0.67425
0.97975,-0.11175,-0.37575,0.7130001,0.23525,-0.677
0.9720001,-0.103,-0.3535,0.7145,0.2745,-0.7165
0.9555001,-0.09625001,-0.331,0.7145,0.2745,-0.7165
0.9655001,-0.136,-0.33,0.70175,0.3175,-0.6105
0.97575,-0.15375,-0.33675,0.72025,0.31125,-0.6285
0.9865,-0.16,-0.357,0.72025,0.31125,-0.6285
0.97825,-0.126,-0.35075,0.72225,0.27825,-0.66225
0.9687501,-0.10125,-0.33475,0.7122501,0.2715,-0.6795
0.97,-0.08750001,-0.3375,0.7122501,0.2715,-0.6795
0.9710001,-0.0735,-0.3505,0.7040001,0.27575,-0.647
0.97225,-0.06550001,-0.35625,0.7055,0.2985,-0.6275001
0.9675,-0.07250001,-0.356,0.7055,0.2985,-0.6275001
0.9727501,-0.102,-0.353,0.71175,0.29825,-0.6545
0.9702501,-0.122,-0.3245,0.72475,0.27525,-0.646
0.9725,-0.116,-0.32575,0.71325,0.31125,-0.6037501
0.9695001,-0.109,-0.3265,0.71325,0.31125,-0.6037501
0.9702501,-0.10775,-0.33775,0.72075,0.2185,-0.6720001
0.98575,-0.09875,-0.37125,0.72175,0.14875,-0.67125
0.9702501,-0.09150001,-0.361,0.72175,0.14875,-0.67125
0.9795001,-0.05825,-0.35775,0.706,0.21975,-0.6945
0.9907501,-0.05,-0.328,0.7115,0.24775,-0.687
0.973,-0.06625,-0.286,0.7115,0.24775,-0.687
0.9645001,-0.013,-0.41625,0.71725,0.2045,-0.684
0.9712501,0.003,-0.33575,0.71275,0.173,-0.69875
0.9637501,0.01575,-0.3545,0.71275,0.173,-0.69875
0.9680001,0.0275,-0.365,0.7185,0.1565,-0.65325
0.9702501,0.0505,-0.36425,0.7205001,0.206,-0.64
0.975,0.0925,-0.375,0.7205001,0.206,-0.64
0.9725,0.1015,-0.39675,0.726,0.23325,-0.67625
0.95925,0.09975,-0.387,0.726,0.23325,-0.67625
0.97,0.06275,-0.38825,0.7115,0.23,-0.694
0.965,0.02725,-0.383,0.71275,0.2175,-0.67825
0.9662501,0.0025,-0.3795,0.71275,0.2175,-0.67825
0.9735001,-0.03325,-0.392,0.719,0.235,-0.677
0.9720001,-0.064,-0.403,0.707,0.213,-0.67675
0.9655001,-0.087,-0.39,0.707,0.213,-0.67675
0.9655001,-0.12175,-0.364,0.71975,0.22025,-0.65775
