1,Yufei,21_23_23_2021_02_18,50,150,6
1.1655,-0.0335,-0.266,1.24,0.032,-0.3685
1.15,-0.04725,-0.27075,1.34425,0.117,-0.5935
1.0635,-0.05025,-0.2235,1.54025,0.00975,-0.13625
1.01925,-0.0525,-0.184,1.5525,-0.2065,-0.064
0.965,-0.05875,-0.12225,1.5135,-0.167,-0.25375
0.95775,-0.06075,-0.1045,1.541,0.24475,-0.8010001
0.9675,-0.052,-0.10875,1.644,-0.00325,-0.6445
0.9902501,-0.012,-0.11675,1.39025,-0.0615,-0.23425
1.00975,0.0105,-0.135,1.15125,-0.20425,-0.15375
1.02475,0.0295,-0.14725,0.877,-0.342,-0.106
1.07025,0.043,-0.1845,0.5757501,-0.0155,-0.30975
1.0995,0.04025,-0.21,0.49525,-0.03075,-0.2095
1.1085,0.0375,-0.22125,0.51775,-0.07875001,-0.02575
1.05525,0.0475,-0.17675,0.688,-0.07,0.09125
1.032,0.0565,-0.16375,1.31425,-0.0125,0.06950001
1.00925,0.06,-0.1575,1.71875,0.13775,-0.033
0.9850001,0.05575,-0.12775,1.8855,0.359,-0.02025
0.9827501,0.0405,-0.108,1.81375,0.56025,0.0285
0.984,0.022,-0.09550001,1.7245,0.74875,0.1195
0.98625,0.00275,-0.071,1.45575,0.81625,0.44775
0.98625,0.00275,-0.071,1.24225,0.795,0.449
0.98625,0.00275,-0.071,1.02175,0.835,0.35875
0.9850001,0.012,-0.07875001,0.72525,0.90075,0.2685
0.987,0.03225,-0.09825,0.13225,0.72675,0.36275
1.00175,0.07225,-0.104,-0.22275,0.428,0.285
1.02775,0.1085,-0.1275,-0.6235,-0.09175,0.006
1.0375,0.117,-0.12725,-0.6385,-0.181,-0.08000001
1.02975,0.12275,-0.11075,-0.64375,-0.25225,-0.19925
1.02225,0.12,-0.10425,-0.65025,-0.3965,-0.31075
1.06625,0.06,-0.1275,-0.5795,-0.79425,-0.32825
1.08875,0.07225,-0.158,-0.4955,-0.95275,-0.36625
1.053,0.1075,-0.18925,-0.408,-0.904,-0.5075001
1.053,0.1075,-0.18925,-0.43275,-0.8340001,-0.4175
1.00175,0.12675,-0.188,-0.45225,-0.679,-0.26925
0.93725,0.1425,-0.17625,-0.49625,-0.4535,-0.20175
0.80625,0.172,-0.12125,-0.418,0.044,-0.227
0.765,0.17375,-0.0775,-0.328,0.13325,-0.1195
0.7825,0.174,-0.03075,-0.1255,0.17375,0.17225
0.8425,0.18525,-0.04075,-0.12525,0.2895,0.15375
0.9102501,0.2,-0.06325001,-0.0335,0.41575,0.2315
1.06925,0.24225,-0.131,0.21625,0.372,0.38525
1.25775,0.225,-0.276,0.6265,0.26225,0.394
1.29025,0.19125,-0.298,0.65925,0.36375,0.2765
1.1995,0.10325,-0.19775,0.87875,0.619,-0.31975
1.14325,0.06825,-0.15325,1.524,0.4015,-0.6545
1.07375,0.0525,-0.11,1.8405,0.37225,-1.04875
1.07375,0.0525,-0.11,2.54275,-0.01575,-2.05975
1.07375,0.0525,-0.11,2.9605,-0.07525001,-2.5825
1.00475,0.057,-0.05625,3.273,0.03125,-2.571
0.966,0.09025001,-0.02425,3.379,0.34675,-2.11425
0.9955,0.09900001,-0.0565,2.56725,0.8495001,-1.11725
1.03425,0.1035,-0.0795,2.31875,0.72075,-0.6435
1.1525,0.15175,-0.19675,1.836,0.56925,-0.441
1.21775,0.1705,-0.3195,1.6365,0.5375,-0.43025
1.09975,0.15,-0.30725,1.46975,0.4775,-0.34825
0.88875,0.127,-0.127,1.1265,0.26975,-0.195
0.89275,0.1095,-0.14,1.03525,0.13575,-0.16675
0.9245,0.1055,-0.153,0.96825,-0.0325,-0.18375
0.9850001,0.12375,-0.1585,0.90925,-0.2435,-0.211
1.00425,0.13425,-0.14625,0.8880001,-0.56775,-0.34625
1.01475,0.1375,-0.13175,0.89,-0.633,-0.44925
1.0375,0.13125,-0.13925,0.905,-0.66575,-0.48575
1.0565,0.13175,-0.17025,0.86725,-0.6365,-0.47175
1.08825,0.12675,-0.21875,0.81675,-0.54975,-0.412
1.12075,0.1165,-0.28875,0.6855,-0.41475,-0.229
1.11625,0.10525,-0.29075,0.6175,-0.372,-0.16125
1.102,0.09075,-0.27625,0.561,-0.34275,-0.102
1.058,0.064,-0.23325,0.5385,-0.3175,-0.04825
1.046,0.0495,-0.2255,0.58525,-0.20875,-0.111
1.027,0.0275,-0.21875,0.62075,-0.093,-0.1205
1.01425,0.00675,-0.20525,0.6525,0.03175,-0.09575
0.98225,-0.0225,-0.176,0.78575,0.308,-0.06425
0.9590001,-0.0245,-0.1395,0.84225,0.395,-0.03125
0.94375,-0.041,-0.119,0.9165,0.41775,-0.0615
0.9745001,-0.0525,-0.12975,1.1165,0.47075,-0.40675
1.00025,-0.06,-0.1525,1.2415,0.623,-0.53775
1.01125,-0.0705,-0.1575,1.26475,0.7815,-0.53175
1.01125,-0.0705,-0.1575,1.23075,0.87025,-0.344
1.01125,-0.0705,-0.1575,1.15725,0.7327501,-0.2855
1.0055,-0.0605,-0.15375,1.08375,0.572,-0.2515
1.00275,-0.04725,-0.16175,0.988,0.26075,-0.19275
0.9965001,-0.03425,-0.16375,0.9450001,0.11475,-0.2
0.973,-0.0145,-0.15475,0.9655001,-0.10425,-0.223
0.9665,-0.02825,-0.165,0.955,-0.1695,-0.25725
0.9532501,-0.03925,-0.17375,0.9562501,-0.20275,-0.27875
0.91875,-0.02625,-0.131,0.98825,-0.1635,-0.2445
0.9112501,-0.01725,-0.11075,1.00025,-0.1745,-0.263
0.919,-0.01225,-0.10275,0.9877501,-0.16975,-0.28175
0.9482501,-0.01525,-0.1095,0.9815,-0.12,-0.296
0.9612501,-0.02675,-0.1195,0.9755,-0.1085,-0.293
1.0265,-0.021,-0.14375,0.95575,-0.10925,-0.28825
1.0605,-0.03725,-0.21225,0.9507501,-0.08450001,-0.279
1.07275,-0.03425,-0.23175,0.904,-0.104,-0.27275
1.0925,-0.03275,-0.28175,0.9375001,-0.053,-0.222
1.083,0.03475,-0.287,0.92225,0.0025,-0.2565
1.0645,0.02625,-0.288,0.9710001,0.07025,-0.25375
1.057,0.02375,-0.28725,0.9635,0.096,-0.282
1.05475,0.05925,-0.30075,0.98625,0.145,-0.29825
1.06475,0.059,-0.31125,0.94775,0.17925,-0.251
1.093,0.04775,-0.3265,0.9267501,0.1555,-0.208
1.1015,0.029,-0.317,0.9630001,0.154,-0.17475
1.109,0.02975,-0.3135,1.11725,0.22825,-0.1655
1.10525,0.02575,-0.29825,1.355,0.34175,-0.171
1.06675,0.04475,-0.297,1.67225,0.46675,-0.15075
1.0405,0.07375,-0.288,2.67825,0.496,-0.4795
1.025,0.085,-0.27975,3.213,0.6350001,-0.6867501
1.00225,0.08350001,-0.27075,3.48975,0.87275,-1.082
1.00225,0.08350001,-0.27075,3.48975,0.87275,-1.082
1.00225,0.08350001,-0.27075,3.48975,0.87275,-1.082
1.00225,0.08350001,-0.27075,2.59625,0.5825,-0.8285
0.98825,0.0605,-0.23175,1.83025,0.25925,-0.6892501
0.97325,0.0395,-0.22525,1.373,0.241,-0.6065
0.99225,0.01325,-0.2665,0.7647501,0.3235,-0.5157501
0.9865,-0.00475,-0.3125,-0.23,0.29025,-0.37825
0.9630001,-0.0185,-0.33975,-0.588,0.21775,-0.2485
0.9277501,0.1055,-0.23625,-0.951,-0.26675,-0.1535
1.035,0.07875001,-0.32225,-1.38625,-0.42475,-0.2645
1.08975,0.022,-0.37825,-1.8415,-0.62825,-0.34825
1.10675,-0.1115,-0.40225,-2.01625,-0.8335,-0.245
1.10675,-0.1115,-0.40225,-1.79375,-0.84425,-0.15475
1.05175,-0.1705,-0.34625,-1.519,-0.7185,-0.20125
0.9350001,-0.20075,-0.2045,-1.04775,-0.656,-0.02075
0.89775,-0.1935,-0.1695,-0.87925,-0.6070001,0.172
0.877,-0.16825,-0.151,-0.73625,-0.502,0.3695
0.90425,-0.129,-0.2035,-0.5375,-0.20075,0.5840001
0.9305,-0.102,-0.2555,-0.49125,-0.10875,0.585
0.938,-0.06275,-0.2965,-0.5595,-0.03475,0.47375
0.92625,0.08075,-0.3315,-0.8405001,-0.04875,-0.01425
0.9317501,0.11625,-0.31225,-0.7595,-0.20975,-0.354
0.947,0.11975,-0.302,-0.537,-0.16875,-1.2645
0.96975,0.11925,-0.2995,0.0255,-0.01375,-2.85475
1.12425,0.02325,-0.3995,2.0935,0.04575,-4.19975
1.1665,-0.03675,-0.45875,3.026,-0.09550001,-4.11175
1.20225,-0.06225,-0.39675,3.47675,0.47375,-2.92325
1.1565,-0.0485,-0.36225,3.0715,0.319,-2.24575
1.055,-0.0935,-0.311,2.88525,0.13975,-1.8865
0.96075,-0.04675,-0.1505,2.706,0.31125,-1.17325
0.9217501,-0.0335,-0.08125,2.25375,0.70025,-0.77525
0.90025,-0.02975,-0.05775,2.25375,0.70025,-0.77525
0.8832501,-0.02975,-0.03375,1.47675,1.08925,-0.14625
0.90825,-0.02525,-0.08275001,1.1915,0.9485,0.11575
0.929,-0.0175,-0.1245,1.07025,0.7212501,0.0155
0.9770001,0.06475,-0.169,0.9945,0.36225,-0.09625001
0.9767501,0.13,-0.16425,0.9267501,-0.53275,-0.4185
0.997,0.19025,-0.1755,1.03125,-0.669,-0.44075
1.0665,0.2875,-0.19775,1.05,-0.42875,-0.64375
1.13075,0.327,-0.2315,1.009,-0.11375,-0.71825
1.192,0.3255,-0.3105,0.9842501,0.219,-0.8905001
1.31575,0.221,-0.489,0.8660001,0.428,-0.8027501
1.3105,0.157,-0.524,0.85675,0.3635,-0.762
1.3075,0.11,-0.5015,0.802,0.32425,-0.75475
1.21825,0.015,-0.443,0.5790001,0.325,-0.57975
1.158,-0.04575,-0.43325,0.46925,0.4185,-0.52075
1.076,-0.10825,-0.40225,0.44475,0.49175,-0.4195
0.9817501,-0.20325,-0.325,0.48675,0.5455,-0.398
0.9295,-0.24475,-0.306,0.4815,0.4595,-0.382
0.8685001,-0.256,-0.26575,0.51925,0.3975,-0.44825
0.7955,-0.19725,-0.1405,0.47575,0.37875,-0.456
0.7920001,-0.1795,-0.1235,0.406,0.4435,-0.465
0.78825,-0.19675,-0.1015,0.3955,0.55425,-0.45225
0.82675,-0.29775,-0.11825,0.301,0.5897501,-0.231
0.858,-0.32,-0.11425,0.374,0.4395,-0.047
0.8495001,-0.32075,-0.07525001,0.39025,0.361,-0.00775
0.7905,-0.3145,-0.024,0.4055,0.169,-0.2435
0.7715001,-0.30125,-0.0085,0.48525,0.16975,-0.281
0.76625,-0.27325,-0.01625,0.5695,0.16575,-0.31025
0.7735,-0.2435,-0.02575,0.7125,0.0135,-0.4635
0.82925,-0.20625,-0.0605,1.0765,-0.24225,-0.5045
0.91425,-0.23025,-0.1275,1.1655,-0.1815,-0.54
1.03475,-0.267,-0.19525,1.1515,-0.06575,-0.6015
1.0975,-0.354,-0.2265,1.20525,0.0265,-0.324
1.1585,-0.28275,-0.23225,1.2185,-0.0375,-0.233
1.18925,-0.21125,-0.28625,1.1265,-0.0625,-0.5265
1.1375,-0.1705,-0.264,1.22175,0.00325,-0.63175
1.0795,-0.1485,-0.21825,1.33225,0.02775,-0.617
1.04475,-0.14,-0.173,1.469,0.12975,-0.48475
1.00825,-0.1245,-0.1295,2.033,0.4125,-0.33475
1.01375,-0.1125,-0.10025,2.64325,0.58175,-0.426
1.00975,-0.109,-0.08050001,4.49975,0.40875,-0.9775
1.0255,-0.104,-0.1095,4.824,0.2785,-1.54675
1.03675,-0.087,-0.134,5.08025,0.3595,-2.24075
1.06975,-0.047,-0.18175,3.86525,0.2045,-3.381
1.10575,-0.038,-0.2245,2.82025,-0.2625,-3.51775
1.139,-0.04025,-0.28125,1.8145,-0.8365,-3.4415
1.10875,-0.0475,-0.33775,0.0325,-1.13,-3.174
1.0465,-0.039,-0.301,-0.7415,-1.15125,-2.8395
1.003,-0.016,-0.277,-1.69425,-0.7887501,-2.425
0.9892501,0.04975,-0.24225,-2.9495,-0.57175,-1.7565
1.02125,0.031,-0.26975,-3.50425,-1.06,-0.79825
1.08175,-0.032,-0.32675,-3.99975,-0.832,0.5017501
1.1405,-0.1835,-0.3765,-4.0555,-0.587,0.87475
1.105,-0.2185,-0.329,-3.44,-0.01275,1.401
1.0585,-0.214,-0.261,-2.98975,0.222,1.223
1.012,-0.23,-0.201,-2.15175,0.24225,0.48025
1.0215,-0.24625,-0.23025,-1.79375,0.0585,-0.03375
1.0225,-0.2475,-0.29025,-1.35775,-0.105,-0.6625
0.899,-0.151,-0.28525,-0.51775,-0.07700001,-2.1025
0.798,-0.0745,-0.22075,-0.072,0.07650001,-2.63525
0.72325,-0.01325,-0.17275,0.2995,0.1955,-2.8065
0.67575,0.0645,-0.09900001,0.7920001,0.39825,-3.007
0.73425,0.068,-0.10825,2.1185,0.441,-3.4385
0.8375,0.0545,-0.13925,2.28625,0.36825,-3.3595
1.098,-0.14,-0.29875,2.08625,0.57525,-2.545
1.17725,-0.21175,-0.322,2.015,0.6165,-2.347
1.19475,-0.248,-0.305,2.13525,0.47875,-2.1595
1.11025,-0.2575,-0.2185,1.99675,0.51225,-1.648
1.11025,-0.2575,-0.2185,1.76875,0.59975,-1.298
1.0275,-0.24225,-0.18775,1.578,0.5545,-1.03475
0.9447501,-0.205,-0.18275,1.413,0.371,-0.91175
0.8665,-0.174,-0.2195,1.30875,-0.01825,-0.97725
0.86,-0.17,-0.211,1.28975,-0.08400001,-1.0185
0.8362501,-0.12675,-0.142,1.2605,-0.102,-1.042
0.82275,-0.08575001,-0.12325,1.1355,-0.075,-0.85175
0.8412501,-0.06375001,-0.139,1.075,-0.10275,-0.7945001
1.019,-0.0355,-0.24425,0.95275,-0.1375,-0.80875
1.0695,-0.01525,-0.28325,0.9332501,-0.09575,-0.83025
1.10425,0.01525,-0.32025,0.92325,-0.024,-0.87925
1.14,0.04575,-0.35875,0.89425,0.02975,-0.90725
1.22375,0.068,-0.427,0.8107501,0.01675,-0.75675
1.2575,0.06875,-0.40975,0.7877501,-0.0365,-0.748
1.27175,0.028,-0.4285,0.7877501,-0.0365,-0.748
1.2475,0.02375,-0.4275,0.677,-0.02625,-0.67225
1.2005,0.0185,-0.41275,0.6525,-0.00225,-0.6465001
1.146,0.01425,-0.389,0.633,-0.00775,-0.651
1.03275,-0.01525,-0.329,0.615,-0.13075,-0.6275001
1.00675,-0.05175,-0.31475,0.59325,-0.181,-0.5962501
0.98875,-0.1285,-0.297,0.5615,-0.19625,-0.5247501
0.9860001,-0.15325,-0.2815,0.561,-0.19075,-0.50325
0.9785001,-0.168,-0.2695,0.5695,-0.1815,-0.50225
0.93775,-0.1445,-0.2725,0.58025,-0.17825,-0.45475
0.918,-0.1435,-0.28275,0.58025,-0.17825,-0.45475
0.8937501,-0.139,-0.28725,0.61825,-0.19275,-0.42525
0.8850001,-0.127,-0.3075,0.648,-0.201,-0.44625
0.86625,-0.1175,-0.29125,0.6895,-0.157,-0.46475
0.8527501,-0.11375,-0.27275,0.705,-0.16075,-0.409
0.8025,-0.0755,-0.23225,0.7805001,-0.1395,-0.34275
0.7905,-0.049,-0.2245,0.83525,-0.119,-0.417
0.81725,-0.04175,-0.232,0.8815001,-0.0705,-0.3725
0.8545001,-0.02675,-0.242,0.80475,-0.07700001,-0.471
0.928,-0.008,-0.27725,0.82525,-0.072,-0.6670001
0.97075,-0.004,-0.3015,0.86075,-0.04225,-0.60325
1.057,-0.0295,-0.3765,0.91,-0.00725,-0.544
1.08775,-0.02675,-0.38625,0.8885,-0.0445,-0.57275
1.091,-0.0265,-0.3695,0.89325,-0.0415,-0.59225
1.0855,-0.02875,-0.35425,0.9125,-0.0085,-0.63175
1.0385,-0.03325,-0.286,0.89925,-0.03775,-0.6575
1.01675,-0.02875,-0.25375,0.8872501,-0.0155,-0.6265
1.005,-0.02025,-0.2625,0.88375,0.0155,-0.58575
1.00825,-0.009000001,-0.2755,0.876,0.03425,-0.5897501
1.00425,0.00575,-0.2725,0.882,0.06725001,-0.5995
0.99625,0.023,-0.28,0.876,0.09025001,-0.58575
1.00225,0.03575,-0.276,0.8732501,0.0525,-0.59175
1.031,0.04825,-0.281,0.863,0.04575,-0.604
1.0835,-0.05175,-0.399,0.8652501,0.00725,-0.61175
1.1035,-0.0855,-0.434,0.8462501,-0.02025,-0.57625
1.101,-0.074,-0.411,0.8462501,-0.02025,-0.57625
1.05675,-0.03725,-0.366,0.7970001,-0.04525,-0.51675
1.02325,-0.04675,-0.33975,0.753,-0.062,-0.47225
0.9967501,-0.061,-0.3285,0.7517501,-0.0525,-0.478
0.9540001,-0.03475,-0.32075,0.758,-0.0635,-0.50075
0.9482501,-0.0185,-0.3225,0.7557501,-0.081,-0.48375
0.937,-0.03175,-0.31725,0.74475,-0.09,-0.46325
0.9005001,-0.02425,-0.29,0.7075,-0.08275001,-0.42275
0.8847501,-0.004,-0.277,0.6950001,-0.067,-0.42325
0.8705,0.012,-0.26675,0.69425,-0.078,-0.4405
0.86825,0.028,-0.29525,0.61375,-0.13125,-0.4415
0.87475,0.03125,-0.2935,0.5545,-0.16025,-0.42725
0.8742501,0.03125,-0.287,0.505,-0.1535,-0.39325
0.8675001,0.02975,-0.2705,0.427,-0.14775,-0.38375
0.7977501,0.003,-0.2115,0.2325,-0.40075,-0.614
0.73175,0.0125,-0.199,0.11025,-0.53775,-0.67325
0.6440001,0.1025,-0.22325,-0.0665,-0.68825,-0.6127501
0.6605,0.145,-0.34575,-0.119,-0.723,-0.576
0.65075,0.198,-0.4415,-0.18425,-0.71075,-0.5897501
0.5955001,0.24675,-0.49075,-0.243,-0.7492501,-0.665
0.53975,0.36075,-0.66175,-0.4375,-0.8785,-0.8387501
0.45525,0.407,-0.75475,-0.48575,-0.9555001,-0.8832501
0.38675,0.5435,-0.9425001,-0.48225,-1.076,-0.969
0.275,0.59825,-1.0005,-0.41875,-1.17125,-1.06125
0.18,0.625,-1.018,-0.397,-1.1875,-1.152
0.1195,0.6662501,-1.02725,-0.35525,-1.00925,-1.18625
0.033,0.7525001,-1.06525,-0.253,-0.85075,-1.12225
-0.02075,0.814,-1.0565,-0.2145,-0.77525,-1.04425
-0.09100001,0.87775,-1.03875,-0.207,-0.6957501,-0.9767501
-0.169,1.00625,-1.04275,-0.21325,-0.629,-0.8175001
-0.216,0.946,-1.0145,-0.22875,-0.6210001,-0.7417501
-0.15525,0.75225,-0.9145001,-0.2525,-0.5935,-0.63525
-0.1155,0.6975001,-0.8635001,-0.27825,-0.546,-0.60525
-0.056,0.6755,-0.82025,-0.28025,-0.50925,-0.6102501
-0.01375,0.686,-0.8297501,-0.26475,-0.477,-0.622
0.00025,0.71975,-0.8655,-0.2615,-0.4285,-0.622
0.00325,0.67375,-0.858,-0.2835,-0.44125,-0.63675
0.00325,0.67375,-0.858,-0.33625,-0.458,-0.687
0.00325,0.67375,-0.858,-0.40775,-0.4725,-0.7115
0.011,0.614,-0.839,-0.41975,-0.49525,-0.68125
0.029,0.57875,-0.8195,-0.40325,-0.435,-0.6875001
-0.035,0.49225,-0.88425,-0.44525,-0.44625,-0.7500001
0.0445,0.47675,-0.87525,-0.46325,-0.46925,-0.79725
0.023,0.49725,-0.8435,-0.488,-0.47425,-0.8282501
0.023,0.49725,-0.8435,-0.47675,-0.5755,-0.88175
0.023,0.49725,-0.8435,-0.45225,-0.58075,-0.89775
-0.052,0.44575,-0.9765,-0.3705,-0.42625,-0.86475
-0.20575,0.377,-0.929,-0.3225,-0.37775,-0.8347501
-0.257,0.35825,-0.9900001,-0.32425,-0.426,-0.8272501
-0.283,0.32125,-1.06025,-0.274,-0.47825,-0.82425
-0.337,0.15475,-1.16475,-0.2495,-0.41275,-0.8405001
-0.26775,0.156,-1.1445,-0.2465,-0.394,-0.83925
-0.21575,0.233,-1.05675,-0.1735,-0.449,-0.85825
-0.32625,0.14475,-1.0285,-0.0905,-0.42775,-0.9425001
-0.1575,0.193,-1.06075,-0.094,-0.41025,-1.011
-0.1285,0.226,-1.1355,-0.0645,-0.28875,-1.0885
-0.01775,0.19725,-1.0105,-0.05325,-0.25975,-1.07125
-0.0675,0.1695,-1.09975,-0.06550001,-0.2985,-1.037
-0.16525,0.11,-1.08025,-0.038,-0.348,-1.07475
-0.1115,0.10775,-1.0995,-0.0625,-0.34775,-1.087
0.126,0.06900001,-1.15125,-0.0425,-0.34975,-1.0955
0.36675,-0.1455,-0.9252501,0.0035,-0.39475,-1.01225
0.3235,-0.1855,-0.84075,-0.0055,-0.412,-0.9915
0.41425,-0.08400001,-0.8165001,-0.05175,-0.41975,-0.952
0.3985,-0.02975,-0.8515,0.02625,-0.45275,-0.8857501
0.43525,-0.0245,-0.8800001,0.05,-0.51525,-0.81675
0.555,-0.06825,-0.80775,0.09850001,-0.5265,-0.78025
0.64525,-0.13925,-0.74225,0.12025,-0.514,-0.8005
0.57375,-0.06275,-0.77775,0.11175,-0.609,-0.826
0.565,-0.10225,-0.714,0.12275,-0.63375,-0.8060001
0.6095001,-0.10725,-0.6305,0.123,-0.61225,-0.8545001
0.92225,0.2235,-0.52225,0.115,-0.53225,-0.88675
0.803,0.20675,-0.604,0.1415,-0.484,-0.91325
0.6817501,0.18425,-0.6982501,0.1575,-0.446,-0.94125
0.6675,0.18575,-0.7175,0.16575,-0.365,-0.9435
0.68525,0.156,-0.65925,0.16625,-0.337,-0.9325001
0.6375,0.20325,-0.56325,0.16975,-0.28875,-0.95825
0.6375,0.20325,-0.56325,0.1685,-0.253,-0.98825
0.63225,0.297,-0.54275,0.18525,-0.19825,-1.005
0.57525,0.305,-0.6850001,0.2055,-0.211,-0.9647501
0.618,0.29725,-0.7605,0.19075,-0.23625,-0.9355
0.6440001,0.29325,-0.9425001,0.18475,-0.24975,-0.90025
0.6575,0.36075,-0.94875,0.20825,-0.25425,-0.8742501
0.63025,0.361,-0.89775,0.217,-0.23125,-0.895
0.643,0.365,-0.8795,0.23425,-0.19325,-0.92625
0.6355,0.349,-0.8535001,0.261,-0.1675,-0.9385
0.69225,0.231,-0.8515,0.313,-0.14625,-0.9727501
0.6825,0.2155,-0.8850001,0.342,-0.122,-1.0025
0.67075,0.17475,-0.7952501,0.39725,-0.0385,-1.03625
0.659,0.2035,-0.75225,0.4115,-0.01425,-1.016
0.6792501,0.1935,-0.71125,0.4005,0.00375,-0.9932501
0.6792501,0.1935,-0.71125,0.40425,0.03,-0.9670001
0.716,0.1815,-0.7195,0.407,-0.025,-0.8800001
0.7622501,0.20275,-0.76825,0.398,-0.062,-0.84075
0.8060001,0.253,-0.8132501,0.376,-0.08400001,-0.8117501
1.10075,0.24725,-0.90425,0.36625,-0.162,-0.82375
1.28325,0.24725,-0.9305,0.351,-0.20325,-0.855
1.493,0.21,-0.9905,0.27525,-0.264,-0.887
1.8005,0.2515,-1.09725,0.27525,-0.264,-0.887
2.21125,0.3035,-1.60575,0.298,-0.373,-0.9490001
2.28375,0.12575,-1.8935,0.3185,-0.3815,-0.9990001
2.0665,-0.1485,-1.964,0.34575,-0.32225,-1.02625
1.878,-0.26475,-1.8365,0.359,-0.27325,-0.96725
2.03925,-0.45975,-2.1495,0.37225,-0.186,-0.8060001
1.8175,-0.84225,-2.8905,0.36875,-0.15775,-0.766
1.8175,-0.84225,-2.8905,0.3755,-0.14625,-0.77325
1.3685,-0.603,-2.62125,0.3985,-0.15025,-0.789
0.35275,-0.02775,-2.20175,0.40075,-0.19,-0.91675
-0.15175,0.21375,-2.07225,0.40825,-0.1995,-1.0075
-0.6495,0.384,-1.816,0.40625,-0.19625,-1.06825
-1.397,0.47825,-1.20025,0.37375,-0.1335,-1.05025
-1.5125,0.54825,-0.8555,0.34775,-0.0865,-0.9915
-1.492,0.361,0.06825,0.2915,-0.03875,-0.86075
-1.4475,0.17825,0.345,0.2915,-0.03875,-0.86075
-1.40325,0.0615,0.6175,0.30675,-0.07775,-0.8415
-1.244,0.09125,0.88125,0.37175,-0.12,-0.9300001
-1.244,0.09125,0.88125,0.38225,-0.1345,-0.9685
-1.1115,0.19325,0.9055001,0.38275,-0.17025,-0.95425
-1.06325,0.5,0.8685001,0.36625,-0.24425,-0.9030001
-1.06325,0.5,0.8685001,0.385,-0.281,-0.9185001
-1.08275,0.458,0.88875,0.43,-0.2905,-0.947
-1.126,0.23125,1.02975,0.448,-0.22425,-0.95425
-1.072,0.15725,1.01225,0.44025,-0.19825,-0.9087501
-1.0335,0.14425,0.84725,0.41875,-0.2145,-0.867
-0.8375,0.5535,0.20225,0.407,-0.25825,-0.8380001
-0.83525,0.4545,-0.02025,0.371,-0.311,-0.8322501
-0.637,0.2275,-0.2405,0.35675,-0.30775,-0.8362501
0.263,0.4695,-1.35675,0.3245,-0.28075,-0.8937501
0.339,0.3935,-1.93975,0.3245,-0.2685,-0.951
0.7065001,0.37625,-2.5545,0.34275,-0.2315,-1.0375
1.15375,0.313,-3.1575,0.39175,-0.1375,-1.179
1.381,0.34075,-3.58725,0.38225,-0.125,-1.173
1.4355,0.0585,-2.82425,0.3285,-0.138,-1.1195
1.8105,-0.1075,-2.452,0.21975,-0.2065,-0.9135001
1.89,-0.25175,-2.39075,0.18875,-0.22175,-0.81125
1.904,-0.4965,-2.3815,0.176,-0.24275,-0.73325
1.685,-0.83925,-2.05825,0.1695,-0.272,-0.693
1.4805,-0.8515,-1.831,0.16375,-0.28275,-0.71525
1.20925,-0.12925,-1.22425,0.15825,-0.29975,-0.7555
0.82125,0.708,-0.7935001,0.16675,-0.3095,-0.8347501
0.7870001,1.025,-0.6405,0.183,-0.30025,-0.8947501
0.75675,1.01575,-0.6765,0.20675,-0.28975,-0.9765
0.66525,0.7377501,-0.7970001,0.21175,-0.2825,-1.059
0.40575,0.27425,-0.90325,0.21475,-0.27475,-1.1115
0.486,0.21525,-0.97075,0.2235,-0.27625,-1.10025
0.6685,0.03125,-0.9532501,0.25225,-0.221,-1.0815
0.7072501,-0.08875,-0.8850001,0.248,-0.16375,-1.0575
0.71075,-0.177,-0.8605,0.2505,-0.10375,-1.01225
0.6842501,-0.21925,-0.7825,0.2455,-0.08075,-0.97225
0.72325,-0.31375,-0.68725,0.248,-0.08000001,-0.913
0.8182501,-0.392,-0.5840001,0.24875,-0.098,-0.91425
0.8462501,-0.439,-0.53375,0.25675,-0.10325,-0.92225
0.8347501,-0.396,-0.5735,0.2565,-0.10625,-0.90325
0.8207501,-0.37225,-0.6,0.26075,-0.1265,-0.8940001
0.8832501,-0.27475,-0.6505001,0.23825,-0.197,-0.91725
0.8347501,-0.2925,-0.60325,0.22925,-0.21775,-0.9315
0.79,-0.22025,-0.567,0.2225,-0.2385,-0.9440001
0.7762501,-0.13875,-0.5555,0.2185,-0.26125,-0.955
0.7327501,-0.042,-0.53325,0.21025,-0.2745,-0.9677501
0.72075,0.01125,-0.521,0.20625,-0.27725,-0.9770001
0.645,0.13675,-0.49,0.225,-0.29825,-1.0295
0.5732501,0.194,-0.46,0.21,-0.284,-1.0455
0.50575,0.26725,-0.44525,0.182,-0.2565,-1.03425
0.37075,0.403,-0.5265,0.181,-0.248,-0.97825
0.347,0.51775,-0.56025,0.17125,-0.24925,-0.961
0.33775,0.63775,-0.6045001,0.164,-0.2405,-0.94775
0.338,0.689,-0.69725,0.166,-0.23575,-0.9375001
0.359,0.6775,-0.76525,0.16725,-0.22225,-0.9345
0.3735,0.63725,-0.849,0.16475,-0.2185,-0.93375
0.291,0.4775,-1.09375,0.1895,-0.2215,-0.9525
0.3495,0.5475,-1.12075,0.19725,-0.22775,-0.96
0.3885,0.57875,-1.09875,0.1995,-0.2275,-0.9530001
0.3995,0.5715,-1.14625,0.202,-0.22975,-0.932
0.464,0.6195,-1.095,0.198,-0.2365,-0.91975
