2,Alice,15_25_28_2021_02_19,50,300,0
1.0215,-0.15375,-0.33325,1.01525,0.06225,0.036
1.0065,-0.16475,-0.326,1.0195,0.04975,0.04275
1.01825,-0.13475,-0.30425,1.019,0.0445,0.04775
1.025,-0.12925,-0.30475,1.021,0.02625,0.03725
1.01875,-0.13575,-0.293,1.01475,0.0435,0.03475
1.02075,-0.13225,-0.30275,1.02675,0.0515,0.033
1.01175,-0.1385,-0.31625,1.01675,0.0485,0.025
1.02325,-0.1315,-0.31225,1.016,0.0495,0.03075
1.0195,-0.11775,-0.295,1.0205,0.05575,0.035
1.01575,-0.11775,-0.30675,1.02825,0.0615,0.03275
0.9845001,-0.0705,-0.3455,1.02675,0.07375,0.025
0.98475,-0.06075,-0.362,1.01725,0.07875001,0.0235
0.99225,-0.03825,-0.37,1.0165,0.07650001,0.0265
0.998,-0.0435,-0.34825,1.02975,0.0965,0.0245
1.005,-0.05675,-0.327,1.03,0.10425,0.0205
0.9945,-0.04525,-0.34525,1.03125,0.1065,0.02225
0.9885001,-0.02725,-0.41825,1.0335,0.101,0.0325
0.9825001,-0.0375,-0.42675,1.03225,0.09775001,0.039
0.9850001,-0.05525,-0.415,1.03075,0.09850001,0.03925
0.9907501,-0.08675,-0.3795,1.03325,0.118,0.03425
1.00225,-0.07025,-0.3835,1.03525,0.1175,0.04425
1.00725,-0.07025,-0.3705,1.0295,0.112,0.0745
1.01,-0.08625001,-0.34275,1.0255,0.07,0.06775001
1.0115,-0.085,-0.33275,1.01725,0.0585,0.04425
1.0155,-0.078,-0.32725,1.01475,0.05625,0.02775
1.02175,-0.0855,-0.314,1.0125,0.048,0.01375
1.03275,-0.10425,-0.2525,1.01875,0.04725,0.0105
1.0415,-0.1185,-0.21425,1.04425,0.03175,0.0065
1.0715,-0.1115,-0.18475,1.053,0.0335,0.01725
1.088,-0.154,-0.16775,1.0845,0.007,0.008
1.0385,-0.15725,-0.2405,1.0755,0.046,-0.01
1.093,-0.061,-0.145,0.9875001,0.19025,-0.059
1.0285,0.053,-0.2465,1.009,0.2645,-0.09900001
0.9315,-0.14825,-0.24375,0.9762501,0.06375001,0.1005
0.9842501,-0.15725,-0.3155,0.99975,-0.00925,-0.242
0.95175,-0.2285,-0.2615,0.99975,-0.00925,-0.242
0.9965001,-0.212,-0.173,0.99975,-0.00925,-0.242
1.03,-0.08050001,-0.1525,1.0395,0.38825,0.22
1.01275,-0.106,-0.23625,1.0195,0.0135,0.022
0.9810001,-0.18975,-0.23675,0.9045001,0.18725,0.00625
1.065,0.02925,-0.1575,1.12025,-0.178,0.4055
1.107,0.2465,-0.23075,1.14875,-0.28825,0.17225
1.0495,0.02725,-0.199,0.9810001,0.005,0.25725
1.0145,-0.02875,-0.26225,0.9755,0.081,0.243
1.00425,0.02525,-0.0905,1.02,0.14325,0.19575
1.02325,-0.00025,-0.1625,1.02775,0.17425,0.16675
1.009,0.0105,-0.1385,1.02375,0.138,0.20875
1.076,0.043,-0.15475,1.05575,0.04975,0.285
1.0595,0.06825,-0.1625,1.065,0.04775,0.18175
1.08025,0.05575,-0.13275,0.88925,0.1925,0.2275
1.0815,-0.07175,-0.08425,1.1425,0.05775,0.25275
1.091,-0.018,-0.06975,1.035,0.01725,0.24175
1.064,0.15,-0.17975,0.97,-0.016,0.14225
1.03325,0.1545,-0.2375,0.94525,-0.03725,0.12475
1.0045,0.14,-0.2405,1.13,-0.45975,0.13025
0.98975,0.1365,-0.204,0.9457501,-0.2685,0.1425
1.00625,0.1525,-0.1645,0.94175,-0.0465,0.1265
0.99625,0.12175,-0.13175,0.9555001,0.05075,0.0705
1.0305,0.14775,-0.19525,1.03875,-0.0825,0.1435
1.02075,0.137,-0.20575,1.051,-0.08075,0.164
1.028,0.09075,-0.16925,1.0685,0.02425,0.254
1.045,0.08350001,-0.15175,1.074,0.04375,0.28675
1.04575,0.122,-0.18075,1.037,0.03625,0.23
1.0435,0.14,-0.202,1.01425,0.02425,0.18125
1.0315,0.06900001,-0.1495,0.98725,-0.006,0.16825
1.042,0.083,-0.14275,1.02525,-0.13375,0.0905
1.03675,0.09150001,-0.1475,0.919,-0.127,0.20425
1.0135,0.09450001,-0.15675,0.93375,-0.06925,0.16625
1.04625,0.105,-0.19325,0.98,-0.01725,0.1345
1.048,0.07300001,-0.207,0.9992501,0.03075,0.13875
