2,QAQ,21_58_32_2021_02_18,50,300,12
-1.8485,0.63025,-0.48625,0.79875,-0.13075,-0.106
-1.81075,0.50825,-0.386,0.774,-0.14725,-0.0715
-2.05325,0.58825,-0.407,0.75925,-0.2255,-0.033
-1.932,0.64925,-0.1625,0.7762501,-0.27775,-0.0455
-1.4185,0.4155,0.17725,0.853,-0.29125,-0.0905
-1.026,0.1645,0.13475,0.9255,-0.1985,-0.16025
-0.62525,-0.02125,0.09625001,1.01675,-0.0705,-0.22925
-0.2765,-0.1235,0.06125,1.0725,0.0575,-0.27225
0.05875,-0.05,0.10225,1.12625,0.19525,-0.33425
0.143,0.055,0.1095,1.11275,0.18475,-0.3135
0.23925,0.12125,0.1255,1.08325,0.125,-0.31025
0.88375,-0.2045,-0.061,1.06025,0.00825,-0.36125
1.365,-0.744,-0.4755,1.0525,0.028,-0.456
1.4735,-1.2615,-0.7395,1.03325,0.1045,-0.481
1.227,-2.2745,-0.5145,0.9310001,0.23125,-0.35575
1.43425,-2.65875,-0.6677501,0.89175,0.22175,-0.2855
1.86425,-3.04375,-1.8335,0.9390001,0.01575,-0.349
1.86425,-3.04375,-1.8335,0.9390001,0.01575,-0.349
1.61775,-2.366,-2.27575,1.018,-0.0975,-0.36675
1.49025,-1.856,-2.396,1.0265,-0.06550001,-0.34925
1.30075,-0.9155,-2.50575,1.02175,-0.023,-0.31875
1.22525,-0.4115,-2.843,0.979,-0.05525,-0.2675
0.59325,1.23875,-2.513,0.9802501,-0.109,-0.23175
0.34375,1.568,-2.2295,1.00475,-0.148,-0.23475
0.55825,1.9995,-2.253,0.9885001,-0.10575,-0.13275
0.68825,2.6245,-2.04725,0.9967501,-0.09900001,-0.10725
0.8095,3.19025,-1.2565,1.058,-0.17425,-0.11575
0.8095,3.19025,-1.2565,1.09275,-0.23425,-0.15425
0.8225001,3.3485,-0.67325,1.1435,-0.2635,-0.203
0.5330001,2.94675,0.4705,1.16775,-0.165,-0.3135
0.37875,2.43675,0.70925,1.1515,-0.0745,-0.35425
0.50775,1.4885,0.4795,1.06075,0.06825,-0.37075
0.6305,1.2425,0.2625,1.06075,0.06825,-0.37075
0.7352501,1.067,0.09075,0.99625,0.09875,-0.3275
0.7985001,0.9852501,0.002,0.99875,0.078,-0.3565
0.924,0.74325,-0.3355,1.02525,0.0245,-0.411
0.9332501,0.49425,-0.426,1.017,0.0165,-0.42825
1.05475,0.28425,-0.54575,0.98075,0.022,-0.399
1.05825,0.17875,-0.531,0.95,0.02675,-0.37025
1.01525,0.18625,-0.5635,0.9405,0.0455,-0.36875
1.07725,0.205,-0.6932501,0.9480001,0.04675,-0.38925
1.11625,-0.09550001,-0.79475,0.94525,0.03825,-0.36125
1.05375,-0.24625,-0.7155001,0.93025,0.018,-0.324
1.14825,-0.14575,-0.61875,0.923,0.0045,-0.29375
1.27375,-0.04875,-0.7237501,0.9382501,-0.009000001,-0.29325
1.2605,-0.13175,-0.68975,0.9530001,0.0015,-0.3295
1.21625,-0.268,-0.663,0.9530001,0.0015,-0.3295
1.23075,-0.398,-0.72075,0.96825,0.06975,-0.34275
1.163,-0.381,-0.61975,0.9525,0.07600001,-0.336
1.0775,-0.452,-0.4655,0.9220001,0.0535,-0.31225
1.0775,-0.452,-0.4655,0.8915001,0.04925,-0.26825
1.04025,-0.6345,-0.503,0.881,0.0005,-0.2405
1.0245,-0.82375,-0.418,0.8875,-0.05175,-0.18675
1.0245,-0.82375,-0.418,0.8875,-0.05175,-0.18675
0.9175,-0.721,-0.19475,0.91,-0.026,-0.1895
0.84975,-0.55475,-0.1805,0.927,-0.0045,-0.208
0.87475,-0.3585,-0.29925,0.932,0.01375,-0.18175
0.9245,-0.4,-0.32375,0.9395,-0.009500001,-0.1805
0.9465001,-0.45175,-0.266,0.97975,-0.0565,-0.185
0.93875,-0.50575,-0.0975,1.06425,-0.12875,-0.284
0.9515001,-0.4575,-0.13425,1.0825,-0.134,-0.30475
0.966,-0.311,-0.194,1.0635,-0.09975,-0.3005
0.9450001,0.00325,-0.2335,1.007,-0.1065,-0.22475
0.9450001,0.00325,-0.2335,0.9907501,-0.1075,-0.2045
0.9447501,0.04275,-0.23475,0.9932501,-0.115,-0.22125
0.9415001,0,-0.1645,1.01225,-0.081,-0.23925
0.9655001,-0.0395,-0.16275,1.0225,-0.05,-0.252
1.00525,-0.07525001,-0.209,1.01325,-0.01825,-0.226
1.04775,-0.00925,-0.26575,0.9805,0.00325,-0.16225
1.06925,0.03575,-0.24925,0.9877501,-0.00325,-0.168
1.16675,-0.115,-0.318,1.06425,-0.0345,-0.28425
1.204,-0.16225,-0.3475,1.094,-0.03275,-0.3205
1.21225,-0.1725,-0.32325,1.081,-0.0245,-0.2815
1.18025,-0.11275,-0.287,1.051,-0.0315,-0.24475
1.11725,-0.01925,-0.246,0.9792501,-0.08625001,-0.20325
1.07825,-0.011,-0.23475,0.9435,-0.097,-0.174
1.05925,-0.00875,-0.24875,0.9435,-0.097,-0.174
1.00175,-0.06925,-0.272,0.9365001,-0.0405,-0.21025
0.95125,-0.0965,-0.239,0.9605001,0.0265,-0.25325
0.9012501,-0.08350001,-0.19825,0.9612501,0.04275,-0.26275
0.835,-0.0375,-0.1525,0.96075,0.02475,-0.261
0.823,-0.03325,-0.1615,0.96075,0.02475,-0.261
0.836,-0.0425,-0.18075,0.94125,-0.05325,-0.24175
0.836,-0.0425,-0.18075,0.94125,-0.05325,-0.24175
0.8750001,-0.03475,-0.11675,0.9480001,-0.21025,-0.1255
0.8750001,-0.03475,-0.11675,0.9775,-0.2235,-0.1415
1.20775,-0.1005,0.17075,1.01325,-0.16925,-0.17525
1.81375,-0.19375,0.32225,1.129,0.058,-0.36275
2.741,-0.367,0.587,1.13675,0.1695,-0.397
4.3615,-1.3085,-0.34375,1.01975,0.28225,-0.3
4.5045,-1.86825,-0.43275,0.96325,0.258,-0.22375
4.063,-1.8145,-0.43625,0.9472501,0.186,-0.19
1.44,0.1645,-1.16275,1.046,0.021,-0.33425
0.5930001,0.73725,-1.454,1.088,-0.02525,-0.42325
-0.5885,1.10075,-1.62925,1.00725,-0.05675,-0.38175
-1.65025,0.33975,-1.31075,0.928,-0.09725001,-0.32225
-2.609,0.161,-0.44225,0.8570001,-0.1325,-0.2525
-2.938,0.497,-0.245,0.807,-0.15275,-0.19225
-2.274,1.52325,-0.8085001,0.808,-0.12775,-0.201
-2.15925,1.09375,-0.3485,0.827,-0.103,-0.208
-1.643,0.1275,-0.00825,0.8525,-0.0815,-0.2195
-1.13175,0.1285,-0.17125,0.94125,-0.04825,-0.27775
-0.723,0.12275,-0.3425,0.9817501,-0.019,-0.3185
-0.309,0.1525,-0.37675,1.007,0.02775,-0.33425
0.36875,-0.00525,-0.29325,1.01625,0.15125,-0.31725
0.6035,-0.15875,-0.35125,0.9992501,0.18225,-0.31225
0.8650001,-0.456,-0.19925,0.9845001,0.1615,-0.28025
0.9662501,-0.52875,-0.106,0.9670001,0.06325001,-0.24
1.195,-0.3875,-0.12025,0.9670001,0.02275,-0.2165
1.36325,-0.2505,-0.184,1.00125,-0.02075,-0.231
1.3865,-0.2055,-0.0325,1.11875,-0.064,-0.237
1.45925,-0.32675,0.01025,1.1775,-0.07025,-0.274
1.5235,-0.4365,0.00625,1.198,-0.07600001,-0.2905
1.727,-0.3815,-0.4245,1.19425,-0.08400001,-0.21725
1.9895,-0.154,-0.8805,1.182,-0.1005,-0.17725
2.44575,0.42075,-1.1935,1.152,-0.147,-0.1635
2.24975,0.7887501,-1.10625,1.139,-0.129,-0.1735
2.22,1.0965,-0.9127501,1.139,-0.129,-0.1735
2.754,0.95125,-1.261,1.11825,-0.09825,-0.123
2.754,0.95125,-1.261,1.094,-0.061,-0.14675
2.41525,0.401,-1.1985,1.1,-0.06475,-0.14225
1.954,-0.11675,-0.71775,1.009,-0.04175,-0.1385
1.42675,-0.44225,0.0905,0.9125,-0.0185,-0.1005
1.3215,-0.40125,0.1455,0.8847501,0.009500001,-0.093
1.2395,-0.30475,0.07775,0.8825001,0.024,-0.11
1.08625,-0.0615,0.0505,0.88025,0.00725,-0.1605
0.9825001,0.025,0.00025,0.8645,-0.01675,-0.1635
0.9382501,0.0075,-0.018,0.8372501,-0.03625,-0.14225
0.8767501,-0.08825,-0.194,0.7787501,-0.0445,-0.081
0.8675001,-0.09500001,-0.2425,0.763,-0.01875,-0.0795
0.80775,-0.08175001,-0.22075,0.7655,0.023,-0.0545
0.7355,0.0075,-0.21275,0.81525,0.06525,0.004
0.71325,0.022,-0.28175,0.86375,0.04525,-0.0215
0.6842501,0.05075,-0.291,0.9195001,0.00775,-0.05675
0.654,0.0635,-0.26775,0.9992501,-0.0615,-0.10525
0.637,0.117,-0.16925,1.11625,-0.09575,-0.13825
0.6665,0.157,-0.12725,1.153,-0.032,-0.126
0.7965,0.16975,-0.0935,1.1835,0.0825,-0.18325
0.86725,0.15175,-0.07675,1.185,0.107,-0.1785
0.938,0.13,-0.08175001,1.178,0.11675,-0.1615
1.05825,0.07075001,-0.133,1.18375,0.191,-0.1565
1.13175,0.0435,-0.1645,1.16975,0.238,-0.14675
1.20075,0.02075,-0.184,1.1385,0.26075,-0.128
1.22475,-0.00975,-0.17225,1.10025,0.25125,-0.12725
1.22475,-0.00975,-0.17225,1.027,0.202,-0.13625
1.17125,-0.1195,-0.10025,1.06425,0.3095,-0.27425
1.119,-0.1385,-0.0275,1.103,0.62125,-0.2945
1.093,-0.13825,0.0085,1.1665,1.01125,-0.3445
1.094,-0.1315,0.02025,1.19175,1.29,-0.3965
1.08125,-0.07925,-0.00175,1.09325,1.4035,-0.431
1.08125,-0.07925,-0.00175,1.02975,1.43825,-0.408
1.065,-0.02675,-0.01725,1.02975,1.43825,-0.408
1.08425,-0.0755,-0.18875,0.7495,1.98975,-0.55
1.083,-0.13075,-0.195,0.568,2.383,-0.4795
1.09725,-0.13775,-0.1945,0.43425,2.58175,-0.5895
1.07575,-0.1525,-0.19875,0.35625,2.442,-0.8527501
1.0185,-0.1655,-0.18875,0.23175,1.10575,-1.517
0.9925001,-0.13025,-0.17825,0.23175,1.10575,-1.517
1.036,-0.1065,-0.24,0.24125,-0.69375,-2.395
1.0235,-0.16175,-0.29025,0.8005,-2.5585,-2.53375
0.96275,-0.146,-0.2275,1.1315,-2.93575,-2.41925
0.91425,-0.0585,-0.11925,1.6005,-3.992,-1.65075
0.9267501,-0.04375,-0.105,1.28425,-3.9855,-0.9957501
1.00875,-0.043,-0.15225,0.79075,-3.34325,-0.48475
1.0335,0.0125,-0.1485,0.46725,-2.58025,-0.1365
1.03125,0.0855,-0.1105,0.40725,-1.24825,-0.51025
1.07375,0.21925,-0.14225,0.54275,-0.37125,-0.5415
1.07375,0.21925,-0.14225,0.63925,-0.29275,-0.3975
1.11,0.24475,-0.21125,0.627,-0.21625,-0.376
1.1325,0.2545,-0.22075,0.6495,0.0185,-0.31575
1.11325,0.21875,-0.12575,0.83175,0.7615001,-0.29625
1.07575,0.1945,-0.08275001,0.72475,1.003,-0.24925
1.0205,0.22,-0.05625,0.72475,1.003,-0.24925
1.01725,0.24675,-0.08750001,0.72475,1.003,-0.24925
1.01725,0.24675,-0.08750001,0.609,0.9535,-0.0775
1.03675,0.25475,-0.1565,0.96925,0.7515,-0.03675
1.03675,0.25475,-0.1565,0.9815,0.40375,-0.3605
1.054,0.2095,-0.21325,1.10125,0.261,-0.45475
1.03625,0.118,-0.2025,1.13525,0.3545,-0.35625
1.01925,0.07875001,-0.1705,1.11025,0.54875,-0.4205
1.02825,0.058,-0.149,1.1545,0.66525,-0.5185
1.1365,0.001,-0.2605,1.63275,0.98375,-0.384
1.098,-0.00825,-0.25075,1.80125,0.9255,-0.38925
1.0375,0.01475,-0.154,2.09775,0.78225,-0.56925
1.0375,0.01475,-0.154,2.298,0.74075,-0.583
1.12975,-0.16225,-0.2295,2.577,0.642,-0.3005
1.139,-0.2535,-0.21175,2.8975,0.595,-0.056
1.12075,-0.287,-0.13125,3.281,0.5835,-0.101
1.02325,-0.2815,-0.017,3.105,0.546,-0.8132501
1.02325,-0.2815,-0.017,2.81375,0.6472501,-0.70425
1.02325,-0.2815,-0.017,2.526,0.77525,-0.372
0.98075,-0.25425,-0.01325,1.67675,1.09425,0.4135
0.941,-0.21025,-0.04375,1.29275,1.15525,0.1925
0.96175,-0.12475,-0.1255,0.75925,1.034,0.17375
0.915,-0.004,-0.09,-0.58025,0.085,-0.15575
0.8767501,0.02525,-0.06275,-0.8092501,-0.63175,-0.5100001
0.86075,0.04175,-0.059,-0.95275,-1.15625,-0.6855
0.86825,0.05475,-0.06925,-1.0645,-0.74225,-0.8477501
0.8965001,0.06175,-0.0795,-1.0745,-0.56225,-0.734
1.13725,-0.038,-0.204,-0.94175,-0.574,-0.7965
1.13725,-0.038,-0.204,-0.5905001,-0.802,-0.994
1.1465,-0.09075,-0.20225,-0.52875,-0.7625,-0.8425
1.13225,-0.13225,-0.16925,-0.48525,-0.59375,-0.64025
1.13225,-0.13225,-0.16925,-0.277,-0.28875,-0.14675
1.10575,-0.153,-0.114,-0.24,-0.21,-0.0045
1.09125,-0.145,-0.07300001,-0.21875,-0.138,0.0285
1.07125,-0.114,-0.11825,-0.18125,-0.03625,0.0325
1.05025,-0.10225,-0.20775,-0.027,0.08675,0.12725
0.99475,-0.05175,-0.15275,0.13725,0.20025,0.23125
0.9792501,0.02375,-0.09625001,0.3665,0.457,0.2405
1.02925,0.004,-0.13675,0.487,0.55,0.3085
1.02925,0.004,-0.13675,0.572,0.60875,0.4515
1.0585,-0.02625,-0.12925,0.6,0.6625,0.263
1.07125,-0.03825,-0.138,0.65375,0.765,0.146
1.083,-0.041,-0.14925,0.786,0.9392501,0.15725
1.099,-0.042,-0.1595,1.01925,1.223,0.21525
1.099,-0.042,-0.1595,1.013,1.08725,-0.074
1.11825,-0.0485,-0.1695,1.0295,0.6995,-0.5157501
1.1955,-0.04625,-0.1885,1.90175,-0.12,-0.7615001
1.26075,-0.05275,-0.23525,2.17025,-0.44325,-0.7425
1.318,-0.07475001,-0.2915,2.36925,-0.691,-0.6957501
1.2375,-0.0755,-0.219,2.45425,-0.9102501,-0.6217501
0.9815,-0.014,0.01275,2.71575,-0.92625,-0.5375
0.8372501,0.0485,0.067,2.72225,-0.54025,-0.5840001
0.60825,0.0895,0.14925,2.26325,0.31275,-0.3005
0.59975,0.12,0.12525,1.941,0.52075,-0.07250001
0.58625,0.186,0.1385,1.6425,0.54725,0.0575
0.68875,0.26375,0.0795,1.272,0.243,-0.00075
0.7715001,0.24925,-0.00525,1.15525,0.02,-0.07025
0.96725,0.2765,-0.1765,1.122,-0.19375,-0.194
1.2195,0.0215,-0.57725,0.9982501,-0.3245,-0.41875
1.33175,-0.12125,-0.7360001,0.8732501,-0.2205,-0.43225
1.419,-0.122,-0.74625,0.74725,-0.06975,-0.4285
1.33525,0.018,-0.6275001,0.5355,0.1305,-0.28075
1.23425,0.08575001,-0.48875,0.49425,0.131,-0.168
1.126,0.16375,-0.34625,0.49925,0.06950001,-0.04625
0.9385,0.1975,-0.13525,0.56675,-0.0485,0.17875
0.9385,0.1975,-0.13525,0.56675,-0.0485,0.17875
0.88275,0.2335,-0.01475,0.68875,-0.145,0.23425
0.851,0.17825,-0.00775,0.84525,-0.17775,0.20325
0.83075,0.1395,0.03275,0.9185001,-0.18275,0.20875
0.8010001,0.098,0.056,1.01275,-0.161,0.17525
0.7772501,0.047,0.0735,1.20725,-0.05525,-0.07
0.7875,0.06325001,0.07225,1.2355,0.01625,-0.13025
0.80775,0.0755,0.07575,1.201,0.06675,-0.08275001
0.9815,0.058,-0.06375001,1.0735,0.06525,-0.009000001
0.94175,0.0525,-0.086,1.0035,0.02,-0.01375
0.9037501,0.05425,-0.046,0.9345,-0.03325,0.0175
0.9950001,0.1145,-0.01525,0.9675,-0.15275,0.00425
1.0135,0.03775,-0.05825,1.051,-0.16375,-0.06975
0.988,0.038,-0.039,1.108,-0.106,-0.09575
1.07375,0.051,-0.09125,1.1285,0.0895,-0.10975
1.1625,0.037,-0.179,1.113,0.12925,-0.0435
1.13175,0.0395,-0.1735,1.1065,0.1165,-0.0215
1.083,0.062,-0.09675001,1.1305,0.038,-0.0375
1.02625,0.06225,-0.052,1.13275,0.0345,-0.0545
1.1095,0.0245,-0.1245,1.09,0.03725,-0.02525
1.113,0.009500001,-0.1285,1.05675,0.02575,-0.0105
1.09225,0.00575,-0.10225,1.0365,0.00925,-0.006
1.132,-0.00325,-0.08125,1.02925,-0.02275,-0.00725
1.18675,-0.057,-0.14525,1.03,-0.09850001,-0.0505
1.206,-0.1155,-0.1865,1.02125,-0.1165,-0.04875
1.13725,-0.14325,-0.11875,1.00575,-0.1065,-0.04375
1.08025,-0.12025,-0.0505,0.9620001,-0.0595,-0.00725
1.02525,-0.09150001,-0.00575,0.9485,-0.0395,0.0025
0.9955,-0.08025,-0.00825,0.952,-0.0305,-0.002
1.00775,-0.1055,-0.09,1,-0.032,-0.0445
0.9985,-0.11675,-0.0865,1.0255,-0.02875,-0.0465
0.9985,-0.11675,-0.0865,1.0255,-0.02875,-0.0465
0.9860001,-0.11575,-0.063,1.067,-0.0435,-0.06725001
0.9767501,-0.11125,-0.0485,1.06275,-0.0485,-0.06825
0.9635,-0.09225,-0.03675,1.04225,-0.05275,-0.05825
0.9622501,-0.071,-0.0245,0.9885001,-0.05125,0.0025
0.9845001,-0.07300001,-0.03,0.9817501,-0.03425,0.00625
1.01325,-0.07775,-0.033,0.98475,-0.009000001,0.007
1.03725,-0.09075,-0.04725,1.00125,0.02725,-0.0015
1.03725,-0.09075,-0.04725,1.001,0.039,0.007
1.01775,-0.07300001,-0.014,0.99225,0.041,0.00475
1.039,-0.0625,-0.046,0.992,0.04975,-0.0065
1.076,-0.06900001,-0.07575,0.99725,0.0385,-0.01575
1.101,-0.06425,-0.09475,1.02,0.021,-0.038
1.101,-0.06425,-0.09475,1.03625,0.0045,-0.04325
1.081,-0.028,-0.082,1.04975,-0.00375,-0.07075001
1.0425,0.004,-0.0545,1.053,0.01575,-0.08425
1.0205,0.0195,-0.06875,1.042,0.04625,-0.0675
1.0155,0.0225,-0.0685,1.028,0.05925,-0.06725001
1.01825,0.013,-0.0815,1.0225,0.063,-0.05875
1.01825,0.013,-0.0815,1.02025,0.051,-0.0635
1.027,0.02025,-0.072,1.051,0.0375,-0.059
1.0185,0.007,-0.0495,1.126,0.0585,-0.05525
1.011,0,-0.03525,1.1385,0.0755,-0.07075001
1.001,-0.0035,-0.01975,1.1385,0.0755,-0.07075001
1.01275,0.00275,-0.01675,1.1015,0.098,-0.057
1.03725,0.00625,-0.03525,1.053,0.147,-0.0385
1.071,0.029,-0.06225,1.0225,0.16575,-0.03875
1.08625,0.03675,-0.06900001,0.9990001,0.1625,-0.04675
1.08925,0.03125,-0.074,0.97075,0.1405,-0.0335
1.08325,0.0225,-0.07275,0.9160001,0.0665,-0.0305
1.082,0.008,-0.08025,0.90475,0.04375,-0.015
1.05175,0.00825,-0.07700001,0.915,0.039,-0.0025
1.05175,0.0175,-0.0815,0.9345,0.04075,-0.015
1.05125,0.02525,-0.09025001,0.961,0.038,-0.03
1.0465,0.0235,-0.08450001,0.99625,0.02625,-0.06325001
1.0395,0.008,-0.06500001,0.9855,0.028,-0.04325
1.04425,-0.00175,-0.0735,0.9765,0.041,-0.03025
1.05,0.03525,-0.1035,0.9555001,0.071,0.007
1.06175,0.06175,-0.12875,0.9450001,0.07300001,0.02875
1.0725,0.074,-0.135,0.94425,0.061,0.0205
1.071,0.0285,-0.12975,0.94525,0.005,0.058
1.05375,-0.007,-0.1085,0.94775,-0.02025,0.072
1.0315,-0.049,-0.05675,0.9480001,-0.04675,0.08225001
1.0245,-0.05375,-0.0345,0.9525,-0.06550001,0.07325
1.0235,-0.066,-0.0235,0.9917501,-0.08175001,0.04325
1.0235,-0.07825001,-0.0185,1.0065,-0.085,0.0185
1.01875,-0.10725,-0.00125,1.0475,-0.07025,-0.0045
1.0305,-0.13125,-0.011,1.10275,-0.0045,-0.02825
1.03575,-0.14,-0.016,1.145,0.1785,-0.0515
1.02775,-0.11625,-0.01075,1.155,0.219,-0.0615
1.01475,-0.08750001,-0.0115,1.1515,0.21425,-0.07575
1.01425,-0.06225,-0.0165,1.13725,0.1795,-0.0745
1.0225,-0.0365,-0.0265,1.0815,0.07700001,-0.06425
1.0465,-0.04225,-0.04575,1.0505,0.04275,-0.04525
1.068,-0.042,-0.05875,1.03625,0.028,-0.04525
1.09075,-0.053,-0.06825,1.024,0.02025,-0.05775
1.08875,-0.05425,-0.06725001,1.01975,0.0085,-0.052
1.075,-0.04725,-0.0615,1.01375,-0.0155,-0.05175
1.03375,-0.02625,-0.05,0.99375,-0.08025,-0.0415
1.03375,-0.02625,-0.05,0.99375,-0.08025,-0.0415
1.0155,-0.0295,-0.042,0.9900001,-0.10875,-0.03675
1.0135,-0.032,-0.03875,0.99125,-0.093,-0.038
1.0135,-0.032,-0.03875,0.98225,-0.0885,-0.0315
1.0135,-0.032,-0.03875,0.97075,-0.09,-0.015
1.0125,-0.0325,-0.039,0.9702501,-0.096,-0.0175
1.0105,-0.0345,-0.02275,0.9867501,-0.09,-0.0345
1.01675,-0.05125,-0.01075,0.9825001,-0.09875,-0.05775
1.02,-0.0605,-0.01025,0.96675,-0.135,-0.061
1.0235,-0.07225,-0.0115,0.957,-0.1955,-0.05125
1.0075,-0.0825,-0.01575,0.973,-0.2425,-0.06725001
0.9572501,-0.06575,-0.00175,1.06675,-0.22425,-0.17675
0.938,-0.06375001,-0.00125,1.0905,-0.18,-0.19125
0.8980001,-0.047,0.002,1.059,-0.05975,-0.1515
0.87125,-0.03475,0.01475,1.038,-0.00025,-0.126
0.85225,-0.01675,0.0245,1.04925,0.07325,-0.118
0.8505,-0.0265,0.009500001,1.0685,0.14875,-0.1115
0.92725,-0.07275,-0.06900001,1.11675,0.29175,-0.162
0.97425,-0.09550001,-0.1,1.13725,0.32425,-0.18075
1.01475,-0.0585,-0.062,1.13475,0.3275,-0.19425
1.0275,-0.0135,-0.0355,1.08625,0.2285,-0.18475
1.05775,0.01275,-0.04625,1.042,0.1495,-0.15775
1.1605,-0.0085,-0.1295,0.98325,0.07375,-0.131
1.1905,-0.03375,-0.14325,0.96675,0.0855,-0.135
1.1975,-0.039,-0.13275,0.96675,0.0855,-0.135
1.1775,-0.03075,-0.1085,0.9652501,0.114,-0.13325
1.11325,-0.0045,-0.06525,0.9545,0.1375,-0.11925
1.0905,0.0015,-0.05275,0.95575,0.14425,-0.1195
1.07625,0.0085,-0.03675,1.0025,0.11875,-0.1635
1.07525,0.00275,-0.06025,1.0055,0.1155,-0.17525
1.07825,-0.003,-0.07650001,0.98225,0.10875,-0.17175
1.076,0.00325,-0.07775,0.9585,0.098,-0.16025
1.03975,0.0355,-0.06375001,0.9465001,0.03225,-0.151
1.03975,0.0355,-0.06375001,0.9465001,0.03225,-0.151
1.02325,0.05975,-0.06925,0.94375,0.0035,-0.17875
1.025,0.06425,-0.0795,0.94375,0.0035,-0.17875
1.02725,0.05575,-0.09125,0.96725,-0.01775,-0.1975
1.0325,0.04375,-0.101,0.9827501,-0.01575,-0.17275
1.033,0.03925,-0.104,0.9532501,0.04825,-0.12
1.008,0.04975,-0.09775001,0.8735,0.601,-0.021
0.9860001,0.05475,-0.09525,0.86475,0.7235,-0.02025
0.9762501,0.02425,-0.089,0.9307501,0.64325,-0.02475
0.9942501,0.0255,-0.081,0.93775,0.53,0.003
1.07275,-0.05325,-0.10425,0.9995,0.345,-0.089
1.07275,-0.05325,-0.10425,0.9995,0.345,-0.089
1.157,-0.247,-0.1085,1.014,0.311,-0.0925
1.1685,-0.3385,-0.07125001,1.0195,0.305,-0.074
1.17525,-0.431,0.07875001,0.9725,0.294,-0.05425
1.14775,-0.4875,0.08425,0.9532501,0.25675,-0.04075
1.12125,-0.50475,0.05025,0.9532501,0.25675,-0.04075
1.05,-0.46875,-0.044,0.9447501,0.16575,-0.011
0.9795001,-0.42425,-0.046,0.9447501,0.16575,-0.011
0.91225,-0.364,-0.0625,0.9447501,0.16575,-0.011
0.83775,-0.23825,-0.0255,0.9447501,0.16575,-0.011
0.8372501,-0.21525,0.01625,0.9447501,0.16575,-0.011
0.8372501,-0.21525,0.01625,0.9447501,0.16575,-0.011
0.8272501,-0.2945,0.05825,0.96725,0.131,-0.01925
0.83275,-0.34725,0.048,0.96725,0.131,-0.01925
0.90925,-0.37425,-0.001,0.96725,0.131,-0.01925
0.97325,-0.35775,-0.009500001,0.96725,0.131,-0.01925
0.9907501,-0.38675,-0.03775,0.96725,0.131,-0.01925
0.99775,-0.40275,-0.0515,0.96725,0.131,-0.01925
0.98875,-0.39,-0.031,0.96725,0.131,-0.01925
0.98875,-0.39,-0.031,0.96725,0.131,-0.01925
0.9315,-0.295,-0.022,0.96725,0.131,-0.01925
0.9235001,-0.24875,-0.026,0.96725,0.131,-0.01925
0.9025,-0.20775,-0.02825,1.04175,0.2005,-0.124
0.91225,-0.17475,-0.03125,1.04175,0.2005,-0.124
0.9710001,-0.135,-0.0625,0.998,0.22325,-0.06675
0.9995,-0.13075,-0.051,0.993,0.22725,-0.07325
1.1435,-0.05475,-0.13675,1.01775,0.17275,-0.138
1.14,-0.02175,-0.113,1.02975,0.17275,-0.14725
1.12525,-0.02075,-0.074,1.02975,0.17275,-0.14725
1.128,-0.041,-0.07,1.02975,0.17275,-0.14725
1.14475,-0.008,-0.10425,1.00575,0.18775,-0.0905
1.1365,0.049,-0.10575,0.9422501,0.19575,-0.0145
1.11725,0.08050001,-0.09850001,1.00775,0.13925,-0.0635
1.06,0.0105,-0.003,1.02125,0.13975,-0.0885
1.0915,-0.112,-0.081,1.007,0.1485,-0.0885
1.20075,-0.23025,-0.249,1.0085,0.1545,-0.096
1.14275,-0.29025,-0.211,1.068,0.1685,-0.19475
1.1265,-0.29725,-0.211,1.09325,0.1895,-0.2555
1.17675,-0.283,-0.3115,1.0775,0.20925,-0.2935
1.141,-0.34725,-0.5155,0.9665,0.2385,-0.2485
1.17,-0.5615,-0.84975,0.91975,0.263,-0.21
1.11425,-1.44075,-1.084,0.8872501,0.29725,-0.20625
1.12875,-1.841,-1.5135,0.9392501,0.313,-0.302
1.20375,-2.015,-1.76225,0.9472501,0.29825,-0.29425
1.178,-2.0035,-1.8315,0.92475,0.2565,-0.2495
1.0535,-1.9275,-2.15775,0.89575,0.0535,-0.19
0.9755,-1.4215,-2.65175,0.9020001,-0.046,-0.19125
0.81125,-0.153,-3.025,0.882,-0.116,-0.1415
0.8485,0.7590001,-3.08675,0.8865001,-0.10675,-0.00775
0.632,1.2935,-2.8295,0.9395,-0.117,0.022
0.48425,1.95525,-2.52925,1.0395,-0.16925,-0.05525
0.08800001,3.9105,-1.21825,1.236,-0.28825,-0.16
-0.276,4.47525,-0.23475,1.28525,-0.321,-0.18225
-0.2755,4.1315,1.1035,1.26675,-0.27775,-0.207
-0.10325,3.33575,1.033,1.22775,-0.198,-0.24725
0.147,2.345,0.8275,1.16825,-0.09425,-0.274
0.3285,1.483,0.5935,1.11825,0.00375,-0.28575
0.5985,0.71825,0.195,1.04375,0.1745,-0.284
0.629,0.624,0.17425,1.0275,0.22825,-0.2725
0.56925,0.52325,0.0685,0.9605001,0.2025,-0.246
0.671,0.428,-0.07975,0.9305,0.12625,-0.244
0.79475,0.259,-0.19975,0.89425,0.0525,-0.22875
0.87125,0.1015,-0.277,0.864,0.0155,-0.1795
0.8840001,0.16625,-0.36875,0.845,0.002,-0.1395
0.93525,0.20825,-0.36825,0.832,-0.0125,-0.07650001
0.9587501,0.18725,-0.38925,0.83125,-0.07675,-0.11825
