2,Bad,19_38_06_2021_02_19,50,300,0
0.097,0.0505,-1.06375,0.9177501,-0.02375,-0.44525
0.09775001,0.05525,-1.067,0.9192501,-0.02925,-0.47175
0.0925,0.00375,-1.032,0.90575,-0.001,-0.44625
0.09275001,-0.002,-1.02975,0.89575,-0.018,-0.5055
0.09450001,0,-1.0285,0.9062501,0.00775,-0.432
0.09375001,0.0065,-1.033,0.9075,0.00575,-0.42975
0.09625001,0.05175,-1.06625,0.9102501,-0.00275,-0.43925
0.09450001,0.03275,-1.05375,0.9095001,0.00275,-0.427
0.093,0.00375,-1.03,0.9070001,-0.00275,-0.4745
0.09225,0.0025,-1.02975,0.9062501,-0.00075,-0.46675
0.09375001,0.007,-1.03225,0.91,-0.005,-0.45275
0.09500001,0.0225,-1.04375,0.9152501,-0.01075,-0.4305
0.09675001,0.0475,-1.0605,0.9065,0,-0.45075
0.09525,0.0325,-1.0525,0.909,-0.00175,-0.4355
0.09500001,0.00625,-1.03375,0.9120001,-0.0135,-0.456
0.09525,0.006,-1.0335,0.899,-0.025,-0.47025
0.09675001,0.00975,-1.0345,0.91175,-0.02125,-0.437
0.09500001,0.04075,-1.05825,0.9202501,-0.0015,-0.4175
0.09525,0.009000001,-1.033,0.9125,0.00875,-0.42575
0.094,0.00675,-1.03275,0.8980001,0.00625,-0.4405
0.0935,0.0265,-1.047,0.919,0.0045,-0.4665
0.09625001,0.0385,-1.0565,0.8987501,0.0105,-0.4805
0.09575,0.0195,-1.04175,0.8945,0.01475,-0.48075
0.09200001,0.009500001,-1.03325,0.897,0.00175,-0.4895
0.0925,0.015,-1.03875,0.8962501,0.005,-0.49325
0.096,0.03175,-1.0525,0.9005001,0.00275,-0.46675
0.09475,0.0115,-1.0355,0.8997501,0.00575,-0.46125
0.09175,0.01,-1.03475,0.9005001,0.00875,-0.45875
0.09325001,0.01825,-1.04275,0.8987501,0.015,-0.448
0.09625001,0.02125,-1.0435,0.896,-0.003,-0.46275
0.09425,0.0115,-1.036,0.92575,-0.00325,-0.481
0.0925,0.0145,-1.03875,0.895,0.008,-0.48775
0.09275001,0.022,-1.046,0.895,0.0055,-0.48825
0.09500001,0.01575,-1.0405,0.8825001,0.01225,-0.4895
0.093,0.0145,-1.04,0.88025,0.00875,-0.494
0.09375001,0.019,-1.0425,0.882,0.008,-0.49325
0.09525,0.018,-1.04025,0.88875,-0.001,-0.516
0.09575,0.01575,-1.04025,0.89125,0.005,-0.50025
0.09550001,0.02025,-1.04175,0.897,0.01225,-0.48925
0.09200001,0.019,-1.04175,0.88275,0.022,-0.48375
0.09450001,0.015,-1.0405,0.88275,0.022,-0.48375
0.097,0.02275,-1.04425,0.8897501,0.029,-0.49225
0.097,0.02275,-1.04425,0.8897501,0.029,-0.49225
0.0935,0.01575,-1.04075,0.8882501,0.02225,-0.50875
0.09725001,0.02,-1.04175,0.882,0.02875,-0.48875
0.09625001,0.02225,-1.04375,0.8847501,0.0215,-0.48475
0.09475,0.0185,-1.04125,0.8845,0.01875,-0.492
0.09500001,0.01725,-1.03975,0.88775,0.01425,-0.492
0.098,0.02125,-1.04325,0.8832501,0.004,-0.4915
0.09500001,0.019,-1.0405,0.89275,0.005,-0.47525
0.09375001,0.0175,-1.041,0.89425,0.017,-0.47375
0.094,0.01725,-1.04025,0.88025,0.02875,-0.46525
0.09475,0.018,-1.04,0.8782501,0.0295,-0.47525
0.09375001,0.01875,-1.0395,0.8972501,0.0305,-0.49925
0.0905,0.02425,-1.0425,0.8880001,0.02325,-0.50575
0.09150001,0.02225,-1.0435,0.8845,0.02175,-0.50525
0.10725,0.00875,-1.04,0.8575,0.00825,-0.5215001
0.09425,0.009500001,-1.03375,0.8700001,0.01875,-0.5285
0.0865,0.017,-1.03475,0.91425,0.09375001,-0.505
0.09200001,0.03425,-1.0525,0.8935,0.58175,-0.74
0.097,0.012,-1.02475,0.8592501,0.74525,-0.869
0.10375,0.00575,-1.04425,0.59175,0.877,-0.89175
0.08350001,0.01025,-1.03575,0.3505,1.585,-1.509
0.0905,0.03375,-1.05075,0.20725,2.086,-1.702
0.10125,0.04075,-1.0585,0.0345,2.57625,-1.5755
0.093,0.007,-1.03475,-0.6025,2.48975,-1.6085
0.08775,0.00825,-1.03125,-0.1365,1.65175,-1.31225
0.09025001,0.01,-1.03475,-0.6145,1.265,-1.50375
0.10075,0.03375,-1.05475,-0.5725001,0.7355,-1.659
0.09275001,0.01425,-1.03675,-0.47775,0.434,-2.173
0.089,0.01,-1.03025,-0.284,-0.08625001,-2.1735
0.09950001,0.02475,-1.048,-0.34975,-0.74375,-2.12675
0.09925,0.02725,-1.05,-0.522,-0.7445,-2.09575
0.09925,0.02725,-1.05,-0.522,-0.7445,-2.09575
0.09275001,0.022,-1.04375,-0.522,-0.7445,-2.09575
0.09725001,0.02725,-1.04825,-0.701,-0.615,-2.15125
0.0965,0.01725,-1.041,-0.841,-0.4505,-2.36575
0.08925001,0.01725,-1.04075,-1.22425,-0.07925,-3.02475
0.09325001,0.027,-1.047,-1.28275,-0.1435,-3.197
0.09675001,0.02375,-1.045,-0.94625,-0.4135,-3.38925
0.0935,0.013,-1.03725,0.2345,-0.66925,-3.265
0.0935,0.0215,-1.04575,0.659,-1.03425,-1.472
0.09500001,0.025,-1.04625,0.6752501,-1.0095,-0.7507501
0.09425,0.01225,-1.0365,1.46775,-0.27975,-2.9595
0.09325001,0.0195,-1.04175,2.20475,0.35725,-3.65625
0.09150001,0.0265,-1.0465,2.20475,0.35725,-3.65625
0.09375001,0.0185,-1.04225,1.21425,0.2455,-2.143
0.09425,0.0145,-1.03975,0.4855,0.06,-1.6485
0.094,0.0225,-1.04375,0.119,-0.119,-1.2835
0.094,0.0155,-1.04075,0.057,0.00175,-1.315
0.09375001,0.01225,-1.038,0.059,0.14625,-1.5795
0.096,0.0175,-1.04075,0.02575,0.19725,-1.76525
0.09425,0.0205,-1.04225,-0.0295,0.4155,-1.8745
0.09375001,0.01675,-1.04025,-0.0555,0.3835,-1.96325
0.09550001,0.01775,-1.04025,-0.09425,0.296,-1.99775
0.09425,0.01775,-1.04075,-0.09450001,0.19825,-1.8315
0.0935,0.01675,-1.041,-0.0235,0.17325,-1.833
0.09450001,0.01975,-1.04075,0.03475,0.15,-1.9055
0.09450001,0.0165,-1.041,0.08425,0.12125,-1.6545
0.09475,0.01625,-1.04075,-0.0305,0.03325,-1.3875
0.09575,0.0195,-1.042,-0.0395,0.10925,-1.17575
0.094,0.01675,-1.041,0.089,0.2015,-1.02925
0.09325001,0.01675,-1.0405,0.11225,0.23775,-1.0075
0.0965,0.01875,-1.042,0.08050001,0.298,-0.8825001
0.09525,0.019,-1.04075,0.08050001,0.298,-0.8825001
0.09500001,0.01775,-1.041,0.07075001,0.28825,-0.7415
0.09375001,0.01625,-1.04075,0.07875001,0.26275,-0.70575
0.09375001,0.01875,-1.04025,0.2585,0.318,-0.66525
0.09500001,0.01925,-1.04075,0.3425,0.3425,-0.6850001
0.09450001,0.0175,-1.0415,0.40875,0.45075,-0.6035
0.09450001,0.018,-1.04075,0.38875,0.48375,-0.40825
0.09450001,0.01875,-1.04,0.5005,0.372,-0.4795
0.09475,0.01975,-1.041,0.4975,0.42525,-0.5642501
0.093,0.01725,-1.04125,0.57925,0.5190001,-0.4465
0.09475,0.019,-1.0415,0.6775,0.35175,-0.49925
0.09500001,0.01875,-1.04025,0.63075,0.24675,-0.49275
0.096,0.019,-1.03875,0.6815,0.03425,-0.5865
0.09475,0.0115,-1.04125,0.64325,-0.06550001,-0.637
0.08175001,0.02,-1.03,0.61425,-0.09125,-0.65125
0.09775001,0.04,-1.051,0.54325,-0.1845,-0.61325
0.0905,0.00875,-1.03975,0.50125,-0.30125,-0.56825
0.09075,0.00375,-1.02925,0.44125,-0.227,-0.66975
0.0885,0.0125,-1.032,2.24675,0.02825,-2.2465
0.09450001,0.04675,-1.06175,1.4205,0.25525,-1.5495
0.1055,0.04425,-1.06325,0.6395,0.586,-1.2725
0.08575001,0.0025,-1.02825,0.67975,0.2385,-1.10475
0.09375001,0.001,-1.02475,0.5345,0.09325001,-0.7975
0.10025,0.0045,-1.03125,0.535,-0.0635,-0.6555001
0.09075,0.04875,-1.06375,0.69175,-0.09925,-0.657
0.09625001,0.034,-1.052,0.71175,-0.06500001,-0.68875
0.09500001,0.0105,-1.03325,0.69925,-0.11525,-0.705
0.09625001,0.00675,-1.03475,0.66225,-0.141,-0.71025
0.0975,0.011,-1.03525,0.6995,-0.17525,-0.69725
0.09100001,0.03725,-1.0535,0.7045,-0.1755,-0.68525
0.09950001,0.01525,-1.03825,0.69275,-0.1345,-0.7162501
0.09475,0.0085,-1.034,0.69275,-0.1345,-0.7162501
0.0895,0.008,-1.03375,0.6965,-0.05525,-0.7212501
0.09900001,0.02925,-1.04825,0.7115,0.05525,-0.72675
0.09725001,0.04175,-1.05875,0.71125,0.0705,-0.7270001
0.09125,0.01925,-1.04275,0.7097501,0.0615,-0.7327501
0.09150001,0.00825,-1.033,0.7175,0.04375,-0.73975
0.094,0.009000001,-1.03275,0.7302501,0.057,-0.7352501
0.09900001,0.02775,-1.04825,0.6965,0.08450001,-0.6842501
0.08925001,0.01725,-1.0395,0.656,0.063,-0.7305
0.09275001,0.00925,-1.032,0.6315,0.0645,-0.749
0.097,0.01075,-1.03275,0.68025,-0.04475,-0.8365
0.09575,0.019,-1.04175,0.5635,-0.01725,-0.8675001
0.093,0.0225,-1.0445,0.739,0.028,-0.6620001
0.094,0.0105,-1.0335,0.6752501,0.075,-0.6775
0.09500001,0.012,-1.036,0.6715,0.08925001,-0.6950001
0.0925,0.025,-1.04625,0.7045,0.1205,-0.7515
0.08975001,0.01575,-1.0385,0.6720001,0.16025,-0.77275
0.09675001,0.021,-1.04325,0.6615,0.15725,-0.75675
0.094,0.0245,-1.04525,0.64775,0.13875,-0.7377501
0.09100001,0.018,-1.0405,0.63375,0.1105,-0.748
0.09425,0.017,-1.04025,0.651,0.10625,-0.7622501
0.09525,0.02275,-1.044,0.6605,0.09725001,-0.768
0.09500001,0.01925,-1.042,0.65375,0.08725,-0.7755001
0.094,0.01675,-1.041,0.6455,0.09275001,-0.7615001
0.096,0.02175,-1.04425,0.646,0.10225,-0.7545
0.0975,0.01975,-1.04225,0.64625,0.08825,-0.7665001
0.09,0.019,-1.03975,0.636,0.11325,-0.77025
0.09425,0.02075,-1.043,0.636,0.11325,-0.77025
0.09675001,0.02075,-1.0435,0.628,0.12125,-0.7640001
0.09275001,0.0175,-1.0405,0.62825,0.1165,-0.7675
0.094,0.01975,-1.0425,0.6217501,0.127,-0.7747501
0.09450001,0.0205,-1.0435,0.61675,0.1275,-0.78025
0.09375001,0.016,-1.04,0.6135001,0.08350001,-0.8100001
0.09375001,0.01825,-1.0405,0.6005,0.07175,-0.8365
0.096,0.02,-1.0425,0.5925,0.08675,-0.851
0.09525,0.01675,-1.0395,0.5987501,0.12725,-0.77425
0.09475,0.018,-1.0405,0.5945,0.13475,-0.7765
0.09375001,0.01875,-1.0415,0.6025,0.1445,-0.78975
0.094,0.018,-1.04025,0.6037501,0.12125,-0.799
0.096,0.01775,-1.0405,0.60525,0.114,-0.8055
0.09450001,0.0175,-1.04,0.6015,0.112,-0.80375
0.09325001,0.0185,-1.0395,0.59675,0.1025,-0.8050001
0.094,0.0185,-1.04025,0.59775,0.103,-0.80375
0.09425,0.0185,-1.04,0.5987501,0.10725,-0.8015
0.093,0.0175,-1.03925,0.59325,0.0965,-0.8145
0.09450001,0.0185,-1.04125,0.59175,0.09725001,-0.82025
0.096,0.02125,-1.04275,0.59725,0.09425,-0.81225
0.09425,0.0175,-1.04075,0.60525,0.12725,-0.7772501
0.09425,0.01775,-1.04075,0.613,0.12125,-0.79075
0.09375001,0.0185,-1.0405,0.6095001,0.11925,-0.79475
0.09450001,0.017,-1.04025,0.60275,0.10575,-0.80625
0.09325001,0.01775,-1.0395,0.60075,0.09925,-0.817
0.0935,0.01875,-1.03975,0.60175,0.11125,-0.8105
0.0925,0.01875,-1.04,0.60325,0.11,-0.7830001
0.09275001,0.01825,-1.04025,0.605,0.11125,-0.7875
0.0935,0.01775,-1.04025,0.60225,0.116,-0.79725
0.09425,0.0185,-1.0405,0.60325,0.11625,-0.8027501
0.094,0.018,-1.04,0.60275,0.11925,-0.79425
0.09275001,0.019,-1.04,0.6015,0.116,-0.79375
0.09375001,0.01675,-1.041,0.60425,0.11925,-0.795
0.094,0.01925,-1.04175,0.609,0.12,-0.794
0.09500001,0.02025,-1.04075,0.60675,0.11775,-0.7925
0.09325001,0.01625,-1.04025,0.6035,0.10875,-0.804
0.09425,0.01775,-1.04025,0.6035,0.10875,-0.804
0.09375001,0.01875,-1.04025,0.6035,0.10875,-0.804
0.0935,0.01725,-1.041,0.59925,0.11225,-0.8045
0.09450001,0.017,-1.04075,0.603,0.114,-0.795
0.09550001,0.0175,-1.04125,0.59975,0.11975,-0.79625
0.09525,0.01825,-1.04075,0.601,0.1165,-0.7985001
0.09325001,0.01725,-1.04075,0.605,0.11475,-0.7992501
0.0925,0.01725,-1.04025,0.605,0.12325,-0.7925
0.09500001,0.01675,-1.0405,0.60425,0.12475,-0.793
0.09575,0.02075,-1.04125,0.605,0.118,-0.79825
0.09500001,0.0185,-1.04025,0.6037501,0.12175,-0.802
0.0935,0.0165,-1.04075,0.604,0.11125,-0.8055
0.09375001,0.019,-1.0405,0.6,0.12475,-0.7975
0.09550001,0.02025,-1.041,0.59925,0.11325,-0.794
0.09500001,0.0165,-1.041,0.6035,0.121,-0.8002501
0.096,0.01875,-1.03925,0.61,0.11975,-0.7965
0.09525,0.0185,-1.04,0.606,0.12475,-0.78925
0.0965,0.02125,-1.043,0.60575,0.1285,-0.789
0.09100001,0.019,-1.03875,0.6085,0.1245,-0.7902501
0.0935,0.0175,-1.039,0.61375,0.1345,-0.7927501
0.09500001,0.01875,-1.04025,0.60025,0.14175,-0.7915
0.09125,0.01875,-1.0385,0.609,0.128,-0.7875
0.0935,0.01725,-1.04075,0.609,0.128,-0.7875
0.09375001,0.01775,-1.0395,0.60175,0.133,-0.8
0.094,0.019,-1.0405,0.60275,0.115,-0.7975
0.0935,0.0185,-1.04025,0.60325,0.1075,-0.8010001
0.09525,0.01775,-1.04,0.605,0.1205,-0.79575
0.09725001,0.02125,-1.04275,0.60025,0.1275,-0.79675
0.09450001,0.01925,-1.0405,0.60825,0.13375,-0.791
0.09325001,0.01575,-1.0405,0.60925,0.12975,-0.7837501
0.09375001,0.01775,-1.03875,0.6115,0.1235,-0.78075
0.09500001,0.02025,-1.03975,0.60925,0.12575,-0.78425
0.094,0.019,-1.0405,0.60875,0.12325,-0.799
0.094,0.0175,-1.04075,0.60875,0.12325,-0.799
0.09525,0.01825,-1.04,0.60325,0.12175,-0.80325
0.094,0.02,-1.0405,0.59925,0.12475,-0.8042501
0.0925,0.0185,-1.04025,0.604,0.125,-0.802
0.09375001,0.016,-1.04075,0.60275,0.133,-0.79725
0.09525,0.01725,-1.03975,0.6035,0.1275,-0.7912501
0.09525,0.0205,-1.043,0.603,0.12575,-0.78725
0.09325001,0.017,-1.0415,0.6105,0.131,-0.78825
0.09425,0.01675,-1.04,0.6105,0.131,-0.78825
0.09550001,0.01925,-1.0405,0.60675,0.12925,-0.7905
0.09425,0.01975,-1.041,0.60675,0.12925,-0.7905
0.094,0.01675,-1.0405,0.6045001,0.13725,-0.7875
0.0935,0.01825,-1.04,0.60825,0.12825,-0.7845001
0.09450001,0.01925,-1.04025,0.60575,0.12675,-0.7902501
0.0925,0.01725,-1.03975,0.60725,0.1235,-0.8002501
0.09450001,0.01625,-1.041,0.60275,0.128,-0.7975
0.09625001,0.01925,-1.04025,0.6005,0.127,-0.79875
0.09575,0.01925,-1.04075,0.5995,0.1295,-0.80625
0.09150001,0.0185,-1.0395,0.59775,0.133,-0.79075
0.094,0.0175,-1.04,0.59775,0.133,-0.79075
0.09475,0.0175,-1.03975,0.60975,0.133,-0.78725
0.09325001,0.02,-1.04075,0.60425,0.13675,-0.78325
0.093,0.01775,-1.04025,0.6055,0.13125,-0.78975
0.09325001,0.01875,-1.039,0.6037501,0.1295,-0.807
0.09675001,0.02325,-1.04225,0.5962501,0.127,-0.8060001
0.09500001,0.01875,-1.04175,0.60275,0.1255,-0.7977501
0.09500001,0.01475,-1.04125,0.587,0.1385,-0.8027501
0.0965,0.01975,-1.0405,0.587,0.1385,-0.8027501
0.0965,0.022,-1.044,0.587,0.1385,-0.8027501
0.09375001,0.015,-1.04075,0.6025,0.13675,-0.79375
0.09450001,0.01675,-1.041,0.582,0.18225,-0.80225
0.09575,0.01875,-1.04025,0.582,0.18225,-0.80225
0.09625001,0.0205,-1.04125,0.58375,0.208,-0.7665001
0.093,0.018,-1.041,0.631,0.17925,-0.774
0.09475,0.017,-1.04025,0.6235,0.147,-0.7952501
0.09325001,0.01975,-1.0395,0.60575,0.07250001,-0.79725
0.09275001,0.01875,-1.0415,0.6192501,0.0435,-0.802
0.09425,0.01625,-1.042,0.6192501,0.0435,-0.802
0.09625001,0.019,-1.03975,0.62775,-0.00225,-0.784
0.09675001,0.02225,-1.043,0.62775,-0.00225,-0.784
0.09375001,0.0195,-1.0405,0.633,0.04375,-0.78075
0.09550001,0.0165,-1.04125,0.6357501,0.1075,-0.7775
0.09500001,0.019,-1.041,0.6357501,0.1075,-0.7775
0.09550001,0.021,-1.0425,0.6325001,0.1205,-0.78425
0.0925,0.0195,-1.04,0.61775,0.131,-0.78675
0.09475,0.01675,-1.0405,0.60575,0.13975,-0.7877501
0.09375001,0.018,-1.0395,0.5965,0.1415,-0.7902501
0.093,0.02025,-1.041,0.604,0.141,-0.8017501
0.09375001,0.01725,-1.041,0.6035,0.12575,-0.8025
0.09550001,0.01725,-1.04075,0.60225,0.11475,-0.7965
0.09500001,0.019,-1.04,0.60075,0.11,-0.799
0.0925,0.0185,-1.03925,0.6015,0.1155,-0.8015
0.09075,0.018,-1.039,0.60075,0.1255,-0.8005
0.09525,0.01875,-1.04,0.60175,0.15025,-0.78325
0.09375001,0.02,-1.0405,0.6,0.1375,-0.791
0.09175,0.01975,-1.04,0.604,0.1285,-0.7970001
0.09425,0.01575,-1.04125,0.6055,0.12375,-0.79725
0.09425,0.01825,-1.03975,0.603,0.122,-0.79875
0.09550001,0.0205,-1.0415,0.5985,0.11975,-0.79875
0.09175,0.02,-1.04,0.6070001,0.1215,-0.8005
0.09550001,0.01675,-1.0405,0.603,0.1305,-0.802
0.098,0.02,-1.04075,0.603,0.1305,-0.802
0.09725001,0.0205,-1.0415,0.601,0.12675,-0.7927501
0.09150001,0.01775,-1.03975,0.60075,0.1315,-0.79425
0.093,0.01675,-1.0395,0.6012501,0.133,-0.7975
0.093,0.01875,-1.04025,0.6025,0.1365,-0.79225
0.09125,0.01825,-1.03975,0.604,0.137,-0.78525
0.09375001,0.0155,-1.04175,0.604,0.137,-0.78525
0.096,0.01975,-1.04125,0.604,0.132,-0.788
0.0935,0.021,-1.04125,0.604,0.132,-0.788
0.09275001,0.019,-1.04075,0.61425,0.13475,-0.79425
0.0935,0.0165,-1.04025,0.6020001,0.119,-0.8
0.096,0.01975,-1.0405,0.5975,0.12325,-0.80325
0.09500001,0.0195,-1.04,0.5975,0.12325,-0.80325
0.0935,0.01625,-1.041,0.6012501,0.127,-0.7995
0.09475,0.01675,-1.039,0.6012501,0.127,-0.7995
0.09575,0.01925,-1.04025,0.60175,0.1325,-0.7975
0.093,0.02,-1.0405,0.604,0.12975,-0.78825
0.094,0.017,-1.04025,0.6055,0.13,-0.78675
0.09375001,0.01675,-1.04025,0.6055,0.13,-0.78675
0.09375001,0.019,-1.04,0.60425,0.1315,-0.78825
0.09150001,0.019,-1.03975,0.60425,0.1315,-0.78825
0.094,0.0165,-1.0405,0.60475,0.1275,-0.8025
0.09675001,0.0195,-1.0405,0.60275,0.12525,-0.8050001
0.09275001,0.02,-1.04025,0.5985,0.12475,-0.803
0.09225,0.01825,-1.0405,0.5995,0.12925,-0.7975
0.09175,0.01775,-1.0395,0.60225,0.13025,-0.7992501
0.09525,0.01875,-1.03925,0.608,0.1305,-0.789
0.09325001,0.01875,-1.0395,0.605,0.1355,-0.7927501
0.09175,0.01925,-1.04025,0.60525,0.1365,-0.788
0.09575,0.01875,-1.04025,0.60425,0.1285,-0.7920001
0.09450001,0.019,-1.04,0.6065,0.12675,-0.8010001
0.09225,0.0185,-1.04,0.60075,0.1315,-0.802
0.09425,0.016,-1.0415,0.60175,0.13275,-0.80125
0.0975,0.01925,-1.0415,0.60175,0.13275,-0.80125
0.0925,0.019,-1.04075,0.61225,0.136,-0.7865
0.09150001,0.0195,-1.03925,0.5995,0.14125,-0.7887501
0.09375001,0.017,-1.03975,0.61225,0.14025,-0.78325
0.09550001,0.01875,-1.04075,0.60325,0.1375,-0.784
0.09325001,0.01975,-1.041,0.60325,0.1325,-0.7945001
0.09200001,0.019,-1.04075,0.60225,0.12825,-0.8055
0.09425,0.016,-1.04075,0.6045001,0.12275,-0.80975
0.094,0.02025,-1.0395,0.6,0.1405,-0.78575
0.09225,0.01925,-1.04025,0.60225,0.1395,-0.7875
0.094,0.01725,-1.04025,0.62025,0.1205,-0.79375
0.096,0.0175,-1.04025,0.61175,0.12525,-0.794
0.09475,0.01975,-1.0405,0.61175,0.12525,-0.794
0.09100001,0.01825,-1.03925,0.6127501,0.12025,-0.78075
0.09325001,0.01775,-1.03975,0.61375,0.13175,-0.78275
0.096,0.02,-1.0405,0.61375,0.13175,-0.78275
0.09200001,0.01875,-1.03925,0.6105,0.13875,-0.78925
0.09175,0.01875,-1.03975,0.60825,0.14325,-0.79675
0.09475,0.01725,-1.04025,0.6070001,0.141,-0.802
0.09475,0.01975,-1.04175,0.6035,0.12775,-0.803
0.0925,0.019,-1.04125,0.59925,0.1125,-0.804
0.0925,0.018,-1.04025,0.59375,0.1,-0.809
0.09625001,0.019,-1.04,0.592,0.09175,-0.8060001
0.09525,0.02,-1.04225,0.604,0.108,-0.7970001
0.09225,0.01825,-1.03975,0.6075,0.118,-0.793
0.09225,0.01675,-1.03975,0.6070001,0.1275,-0.7895001
0.09575,0.019,-1.0405,0.6055,0.13125,-0.7877501
0.093,0.0195,-1.03975,0.6025,0.12,-0.79675
0.09475,0.01725,-1.0415,0.60425,0.10525,-0.80375
0.09475,0.0175,-1.04,0.60425,0.10525,-0.80375
0.09525,0.019,-1.04,0.60425,0.10525,-0.80375
0.09175,0.019,-1.0395,0.60325,0.10275,-0.80225
0.09275001,0.01675,-1.03975,0.6,0.10425,-0.8025
0.09575,0.018,-1.04,0.59775,0.1045,-0.80325
0.0935,0.02,-1.0415,0.60325,0.10825,-0.802
0.09125,0.01875,-1.039,0.6045001,0.116,-0.79725
0.09375001,0.016,-1.041,0.60525,0.1195,-0.79175
0.094,0.01775,-1.039,0.61075,0.1175,-0.7885
0.10025,0.0625,-1.0755,0.601,0.11575,-0.7977501
0.0895,0.00625,-1.03125,0.5975,0.1025,-0.80725
0.0895,0.00625,-1.03125,0.60025,0.10225,-0.8017501
0.08925001,0.25075,-1.1135,0.60325,0.10525,-0.80225
0.25875,0.18575,-1.07775,0.6135001,0.107,-0.802
0.1385,-0.00025,-1.038,0.6115,0.111,-0.7915
0.15225,-0.0505,-1.032,0.62025,0.1135,-0.7905
0.02725,-0.13825,-0.9785001,0.62225,0.11975,-0.7815
-0.04625,-0.123,-1.0035,0.6205,0.12575,-0.7775
0.0755,-0.0445,-0.9955,0.617,0.12175,-0.78
0.103,0.06425,-1.0705,0.61325,0.118,-0.78225
0.09725001,0.10725,-1.091,0.6155,0.114,-0.79075
0.097,0.037,-1.056,0.61475,0.11025,-0.794
0.08875,-0.06950001,-0.9765,0.6152501,0.10675,-0.79175
0.08825,-0.06950001,-0.97225,0.6155,0.1115,-0.789
0.09925,0.10675,-1.098,0.6125,0.12275,-0.7855
0.09775001,0.10225,-1.09825,0.60925,0.12225,-0.7895001
0.0975,0.024,-1.0465,0.60925,0.12225,-0.7895001
0.0905,-0.04525,-0.9932501,0.60425,0.10675,-0.8045
0.09475,0.03225,-1.05125,0.60425,0.10675,-0.8045
0.10275,0.08775,-1.08825,0.6077501,0.11475,-0.81125
0.09850001,0.01675,-1.03975,0.6,0.12275,-0.7865
0.08750001,-0.04825,-0.98625,0.61125,0.119,-0.7697501
0.08775,-0.04525,-0.98975,0.61475,0.113,-0.77275
0.101,0.075,-1.0815,0.629,0.1095,-0.7820001
0.10375,0.08675,-1.08675,0.6242501,0.10725,-0.77925
0.09725001,0.0305,-1.04875,0.6210001,0.11325,-0.7912501
0.08625001,-0.046,-0.98975,0.6210001,0.11325,-0.7912501
0.09475,0.0015,-1.029,0.6210001,0.11325,-0.7912501
0.09900001,0.04625,-1.05925,0.6175,0.1175,-0.7845001
0.0975,0.04575,-1.06,0.6165,0.1175,-0.78225
0.093,0.0065,-1.0315,0.61575,0.11725,-0.7830001
0.114,0.042,-1.004,0.6165,0.11525,-0.794
0.09200001,-0.03175,-1.01,0.61475,0.1165,-0.794
0.11275,0.11025,-1.08675,0.6165,0.11725,-0.7905
0.0575,-0.144,-1.08075,0.6175,0.1155,-0.7952501
0.312,-0.09500001,-1.0685,0.626,0.11275,-0.7845001
0.59775,0.149,-0.98075,0.62825,0.1145,-0.7960001
-0.90075,-0.4195,-1.3365,0.64225,0.09500001,-0.81725
0.05275,0.15075,-1.09425,0.6662501,0.09275001,-0.7912501
0.132,0.0155,-0.952,0.67225,0.10275,-0.7515
0.096,0.09925,-1.05575,0.6637501,0.11675,-0.7075
0.1625,0.083,-1.03475,0.669,0.12225,-0.7315
0.256,-0.03175,-1.00325,0.66575,0.14125,-0.74875
0.26475,-0.013,-0.9820001,0.66025,0.1515,-0.77075
0.20525,0.19975,-1.01775,0.66275,0.15175,-0.9135001
0.07875001,0.29225,-1.01475,0.7145,0.17175,-0.8832501
0.06375001,0.44425,-0.9735001,0.6390001,0.1775,-0.9332501
0.11525,0.5455,-0.92725,0.72075,0.1795,-0.994
0.216,0.4465,-0.93125,0.786,0.3585,-0.9025
0.2275,0.43075,-0.9572501,0.35225,0.6565,-0.9770001
0.23675,0.453,-0.9802501,0.47775,0.7785,-1.068
0.229,0.40425,-1.02725,0.4255,0.90425,-1.1315
0.404,0.2565,-0.951,0.40275,1.1595,-1.052
0.33325,0.21775,-0.9547501,0.22575,1.1355,-1.0025
0.286,0.3345,-1.015,0.05075,1.157,-1.004
0.233,0.5355,-0.94275,-0.115,1.35,-0.9355
0.28875,0.58325,-0.9152501,-0.1555,1.462,-0.8222501
0.3705,0.54475,-0.9335001,-0.331,1.51975,-0.7647501
0.4685,0.34775,-0.816,-0.95275,1.604,-0.638
0.57225,0.468,-0.714,-1.38225,1.856,-0.491
0.36375,0.56825,-0.8980001,-1.47475,1.9255,-0.68325
0.356,0.63975,-0.78675,-1.55775,1.529,-2.04725
0.34675,0.72025,-0.57725,-1.55775,1.529,-2.04725
0.322,0.57475,-0.78225,-1.55775,1.529,-2.04725
0.5765,0.6350001,-0.6095001,-1.62425,1.1615,-2.8575
0.459,0.79825,-0.6267501,-1.95275,0.76875,-3.448
0.517,0.7460001,-0.6215,-2.48125,0.40125,-4.231
0.555,0.6345,-0.44125,-1.62925,-1.207,-5.2105
0.6850001,0.64275,-0.40575,-1.152,-1.88625,-4.6145
0.77075,0.64025,-0.4135,-0.78075,-2.48025,-3.49025
0.7820001,0.71325,-0.53125,0.1225,-1.90575,-0.7485
0.66475,0.64325,-0.57025,0.38975,-1.02875,-0.4665
0.571,0.6152501,-0.59175,0.471,-0.844,-0.4885
0.60525,0.72475,-0.70225,0.618,-0.8200001,-0.67075
