2,vdi30,15_47_12_2021_02_19,50,300,1
1.01275,-0.26225,-0.10075,1.0125,0.16325,-0.017
1.012,-0.262,-0.10125,1.0125,0.16325,-0.017
1.01325,-0.26525,-0.09625001,1.01325,0.15725,-0.016
1.018,-0.26,-0.09225,1.0115,0.1515,-0.023
1.01425,-0.25475,-0.09575,1.013,0.15925,-0.01925
1.009,-0.2595,-0.09725001,1.01525,0.166,-0.02
1.01075,-0.2605,-0.09225,1.01525,0.166,-0.02
1.0135,-0.25675,-0.09275001,1.01425,0.165,-0.02475
1.01475,-0.25525,-0.09425,1.01425,0.165,-0.02475
1.01525,-0.2585,-0.09075,1.01175,0.15675,-0.02775
1.01725,-0.2625,-0.08575001,1.00925,0.154,-0.02125
1.018,-0.2655,-0.08875,1.0155,0.162,-0.02
1.01775,-0.26525,-0.09150001,1.01775,0.1595,-0.0225
1.014,-0.2645,-0.09125,1.0225,0.16175,-0.02275
1.01475,-0.26175,-0.09500001,1.0155,0.16475,-0.02825
1.0145,-0.26025,-0.0935,1.014,0.1625,-0.02475
1.016,-0.2635,-0.09175,1.014,0.17075,-0.01825
1.017,-0.266,-0.08725,1.01625,0.16375,-0.01675
1.0195,-0.266,-0.0855,1.01625,0.16375,-0.01675
1.019,-0.26,-0.09125,1.01625,0.16375,-0.01675
1.01875,-0.25775,-0.08975001,1.01625,0.16375,-0.01675
1.018,-0.2645,-0.09100001,1.0145,0.16225,-0.01825
1.016,-0.26575,-0.0965,1.0145,0.16225,-0.01825
1.019,-0.2705,-0.09200001,1.01175,0.16125,-0.01875
1.01725,-0.26325,-0.1,1.01175,0.16125,-0.01875
1.014,-0.259,-0.09900001,1.00925,0.1575,-0.0225
1.01225,-0.25925,-0.09625001,1.00925,0.1575,-0.0225
1.0115,-0.25775,-0.08725,1.0125,0.1665,-0.01475
1.0145,-0.26075,-0.08750001,1.01475,0.17075,-0.01825
1.01825,-0.26325,-0.09125,1.02075,0.16575,-0.0225
1.018,-0.2605,-0.09150001,1.02175,0.1675,-0.023
1.015,-0.257,-0.09325001,1.018,0.17075,-0.02075
1.0135,-0.26525,-0.09775001,1.01575,0.16675,-0.029
1.01875,-0.27125,-0.09625001,1.01575,0.16675,-0.029
1.0245,-0.27175,-0.09425,1.01125,0.1675,-0.02625
1.0205,-0.2655,-0.09550001,1.01125,0.1675,-0.02625
1.01225,-0.26275,-0.0885,1.01125,0.1675,-0.02625
1.0165,-0.26225,-0.086,1.014,0.16625,-0.02625
1.01925,-0.2645,-0.08775,1.014,0.16625,-0.02625
1.01775,-0.26425,-0.0925,1.014,0.16625,-0.02625
1.0165,-0.263,-0.09325001,1.014,0.16625,-0.02625
1.01575,-0.265,-0.093,1.014,0.16625,-0.02625
1.01775,-0.26775,-0.087,1.01575,0.16575,-0.02175
1.01675,-0.2615,-0.08775,1.01575,0.16575,-0.02175
1.0125,-0.25725,-0.08800001,1.016,0.1655,-0.02175
1.00975,-0.2595,-0.08925001,1.016,0.1655,-0.02175
1.01575,-0.261,-0.0865,1.016,0.1655,-0.02175
1.0195,-0.26325,-0.079,1.016,0.1655,-0.02175
1.0195,-0.2555,-0.087,1.016,0.1655,-0.02175
1.01675,-0.25275,-0.09225,1.01225,0.166,-0.019
1.01275,-0.259,-0.09,1.01225,0.166,-0.019
1.01525,-0.263,-0.0905,1.01225,0.166,-0.019
1.0195,-0.264,-0.089,1.01225,0.166,-0.019
1.019,-0.2675,-0.0925,1.0105,0.1615,-0.02725
1.0135,-0.261,-0.09025001,1.0095,0.16075,-0.027
1.0135,-0.261,-0.09025001,1.013,0.16625,-0.02325
1.01425,-0.2485,-0.07700001,1.013,0.16625,-0.02325
1.01875,-0.24825,-0.07275,1.013,0.16625,-0.02325
1.0195,-0.2435,-0.07575,1.013,0.16625,-0.02325
1.02175,-0.24825,-0.07775,1.013,0.16625,-0.02325
1.02175,-0.257,-0.08475,1.01225,0.1635,-0.02325
1.0205,-0.2545,-0.094,1.01225,0.1635,-0.02325
1.01625,-0.259,-0.0975,1.01225,0.1635,-0.02325
1.0135,-0.25475,-0.0975,1.01225,0.1635,-0.02325
1.0145,-0.25325,-0.09500001,1.01225,0.1635,-0.02325
1.01225,-0.2505,-0.08825,1.01225,0.1635,-0.02325
1.0185,-0.24525,-0.085,1.01225,0.1635,-0.02325
1.0225,-0.24875,-0.0855,1.01225,0.1635,-0.02325
1.02125,-0.258,-0.09100001,1.01225,0.1635,-0.02325
1.02375,-0.2565,-0.085,1.01225,0.1635,-0.02325
1.02475,-0.25175,-0.08125,1.01225,0.1635,-0.02325
1.02775,-0.25275,-0.078,1.01225,0.1635,-0.02325
1.022,-0.25425,-0.08325,1.01225,0.1635,-0.02325
1.01625,-0.255,-0.08275001,1.01225,0.1635,-0.02325
1.01625,-0.25625,-0.08050001,1.01225,0.1635,-0.02325
1.016,-0.25,-0.079,1.0155,0.175,-0.02425
1.0165,-0.25125,-0.08050001,1.0155,0.175,-0.02425
1.0135,-0.25275,-0.08425,1.0155,0.175,-0.02425
1.01025,-0.25375,-0.08525001,1.01475,0.1665,-0.02375
1.013,-0.236,-0.0815,1.01475,0.1665,-0.02375
1.01825,-0.238,-0.078,1.01475,0.1665,-0.02375
1.01825,-0.238,-0.078,1.01475,0.1665,-0.02375
1.021,-0.2415,-0.06025,1.01,0.163,-0.02325
1.022,-0.2415,-0.05225,1.01,0.163,-0.02325
1.021,-0.26275,-0.011,1.01,0.163,-0.02325
1.0415,-0.278,0.0925,1.01,0.163,-0.02325
1.22525,-0.3725,0.767,1.01,0.163,-0.02325
1.2215,-0.1535,1.1975,1.0115,0.166,-0.023
1.2255,0.2635,1.5185,1.0135,0.164,-0.026
1.3505,0.26125,1.8995,1.01075,0.16525,-0.0255
1.4545,-0.51025,2.16225,1.014,0.16475,-0.022
1.45825,-0.9545,1.914,1.01625,0.18,-0.0295
0.9497501,-1.602,0.8282501,1.021,0.201,0.06375001
0.8240001,-1.6225,0.1795,0.952,0.15,-0.03
0.9310001,-1.53775,-0.08925001,0.928,0.11425,-0.07325
1.12725,-1.568,-0.163,0.9192501,0.08775,-0.136
1.12725,-1.568,-0.163,0.9192501,0.08775,-0.136
0.8380001,-1.3035,-0.84575,0.9850001,0.102,-0.2155
0.772,-0.95125,-1.0725,1.014,0.11475,-0.216
0.811,-0.823,-1.16475,1.06675,0.138,-0.19075
0.9087501,-0.62875,-1.29025,1.06675,0.138,-0.19075
0.9087501,-0.62875,-1.29025,1.13175,0.194,-0.10575
0.558,-0.55525,-1.24625,1.128,0.2285,-0.01975
0.49375,-0.31225,-1.40425,1.128,0.2285,-0.01975
0.19075,-0.11675,-1.57375,1.098,0.2415,0.02225
0.205,-0.09525,-1.42975,1.029,0.23225,0.06550001
0.205,-0.09525,-1.42975,0.97425,0.234,0.0965
0.2975,-0.043,-1.2805,0.95575,0.21325,0.10675
0.38125,-0.02725,-1.1765,0.9332501,0.164,0.06025
0.4545,-0.7775,-1.6945,0.93875,0.1395,0.0045
0.485,-1.07975,-1.815,0.9572501,0.132,-0.0415
0.63375,-1.39525,-1.194,0.9825001,0.153,-0.07075001
0.7325,-1.43925,-0.78,1.03,0.18775,-0.07375
0.8005,-1.514,-0.43925,1.03,0.18775,-0.07375
0.72525,-1.563,-0.18375,1.04825,0.24025,-0.023
0.691,-1.55825,-0.01575,1.04475,0.25725,0.00025
0.7517501,-1.50675,0.31225,1.02725,0.2265,0.052
1.01675,-1.2215,1.834,1.03125,0.212,0.075
1.3205,-0.6332501,2.3175,0.9942501,0.1775,0.094
1.2105,-0.217,1.614,0.9635,0.14375,0.02925
1.11325,-0.27975,1.38425,0.9635,0.14375,0.02925
1.142,-0.218,1.342,0.957,0.15875,-0.00725
1.19375,-0.275,1.37825,0.97825,0.171,-0.04375
1.15425,-0.3235,1.25425,1.0095,0.1535,-0.04225
0.7837501,-0.337,0.752,1.02275,0.15175,-0.048
0.6702501,-0.14775,0.66875,1.05575,0.18325,-0.07825001
0.7175,-0.01525,0.7415,1.05,0.2065,-0.07525001
0.749,0.1085,0.7345001,1.05,0.2065,-0.07525001
0.7895001,0.1495,0.642,1.01675,0.193,-0.068
0.93125,0.08725,0.43825,0.98975,0.164,-0.0745
0.913,0.0145,0.32225,0.9860001,0.1485,-0.08025
0.8560001,-0.06375001,0.22275,0.998,0.15075,-0.08750001
0.8042501,-0.12475,0.12025,1.0145,0.16475,-0.09475
0.766,-0.226,0.0125,1.0525,0.20475,-0.09475
0.79625,-0.26525,-0.01475,1.0675,0.229,-0.085
0.9605001,-0.24525,0,1.03725,0.21975,-0.03825
1.056,-0.21175,0.0355,1.008,0.17275,-0.02575
1.155,-0.2665,0.083,0.97725,0.15025,0.009000001
1.185,-0.30375,0.07275,0.9925001,0.151,-0.00425
1.181,-0.3455,0.014,0.99625,0.13675,0.00175
1.181,-0.3455,0.014,1.00375,0.12625,0.0025
1.1355,-0.315,-0.18925,0.9967501,0.14475,-0.0385
1.149,-0.31,-0.1915,1.0015,0.1585,-0.06375001
1.1435,-0.3315,-0.2375,1.02475,0.188,-0.0515
1.15425,-0.34775,-0.258,1.02125,0.18,-0.04625
1.1605,-0.34025,-0.28675,1.01975,0.1885,-0.0235
1.1695,-0.3375,-0.23775,1.01225,0.1815,-0.00525
1.12075,-0.22825,-0.21625,1.0205,0.15275,0.009500001
1.094,-0.2145,-0.19525,1.02275,0.16275,0.0435
1.11025,-0.233,-0.15575,1.03625,0.13925,0.0215
1.113,-0.25025,-0.14925,1.02975,0.15825,0.0295
1.10225,-0.251,-0.14575,1.02025,0.17925,0.0235
1.06925,-0.2415,-0.16675,1.01025,0.17275,0.00325
0.99275,-0.24,-0.1725,1.007,0.14225,-0.01325
0.97425,-0.248,-0.16525,1.007,0.14225,-0.01325
0.9665,-0.25625,-0.14475,1.02625,0.1625,0.00725
0.97475,-0.256,-0.107,1.01225,0.174,0.0035
0.9842501,-0.256,-0.08475,0.9925001,0.1665,-0.01275
1.007,-0.25125,-0.041,1.00175,0.1665,-0.01175
1.019,-0.24775,-0.02875,1.01725,0.218,0.019
1.02225,-0.23575,-0.02675,1.03375,0.2515,0.041
1.0415,-0.22225,-0.036,1.043,0.272,0.0575
1.05525,-0.225,-0.03975,1.0285,0.262,0.03625
1.05075,-0.23025,-0.0525,1.02175,0.24275,0.0115
1.04325,-0.23275,-0.07300001,1.023,0.24925,0.009500001
1.0225,-0.2385,-0.10425,1.01725,0.2525,0.03
1.02125,-0.2455,-0.1085,1.00675,0.2375,0.0295
1.0185,-0.25325,-0.113,0.97825,0.21625,0.00925
1.02175,-0.25275,-0.10975,0.9735001,0.216,0.00525
1.02,-0.252,-0.11225,0.9720001,0.221,0.0115
1.02,-0.24675,-0.109,0.9860001,0.2295,0.03225
1.01675,-0.24125,-0.10175,0.9867501,0.23225,0.03775
1.019,-0.23875,-0.0885,0.9595001,0.21,0.005
1.02,-0.2375,-0.082,0.952,0.20475,-0.0025
1.021,-0.23225,-0.078,0.9685,0.21325,0.00925
1.02075,-0.2335,-0.07425001,0.9810001,0.213,0.021
1.025,-0.23325,-0.06525,1.0045,0.23,0.033
1.0205,-0.22375,-0.08025,1.012,0.254,0.04375
1.01875,-0.2295,-0.0855,1.012,0.254,0.04375
1.01725,-0.233,-0.08725,1.02275,0.2635,0.01175
1.02,-0.24125,-0.07875001,1.02275,0.2635,0.01175
1.0215,-0.23975,-0.074,1.018,0.26575,-0.00525
1.018,-0.2275,-0.0885,0.9565001,0.30425,-0.03175
1.01,-0.21975,-0.10575,0.9865,0.267,-0.12925
1,-0.20325,-0.132,0.997,0.2075,-0.2855
0.9932501,-0.19375,-0.153,0.997,0.2075,-0.2855
1.0045,-0.19875,-0.15725,1.8195,0.0455,-0.082
1.039,-0.252,-0.09975,2.48875,0.10425,0.3055
1.03375,-0.25425,-0.08175001,2.90575,0.27425,0.426
1.03925,-0.218,-0.08875,3.37575,1.55875,0.35375
1.05525,-0.22075,-0.10375,3.61925,2.3165,0.37675
1.07475,-0.25425,-0.1045,2.094,3.152,-1.01275
1.072,-0.2915,-0.1205,1.0165,3.44125,-1.75025
1.06475,-0.32625,-0.12175,0.3045,3.715,-1.9065
1.04725,-0.3335,-0.12125,-0.26475,3.8355,-1.52075
0.9950001,-0.2495,-0.0745,-0.26475,3.8355,-1.52075
0.9615,-0.15825,-0.05975,-0.26475,3.8355,-1.52075
0.9425001,-0.08375,-0.0485,-1.17925,3.37125,-0.61425
0.96425,-0.0365,-0.064,-1.417,2.751,0.093
0.9787501,-0.08025,-0.09325001,-1.26,1.9745,0.308
0.97175,-0.124,-0.1295,-1.2355,1.298,0.5395
0.95925,-0.15475,-0.1555,-1.589,0.7837501,0.52825
1.0245,-0.21525,-0.11825,-1.8675,0.5425,0.372
1.11175,-0.25475,-0.07675,-2.28375,-0.0965,0.1555
1.12425,-0.26025,-0.07,-2.3915,-0.36,0.16675
1.14075,-0.2665,-0.06125,-2.3915,-0.36,0.16675
1.14975,-0.29775,-0.038,-2.40725,-0.7040001,0.3105
1.1185,-0.34075,-0.026,-2.148,-0.9335001,0.381
1.062,-0.3245,-0.043,-1.9805,-0.9945,0.4125
0.9425001,-0.2315,-0.07650001,-1.62625,-0.9185001,0.44275
0.91075,-0.1895,-0.08125,-1.4685,-0.8060001,0.435
0.9087501,-0.139,-0.08975001,-1.3495,-0.67225,0.38
0.9265,-0.098,-0.09775001,-1.2905,-0.53525,0.30225
0.961,-0.07650001,-0.11325,-1.18825,-0.17175,0.104
1.05775,-0.1225,-0.14075,-1.02975,0.06825,-0.0475
1.09825,-0.1695,-0.1455,-0.76675,0.264,-0.2765
1.0905,-0.22575,-0.20975,-0.31525,1.37825,-0.7672501
1.103,-0.26475,-0.20675,0.4565,2.26575,-1
1.1415,-0.35075,-0.1195,2.14775,2.74875,-0.79175
1.1005,-0.335,-0.0795,2.72125,2.49325,-0.2725
1.02075,-0.27625,-0.10075,2.93125,1.4055,-0.028
0.9245,-0.172,-0.1045,2.94875,0.9892501,0.1525
0.9315,-0.1505,-0.071,2.80275,0.75475,0.33375
0.9515001,-0.13775,-0.043,2.547,0.52975,0.441
0.9645001,-0.13175,-0.0255,2.278,0.32375,0.463
0.9835001,-0.12175,-0.00425,1.74175,0.052,0.2655
1.0165,-0.11875,0.00425,1.56025,-0.04925,0.139
1.0535,-0.152,0.0465,1.16525,-0.19,0.104
1.062,-0.17075,0.06725001,1.06225,-0.24,0.11825
1.07225,-0.18525,0.08425,0.9895,-0.26925,0.11325
1.07475,-0.192,0.09775001,0.91175,-0.25825,0.07225
1.04475,-0.19075,0.07525001,0.83325,-0.1805,-0.0295
1.02675,-0.1885,0.054,0.855,-0.0625,-0.02425
1.00125,-0.1785,-0.0025,0.9137501,0.05525,-0.0155
1.00625,-0.17275,-0.02125,0.9842501,0.20825,-0.032
1.0095,-0.1755,-0.0205,0.978,0.2055,-0.06175
1.01575,-0.176,-0.0165,0.9845001,0.1975,-0.046
1.02725,-0.1785,-0.01175,1.0665,0.20325,0.09325001
1.035,-0.1845,-0.00275,1.082,0.1765,0.16
1.042,-0.176,-0.00825,1.09025,0.07525001,0.25125
1.03575,-0.16775,-0.02275,1.102,0.04375,0.2715
1.03,-0.163,-0.03125,1.1235,0.0385,0.29175
1.023,-0.1665,-0.041,1.132,0.037,0.30525
1.0235,-0.18875,-0.05125,1.13125,0.04275,0.28275
1.02825,-0.19775,-0.0575,1.115,0.0555,0.19275
1.0335,-0.20625,-0.06900001,1.0665,0.067,0.06375001
1.02475,-0.207,-0.07525001,1.0665,0.067,0.06375001
1.0215,-0.2045,-0.07650001,1.02825,0.11425,-0.02775
1.02075,-0.2085,-0.07250001,1.0175,0.13575,-0.059
1.04225,-0.20575,-0.04925,1.00725,0.15175,-0.07175
1.05075,-0.20075,-0.03575,0.9975001,0.169,-0.04125
1.04675,-0.19325,-0.01425,1.0165,0.174,0.035
1.04675,-0.19325,-0.01425,1.0205,0.15625,0.06825
1.03675,-0.2,-0.0155,1.02,0.13475,0.09850001
1.03525,-0.2115,-0.02125,1.015,0.1135,0.1225
1.0175,-0.21175,-0.0375,1.0255,0.094,0.14075
1.02875,-0.21125,-0.06275,1.02925,0.09775001,0.1325
1.02125,-0.2215,-0.068,1.02425,0.10275,0.1065
1.01925,-0.218,-0.0705,1.00975,0.11875,0.0555
1.01875,-0.21925,-0.0575,1.00525,0.1275,0.0335
1.02775,-0.2125,-0.057,1.007,0.13525,0.02175
1.0415,-0.21025,-0.0395,1.023,0.1505,0.00825
1.0365,-0.20425,-0.03975,1.0325,0.15575,0.00875
1.02575,-0.199,-0.048,1.03625,0.1695,0.0405
1.0285,-0.19925,-0.046,1.02825,0.162,0.04775
1.0285,-0.206,-0.05075,1.019,0.15,0.0525
1.02875,-0.20875,-0.058,1.01625,0.141,0.055
1.02375,-0.21575,-0.06675,1.01925,0.15275,0.06175
1.0175,-0.2075,-0.07300001,1.02075,0.16025,0.059
1.02025,-0.201,-0.0615,1.0155,0.1615,0.0545
1.02725,-0.2095,-0.0575,1.00725,0.156,0.04575
1.033,-0.2135,-0.0605,1.00725,0.156,0.04575
1.03125,-0.205,-0.05525,1.0065,0.147,0.0435
1.017,-0.201,-0.04775,1.01575,0.1615,0.0445
1.0235,-0.19275,-0.06575,1.01825,0.16175,0.04425
1.01525,-0.20175,-0.05025,1.01875,0.15675,0.0425
1.025,-0.2205,-0.0565,1.022,0.14875,0.0425
1.03575,-0.22825,-0.061,1.02775,0.159,0.04125
1.02925,-0.2265,-0.06550001,1.018,0.1675,0.03175
1.02525,-0.21775,-0.068,1.013,0.16425,0.0335
1.02,-0.212,-0.064,1.01025,0.155,0.04175
1.01875,-0.20675,-0.06375001,1.007,0.15025,0.04375
1.02575,-0.207,-0.0535,1.009,0.149,0.044
1.0305,-0.208,-0.053,1.009,0.149,0.044
1.04075,-0.22425,-0.05375,1.02125,0.16875,0.04325
1.036,-0.226,-0.05525,1.024,0.16625,0.0415
1.036,-0.226,-0.05525,1.023,0.16425,0.04325
1.0255,-0.22,-0.06275,1.01825,0.1615,0.04475
1.016,-0.224,-0.0675,1.0135,0.1625,0.04025
1.03375,-0.22075,-0.06325001,1.01025,0.1575,0.03575
1.03175,-0.21825,-0.054,1.014,0.166,0.03275
1.022,-0.2145,-0.05675,1.0145,0.16275,0.0295
1.0235,-0.214,-0.0515,1.014,0.16325,0.03
1.02225,-0.21275,-0.0455,1.01525,0.16275,0.0285
1.02575,-0.212,-0.0465,1.01175,0.15825,0.02625
1.02675,-0.21525,-0.04775,1.01125,0.1605,0.0275
1.03025,-0.2155,-0.05425,1.01475,0.16475,0.0305
1.02575,-0.21975,-0.051,1.01725,0.15925,0.028
1.022,-0.2185,-0.0575,1.01925,0.1655,0.03025
1.02175,-0.2135,-0.06075,1.01925,0.1655,0.03025
1.02675,-0.2085,-0.054,1.02225,0.172,0.02725
1.02725,-0.208,-0.05375,1.0145,0.16275,0.02575
1.0245,-0.2125,-0.05475,1.01325,0.16325,0.029
1.0235,-0.2105,-0.0565,1.0155,0.164,0.02775
1.02225,-0.209,-0.05925,1.01475,0.165,0.025
1.02375,-0.20875,-0.059,1.014,0.17025,0.0265
1.02425,-0.21225,-0.05825,1.0125,0.16725,0.023
1.0275,-0.2125,-0.05825,1.0145,0.16825,0.026
1.02775,-0.21375,-0.05575,1.016,0.17075,0.0275
1.0305,-0.215,-0.049,1.01775,0.16575,0.03025
1.02675,-0.21125,-0.05875,1.017,0.1625,0.03075
1.0265,-0.21,-0.063,1.018,0.16325,0.03175
1.0225,-0.208,-0.06675,1.0165,0.1705,0.02675
1.0235,-0.209,-0.06075,1.013,0.16825,0.0245
1.02625,-0.21175,-0.06225,1.00875,0.1595,0.029
1.02975,-0.212,-0.05675,1.011,0.161,0.028
1.02975,-0.212,-0.05675,1.0135,0.16925,0.02825
1.02975,-0.212,-0.05675,1.015,0.16975,0.024
1.031,-0.2045,-0.0635,1.01625,0.16525,0.02475
1.0275,-0.21075,-0.06325001,1.01725,0.16,0.019
1.02575,-0.21425,-0.0645,1.016,0.16575,0.02125
1.0275,-0.21525,-0.06225,1.016,0.16975,0.025
1.02425,-0.21025,-0.06525,1.01575,0.16875,0.0265
1.02575,-0.21075,-0.06775001,1.01025,0.164,0.0305
1.02975,-0.2125,-0.064,1.01075,0.16425,0.03025
1.027,-0.20875,-0.06500001,1.013,0.16775,0.027
1.0285,-0.213,-0.066,1.014,0.16825,0.0255
1.0305,-0.213,-0.06325001,1.015,0.16575,0.019
1.0305,-0.21075,-0.0635,1.0165,0.169,0.0225
1.032,-0.21275,-0.062,1.021,0.173,0.021
1.02875,-0.21225,-0.06550001,1.01875,0.1735,0.01675
1.03175,-0.21175,-0.06275,1.01625,0.16475,0.01175
1.0275,-0.20725,-0.0615,1.015,0.16625,0.011
1.03225,-0.20775,-0.06075,1.02325,0.1725,0.017
1.036,-0.21025,-0.05325,1.022,0.1725,0.0285
1.02825,-0.206,-0.064,1.019,0.1665,0.02975
1.02125,-0.199,-0.0675,1.0135,0.1635,0.02575
1.01475,-0.18975,-0.07325,1.007,0.16075,0.02525
1.01875,-0.19725,-0.07025,1.00175,0.159,0.02575
1.0255,-0.21075,-0.067,1.00825,0.16475,0.032
1.02675,-0.2075,-0.06925,1.01175,0.1675,0.03775
1.0325,-0.20725,-0.05475,1.016,0.16975,0.04625
1.03975,-0.2005,-0.0565,1.0185,0.1675,0.04575
1.02725,-0.1985,-0.05325,1.0225,0.16575,0.042
1.03525,-0.19825,-0.05175,1.018,0.16175,0.04
1.03175,-0.2055,-0.0515,1.0165,0.1635,0.026
1.032,-0.19825,-0.06225,1.01575,0.161,0.02
1.0195,-0.19325,-0.07,1.01725,0.15975,0.01375
1.01725,-0.19425,-0.06925,1.017,0.15975,0.013
1.024,-0.19925,-0.0675,1.01725,0.163,0.01775
1.02675,-0.20075,-0.0665,1.02525,0.16375,0.0275
1.027,-0.19525,-0.078,1.04525,0.163,0.046
1.0255,-0.19825,-0.08375,1.04675,0.16625,0.031
1.03275,-0.2045,-0.07675,1.04175,0.1875,-0.023
1.0395,-0.2085,-0.06525,1.06025,0.206,-0.02975
1.04025,-0.2055,-0.05825,1.0955,0.2235,-0.016
1.03675,-0.2,-0.05075,1.129,0.222,0.006
1.03,-0.20025,-0.03925,1.11325,0.17675,0.00875
1.02325,-0.197,-0.04175,1.082,0.157,0.0035
1.02375,-0.19875,-0.0425,1.082,0.157,0.0035
1.0265,-0.203,-0.042,1.052,0.138,-0.0015
1.02575,-0.20475,-0.0505,1.0705,0.13025,0.03975
1.02375,-0.20325,-0.0595,1.0705,0.13025,0.03975
1.0275,-0.20775,-0.0685,1.07725,0.13,0.04225
1.026,-0.2035,-0.081,1.0715,0.11875,0.01975
1.02,-0.17725,-0.10675,1.06525,0.10375,-0.0575
1.023,-0.175,-0.11525,1.05175,0.1135,-0.09625001
1.03725,-0.18675,-0.1015,1.04975,0.13475,-0.0935
1.04725,-0.20225,-0.08725,1.0575,0.1295,-0.08125
1.057,-0.2145,-0.07975,1.07425,0.093,-0.03175
1.04475,-0.22275,-0.056,1.0635,0.08075,-0.0205
1.0255,-0.21775,-0.017,1.0185,0.07250001,0.00175
1.0185,-0.21475,0.0005,1.01875,0.09150001,0.059
1.0165,-0.21225,0.02175,1.017,0.078,0.11125
1.01325,-0.19975,0.03075,1.0105,0.05375,0.1335
1.013,-0.1765,0.016,0.9925001,0.02575,0.1275
1.019,-0.18525,0.00425,0.946,0.009000001,0.12725
1.03125,-0.196,-0.03275,0.9590001,0.0085,0.11475
1.02775,-0.1895,-0.05325,0.9590001,0.0085,0.11475
1.025,-0.17375,-0.08275001,1.018,-0.04125,0.03925
1.019,-0.1575,-0.122,1.0145,-0.01375,-0.00575
1.01775,-0.16825,-0.18025,0.9877501,0.04025,-0.0075
1.02075,-0.188,-0.157,0.9622501,0.049,0.037
1.01625,-0.1825,-0.09100001,0.78725,0.12325,0.387
1.05875,-0.19425,-0.023,0.78725,0.12325,0.387
1.12475,-0.23525,0.06625,0.9305,0.10375,1.5705
1.12475,-0.23525,0.06625,0.89325,0.10775,2.182
1.0865,-0.3125,0.078,0.7220001,0.2535,2.6335
1.02375,-0.3045,0.04675,0.7220001,0.2535,2.6335
0.9267501,-0.26375,0.0675,0.54475,0.46,2.92875
0.9267501,-0.26375,0.0675,0.87475,0.831,3.324
0.88025,-0.21525,0.0545,1.168,1.74975,3.1725
0.855,-0.08350001,-0.00125,1.2125,2.548,2.8675
0.92825,-0.0575,-0.108,0.38825,3.9595,1.26875
1.0015,-0.11225,-0.1445,-0.35925,4.86825,0.10625
1.11425,-0.23275,-0.19875,0.46225,5.139,-1.0495
1.15475,-0.28075,-0.19475,0.514,4.417,-1.02
1.1725,-0.309,-0.1775,0.06125,3.454,-1.42025
1.18175,-0.327,-0.1445,-0.2965,2.58275,-1.944
1.11425,-0.28925,-0.103,-0.34675,1.3395,-2.5175
1.0865,-0.24975,-0.1145,-0.2195,1.023,-2.49675
1.0165,-0.206,-0.03675,-0.12675,0.52075,-2.507
1.0165,-0.191,0.00575,0.00825,0.195,-2.4515
1.02975,-0.19875,0.0435,0.0045,0.1505,-2.25525
1.027,-0.24175,0.04725,-0.20325,0.4165,-1.85875
0.97075,-0.3025,-0.0195,-0.1,0.48675,-1.78275
0.936,-0.29825,-0.041,-0.0055,0.56,-1.61475
0.92475,-0.2405,-0.0195,0.1355,0.6935,-1.1115
0.9447501,-0.205,0.009000001,0.215,0.7925,-0.8395001
0.98825,-0.176,0.04625,0.35725,0.8765001,-0.6245
1.009,-0.1545,0.07825001,0.47975,0.9480001,-0.45225
1.06425,-0.1325,0.122,0.65275,0.966,-0.3125
1.08675,-0.13975,0.1395,0.6982501,0.9685,-0.27375
1.1025,-0.1885,0.08800001,0.94025,1.00575,-0.143
1.0965,-0.21225,0.03875,1.07625,1.05375,-0.055
1.0965,-0.21225,0.03875,1.16575,1.113,0.02025
1.0885,-0.23125,-0.0065,1.29,1.1305,0.10525
1.04425,-0.24025,-0.09500001,1.47675,1.21175,0.33575
1.02425,-0.25925,-0.11875,1.53625,1.003,1.033
1.0415,-0.22875,-0.119,1.522,0.5105,1.168
1.04075,-0.21725,-0.12,1.562,0.43925,1.3295
1.03125,-0.205,-0.12125,1.599,0.36675,1.524
1.0245,-0.20175,-0.1165,1.537,0.21875,1.594
1.0085,-0.20775,-0.10275,1.313,0.18775,1.29825
1.01575,-0.19125,-0.05925,1.059,0.2235,1.0205
1.03025,-0.13925,0.00175,0.70925,0.20475,0.6475
1.02575,-0.13475,0.00825,0.628,0.18675,0.608
1.02875,-0.14875,0.01725,0.62225,0.10075,0.638
1.0285,-0.17375,0.029,0.67325,0.02225,0.6395
0.9907501,-0.1995,-0.01525,0.7640001,-0.026,0.5155
0.9860001,-0.21125,-0.03675,0.8017501,-0.023,0.417
0.9815,-0.198,-0.0815,0.929,-0.06325001,0.18875
0.9647501,-0.18675,-0.10825,0.994,-0.0495,0.09425
0.95925,-0.178,-0.1195,1.019,0.0025,-0.0005
0.95925,-0.178,-0.1195,1.019,0.0025,-0.0005
1.05625,-0.1935,-0.08050001,1.14175,0.11525,-0.1235
1.08525,-0.1825,-0.05375,1.1935,0.14225,-0.09200001
1.0975,-0.17425,-0.027,1.2285,0.146,-0.037
1.0945,-0.1495,-0.0005,1.21375,0.14175,-0.01825
1.07925,-0.14925,-0.0045,1.19125,0.1525,0.00575
1.0495,-0.147,-0.028,1.19125,0.1525,0.00575
1.0025,-0.15375,-0.0775,1.161,0.13475,0.039
0.99775,-0.173,-0.08325,1.124,0.10625,0.003
0.99775,-0.183,-0.08325,1.02725,0.0905,-0.078
1.00025,-0.18425,-0.0775,0.99975,0.09675001,-0.09975
